tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,Unnamed: 0,date,open,high,low,close,volume,ema20,ema50,ema200,supertrend_dir,is_ema20_in_uptrend,is_ema50_in_uptrend,is_ema200_in_uptrend,is_ema20_in_downtrend,is_ema50_in_downtrend,is_ema200_in_downtrend,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,profit,account_value,index,strategy
NIFTY 50,NSE,2017-01-31 15:00:00+05:30,8567.2,False,True,37434,2017-01-31 15:00:00+05:30,8580.55,8580.55,8564.95,8567.2,0,8582.019899862411,8585.95063772269,8595.195721603257,-1,True,True,True,True,True,True,0,11,0,39,SELL,-183.0,8611.55,2017-02-01 12:55:00+05:30,BUY,-8116.049999999734,306056.50000000023,270,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-02-01 14:05:00+05:30,8677.45,True,False,37498,2017-02-01 14:05:00+05:30,8688.5,8692.55,8677.45,8677.45,0,8632.63076289927,8601.238527698384,8590.265203775056,1,True,True,True,False,False,False,15,0,5,0,BUY,176.0,8757.4,2017-02-07 14:35:00+05:30,SELL,14071.199999999808,320127.70000000007,271,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-02-08 14:20:00+05:30,8759.5,False,True,37876,2017-02-08 14:20:00+05:30,8761.45,8762.3,8759.2,8759.5,0,8761.304705904817,8765.030708772629,8766.022033658206,-1,False,False,True,True,True,True,0,33,0,8,SELL,-182.0,8774.6,2017-02-08 15:10:00+05:30,BUY,-2748.200000000066,317379.5,272,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-02-09 09:40:00+05:30,8813.15,True,False,37895,2017-02-09 09:40:00+05:30,8811.0,8814.05,8809.3,8813.15,0,8784.906240451413,8773.240383467266,8767.720738118645,1,True,True,True,True,True,False,11,0,5,0,BUY,180.0,8755.05,2017-02-09 10:20:00+05:30,SELL,-10458.000000000065,306921.49999999994,273,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-02-09 11:25:00+05:30,8728.95,False,True,37916,2017-02-09 11:25:00+05:30,8731.25,8731.25,8724.45,8728.95,0,8751.714248120581,8762.126051648422,8765.815356862493,-1,False,False,True,True,True,True,0,15,0,5,SELL,-175.0,8764.1,2017-02-09 13:05:00+05:30,BUY,-6151.249999999936,300770.25,274,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-02-09 15:15:00+05:30,8778.7,True,False,37962,2017-02-09 15:15:00+05:30,8782.15,8783.05,8774.65,8778.7,0,8772.301925511181,8766.77160996663,8765.044402550648,1,True,True,True,True,False,False,12,0,5,0,BUY,171.0,8782.45,2017-02-13 11:45:00+05:30,SELL,641.25,301411.5,275,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-02-13 15:05:00+05:30,8805.6,True,False,38110,2017-02-13 15:05:00+05:30,8803.35,8806.15,8799.5,8805.6,0,8788.993784075526,8785.994792245223,8783.976454427197,1,True,True,True,True,True,False,5,0,10,0,BUY,171.0,8785.0,2017-02-14 09:25:00+05:30,SELL,-3522.600000000062,297888.89999999997,276,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-02-14 13:10:00+05:30,8797.75,True,False,38162,2017-02-14 13:10:00+05:30,8796.5,8797.95,8794.65,8797.75,0,8792.09736799574,8791.519845999588,8787.573096445376,1,True,True,True,True,True,False,5,0,62,0,BUY,169.0,8784.15,2017-02-14 15:25:00+05:30,SELL,-2298.4000000000615,295590.4999999999,277,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-02-15 11:25:00+05:30,8755.8,False,True,38216,2017-02-15 11:25:00+05:30,8759.65,8761.3,8752.65,8755.8,0,8776.428678687264,8785.030379610527,8788.326686110237,-1,False,False,False,True,True,True,0,31,0,5,SELL,-168.0,8770.45,2017-02-16 11:30:00+05:30,BUY,-2461.2000000002445,293129.29999999964,278,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-02-16 15:05:00+05:30,8780.1,True,False,38335,2017-02-16 15:05:00+05:30,8783.0,8783.8,8779.35,8780.1,0,8773.307088886797,8765.106323465363,8763.09170786575,1,True,True,True,False,False,False,54,0,5,0,BUY,166.0,8929.55,2017-02-27 10:25:00+05:30,SELL,24808.69999999982,317937.9999999995,279,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-02-27 14:50:00+05:30,8903.1,False,True,38775,2017-02-27 14:50:00+05:30,8906.35,8910.05,8902.35,8903.1,0,8917.109714922131,8923.9395339326,8926.611191165226,-1,True,True,True,True,True,True,0,8,0,5,SELL,-178.0,8912.55,2017-03-01 09:15:00+05:30,BUY,-1682.0999999998057,316255.8999999997,280,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-03-01 11:00:00+05:30,8935.35,True,False,38879,2017-03-01 11:00:00+05:30,8938.6,8940.1,8934.5,8935.35,0,8928.743699192277,8914.191118243954,8911.033562768092,1,True,True,True,False,False,False,22,0,5,0,BUY,176.0,8924.15,2017-03-02 14:35:00+05:30,SELL,-1971.200000000128,314284.69999999955,281,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-03-03 09:35:00+05:30,8886.75,False,True,39012,2017-03-03 09:35:00+05:30,8878.4,8888.7,8876.6,8886.75,0,8906.968490688123,8930.568392991901,8937.272495822792,-1,False,False,False,True,True,True,0,42,0,5,SELL,-176.0,8924.3,2017-03-06 09:15:00+05:30,BUY,-6608.799999999872,307675.8999999997,282,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-03-06 10:45:00+05:30,8959.95,True,False,39101,2017-03-06 10:45:00+05:30,8958.8,8962.1,8957.15,8959.95,0,8943.659769670447,8920.292639015499,8914.724456754611,1,True,True,True,False,False,False,35,0,5,0,BUY,171.0,8931.2,2017-03-08 10:50:00+05:30,SELL,-4916.25,302759.6499999997,283,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-03-08 11:40:00+05:30,8894.75,False,True,39262,2017-03-08 11:40:00+05:30,8898.5,8901.95,8894.2,8894.75,0,8918.394061058227,8931.463537126792,8935.599822554032,-1,True,True,True,True,True,True,0,22,0,5,SELL,-170.0,8928.4,2017-03-09 10:25:00+05:30,BUY,-5720.499999999938,297039.14999999973,284,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-03-09 12:25:00+05:30,8907.65,False,True,39346,2017-03-09 12:25:00+05:30,8911.5,8912.05,8905.6,8907.65,0,8914.424213993218,8916.479566127231,8924.235402115743,-1,True,True,True,True,True,True,0,10,0,89,SELL,-166.0,8925.7,2017-03-09 14:15:00+05:30,BUY,-2996.300000000181,294042.84999999957,285,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-03-10 09:40:00+05:30,8952.25,True,False,39388,2017-03-10 09:40:00+05:30,8947.15,8954.45,8944.6,8952.25,0,8939.26089863921,8928.654669159894,8925.01123042814,1,True,True,True,False,False,False,22,0,5,0,BUY,164.0,8929.2,2017-03-10 13:45:00+05:30,SELL,-3780.1999999998807,290262.6499999997,286,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-03-14 09:15:00+05:30,9085.9,True,False,39458,2017-03-14 09:15:00+05:30,9091.65,9120.6,9082.15,9085.9,0,8944.583315521768,8937.203719152714,8931.262341080545,1,True,True,True,False,False,False,8,0,75,0,BUY,159.0,9131.15,2017-03-20 10:05:00+05:30,SELL,7194.75,297457.3999999997,287,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-03-20 13:35:00+05:30,9122.25,False,True,39810,2017-03-20 13:35:00+05:30,9120.95,9122.8,9120.2,9122.25,0,9123.67233008957,9128.544186513316,9129.492941971566,-1,False,False,False,True,True,True,0,57,0,5,SELL,-163.0,9130.0,2017-03-20 13:50:00+05:30,BUY,-1263.25,296194.1499999997,288,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-03-20 14:15:00+05:30,9123.35,False,True,39818,2017-03-20 14:15:00+05:30,9124.4,9126.3,9122.6,9123.35,0,9124.615378271536,9127.714151698943,9129.191334788771,-1,True,False,False,True,True,True,0,5,0,13,SELL,-162.0,9128.95,2017-03-20 15:20:00+05:30,BUY,-907.2000000000589,295286.9499999996,289,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-03-21 10:45:00+05:30,9116.9,False,True,39851,2017-03-21 10:45:00+05:30,9115.5,9118.0,9114.05,9116.9,0,9124.735171992004,9127.079312854505,9128.683389895188,-1,False,False,False,True,True,True,0,8,0,5,SELL,-161.0,9120.7,2017-03-21 15:05:00+05:30,BUY,-611.8000000001757,294675.14999999944,290,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-03-22 09:35:00+05:30,9062.55,False,True,39912,2017-03-22 09:35:00+05:30,9068.55,9070.3,9060.8,9062.55,0,9094.377451910752,9101.789123609577,9116.327346820604,-1,False,False,False,True,True,True,0,5,0,66,SELL,-162.0,9085.3,2017-03-23 15:00:00+05:30,BUY,-3685.5,290989.64999999944,291,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-03-24 09:55:00+05:30,9127.0,True,False,40066,2017-03-24 09:55:00+05:30,9119.6,9127.7,9119.6,9127.0,0,9098.296094206597,9082.32733749169,9077.349162299392,1,True,True,True,True,False,True,29,0,5,0,BUY,159.0,9087.4,2017-03-27 09:15:00+05:30,SELL,-6296.400000000058,284693.24999999936,292,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-03-27 10:50:00+05:30,9057.55,False,True,40152,2017-03-27 10:50:00+05:30,9055.7,9059.05,9054.9,9057.55,0,9068.435535551196,9086.650934490282,9091.267784978918,-1,False,True,False,True,True,True,0,25,0,5,SELL,-157.0,9087.15,2017-03-28 09:15:00+05:30,BUY,-4647.200000000057,280046.0499999993,293,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-03-28 11:15:00+05:30,9107.45,True,False,40232,2017-03-28 11:15:00+05:30,9104.35,9107.5,9102.95,9107.45,0,9096.123490274273,9081.308139094846,9077.829541875735,1,True,True,True,False,False,False,26,0,5,0,BUY,153.0,9081.7,2017-03-28 14:55:00+05:30,SELL,-3939.75,276106.2999999993,294,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-03-28 15:20:00+05:30,9107.2,True,False,40281,2017-03-28 15:20:00+05:30,9102.35,9107.3,9102.35,9107.2,0,9096.801918952062,9095.281746906228,9085.861393431229,1,True,True,True,False,False,False,5,0,54,0,BUY,151.0,9224.05,2017-04-06 12:55:00+05:30,SELL,17644.34999999978,293750.6499999991,295,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-04-06 14:50:00+05:30,9242.5,True,False,40650,2017-04-06 14:50:00+05:30,9238.1,9246.65,9236.15,9242.5,0,9235.98759623985,9234.6675856477,9226.028493259724,1,True,True,True,True,True,False,5,0,280,0,BUY,158.0,9227.8,2017-04-07 09:15:00+05:30,SELL,-2322.600000000115,291428.049999999,296,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-04-07 14:05:00+05:30,9248.5,True,False,40716,2017-04-07 14:05:00+05:30,9247.35,9249.45,9246.8,9248.5,0,9242.0644685486,9240.785164088877,9233.491224796851,1,True,True,True,True,True,False,5,0,280,0,BUY,157.0,9227.6,2017-04-07 14:25:00+05:30,SELL,-3281.299999999943,288146.74999999907,297,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-04-10 11:55:00+05:30,9203.2,False,True,40765,2017-04-10 11:55:00+05:30,9208.7,9209.4,9202.55,9203.2,0,9211.591550733445,9215.36400721894,9225.022342300135,-1,False,False,False,True,True,True,0,9,0,37,SELL,-156.0,9218.65,2017-04-11 10:25:00+05:30,BUY,-2410.1999999998297,285736.54999999923,298,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-04-11 13:00:00+05:30,9226.95,True,False,40853,2017-04-11 13:00:00+05:30,9229.6,9229.9,9226.5,9226.95,0,9222.455384412178,9216.314444072164,9214.828341812976,1,True,True,True,True,True,True,42,0,5,0,BUY,154.0,9212.1,2017-04-12 09:35:00+05:30,SELL,-2286.900000000056,283449.64999999915,299,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-04-12 10:40:00+05:30,9184.45,False,True,40900,2017-04-12 10:40:00+05:30,9190.35,9190.9,9183.1,9184.45,0,9199.410748341636,9211.897664534235,9215.901413744565,-1,False,False,False,True,True,True,0,14,0,5,SELL,-154.0,9218.0,2017-04-12 12:45:00+05:30,BUY,-5166.699999999888,278282.94999999925,300,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-04-12 14:40:00+05:30,9196.95,False,True,40948,2017-04-12 14:40:00+05:30,9196.4,9202.95,9194.8,9196.95,0,9206.155828507632,9206.289215576591,9210.874219388354,-1,False,False,False,True,True,True,0,6,0,53,SELL,-151.0,9182.05,2017-04-18 09:15:00+05:30,BUY,2249.9000000002197,280532.84999999945,301,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-04-18 10:45:00+05:30,9213.95,True,False,41126,2017-04-18 10:45:00+05:30,9214.4,9215.3,9213.1,9213.95,0,9199.826271550022,9175.934114456844,9170.803621316987,1,True,True,True,True,True,True,22,0,5,0,BUY,152.0,9177.65,2017-04-18 13:10:00+05:30,SELL,-5517.600000000166,275015.2499999993,302,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-04-18 15:05:00+05:30,9114.15,False,True,41178,2017-04-18 15:05:00+05:30,9110.75,9117.25,9110.45,9114.15,0,9145.503044537236,9165.880363612374,9173.411328936809,-1,False,False,False,True,True,True,0,29,0,5,SELL,-150.0,9133.5,2017-04-20 10:45:00+05:30,BUY,-2902.5000000000546,272112.74999999924,303,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-04-20 14:45:00+05:30,9117.85,False,True,41324,2017-04-20 14:45:00+05:30,9112.25,9121.0,9112.25,9117.85,0,9120.993715723333,9121.761410173684,9128.276052701069,-1,True,True,False,True,True,True,0,5,0,151,SELL,-149.0,9129.0,2017-04-20 15:00:00+05:30,BUY,-1661.3499999999458,270451.3999999993,304,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-04-21 09:50:00+05:30,9159.8,True,False,41340,2017-04-21 09:50:00+05:30,9158.6,9161.4,9155.05,9159.8,0,9145.050210128758,9134.217246315138,9130.955877653632,1,True,True,True,False,False,False,15,0,5,0,BUY,147.0,9124.4,2017-04-21 12:50:00+05:30,SELL,-5203.7999999999465,265247.5999999994,305,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-04-21 14:05:00+05:30,9104.2,False,True,41391,2017-04-21 14:05:00+05:30,9100.75,9107.65,9098.65,9104.2,0,9115.789198152746,9129.201153778642,9133.362192532604,-1,True,True,True,True,True,True,0,24,0,5,SELL,-145.0,9149.55,2017-04-24 09:15:00+05:30,BUY,-6575.749999999789,258671.8499999996,306,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-04-24 10:20:00+05:30,9162.3,True,False,41421,2017-04-24 10:20:00+05:30,9161.5,9164.2,9159.25,9162.3,0,9147.60635006819,9137.323056082196,9133.946999752054,1,True,True,True,False,False,False,14,0,5,0,BUY,141.0,9313.7,2017-04-28 09:15:00+05:30,SELL,21347.400000000205,280019.2499999998,307,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-04-28 12:00:00+05:30,9285.6,False,True,41741,2017-04-28 12:00:00+05:30,9294.3,9294.7,9282.5,9285.6,0,9298.402889518267,9312.269453493296,9314.969957843,-1,True,True,True,True,True,True,0,40,0,5,SELL,-150.0,9312.4,2017-04-28 13:35:00+05:30,BUY,-4019.999999999891,275999.24999999994,308,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-02 10:05:00+05:30,9347.35,True,False,41793,2017-05-02 10:05:00+05:30,9347.25,9350.3,9345.55,9347.35,0,9330.971243216009,9318.784622995963,9314.074462488818,1,True,True,True,True,True,True,11,0,5,0,BUY,147.0,9291.5,2017-05-02 10:45:00+05:30,SELL,-8209.950000000053,267789.2999999999,309,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-02 11:45:00+05:30,9289.5,False,True,41813,2017-05-02 11:45:00+05:30,9292.3,9296.85,9287.95,9289.5,0,9299.85501457877,9308.683424461786,9312.20255078312,-1,True,True,True,True,True,True,0,14,0,5,SELL,-144.0,9318.3,2017-05-02 13:15:00+05:30,BUY,-4147.199999999895,263642.1,310,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-02 14:25:00+05:30,9297.45,False,True,41845,2017-05-02 14:25:00+05:30,9298.4,9298.8,9291.55,9297.45,0,9305.756316550503,9306.685713914076,9310.28450674943,-1,True,True,True,True,True,True,0,6,0,37,SELL,-141.0,9313.7,2017-05-02 14:55:00+05:30,BUY,-2291.25,261350.84999999998,311,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-03 09:50:00+05:30,9320.9,True,False,41865,2017-05-03 09:50:00+05:30,9316.7,9323.6,9314.5,9320.9,0,9319.446374136312,9313.77509128164,9311.74536888817,1,True,True,True,True,True,False,17,0,6,0,BUY,140.0,9313.3,2017-05-03 11:35:00+05:30,SELL,-1064.000000000051,260286.84999999992,312,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-04 09:35:00+05:30,9350.25,True,False,41937,2017-05-04 09:35:00+05:30,9348.9,9351.85,9346.5,9350.25,0,9326.645126746642,9319.942189961332,9315.243768499167,1,True,True,True,True,True,False,5,0,5,0,BUY,139.0,9327.25,2017-05-05 09:15:00+05:30,SELL,-3197.0,257089.84999999992,313,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-05 12:10:00+05:30,9296.5,False,True,42043,2017-05-05 12:10:00+05:30,9296.45,9297.35,9291.3,9296.5,0,9311.421178528004,9323.18455114528,9327.260940586588,-1,True,True,True,True,True,True,0,36,0,5,SELL,-138.0,9317.2,2017-05-08 09:45:00+05:30,BUY,-2856.6000000001004,254233.24999999983,314,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-09 11:15:00+05:30,9324.25,True,False,42182,2017-05-09 11:15:00+05:30,9327.15,9327.7,9323.4,9324.25,0,9321.664540185886,9319.929248642236,9318.107783327008,1,True,True,True,False,False,False,5,0,43,0,BUY,136.0,9315.65,2017-05-09 12:25:00+05:30,SELL,-1169.6000000000495,253063.6499999998,315,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-09 12:55:00+05:30,9327.8,True,False,42202,2017-05-09 12:55:00+05:30,9326.25,9327.9,9323.8,9327.8,0,9323.076275193594,9321.648973534033,9318.99777231261,1,True,True,True,False,False,False,5,0,63,0,BUY,135.0,9319.75,2017-05-09 14:30:00+05:30,SELL,-1086.7499999999018,251976.89999999988,316,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-10 09:35:00+05:30,9365.55,True,False,42237,2017-05-10 09:35:00+05:30,9358.65,9365.75,9358.2,9365.55,0,9335.270681796392,9328.718342723378,9322.097099010714,1,True,True,True,False,False,False,5,0,98,0,BUY,134.0,9397.5,2017-05-12 09:40:00+05:30,SELL,4281.3000000000975,256258.19999999998,317,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-12 14:50:00+05:30,9387.85,False,True,42450,2017-05-12 14:50:00+05:30,9378.25,9391.75,9378.05,9387.85,0,9388.519182372327,9394.240690794788,9396.808278726288,-1,True,True,True,True,True,True,0,5,0,10,SELL,-136.0,9398.45,2017-05-12 15:05:00+05:30,BUY,-1441.6000000000495,254816.59999999992,318,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-15 09:40:00+05:30,9428.65,True,False,42463,2017-05-15 09:40:00+05:30,9432.5,9434.95,9428.2,9428.65,0,9411.064537358276,9403.199465708942,9398.981379350897,1,True,True,True,False,False,False,12,0,5,0,BUY,135.0,9480.05,2017-05-18 09:15:00+05:30,SELL,6938.999999999951,261755.59999999986,319,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-18 13:15:00+05:30,9459.25,False,True,42731,2017-05-18 13:15:00+05:30,9463.7,9465.5,9457.9,9459.25,0,9468.422295138767,9474.725791219906,9478.77818627875,-1,False,True,True,True,True,True,0,49,0,19,SELL,-138.0,9487.15,2017-05-19 09:15:00+05:30,BUY,-3850.19999999995,257905.3999999999,320,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-19 11:30:00+05:30,9432.75,False,True,42785,2017-05-19 11:30:00+05:30,9442.15,9442.15,9427.35,9432.75,0,9468.30496791046,9470.08824664446,9473.736304394306,-1,False,True,True,True,True,True,0,6,0,6,SELL,-136.0,9482.25,2017-05-22 09:15:00+05:30,BUY,-6732.0,251173.3999999999,321,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-22 13:10:00+05:30,9435.5,False,True,42880,2017-05-22 13:10:00+05:30,9443.2,9443.2,9432.75,9435.5,0,9449.555439176407,9450.26449167354,9454.663353072014,-1,False,True,True,True,True,True,0,8,0,101,SELL,-133.0,9454.35,2017-05-22 13:50:00+05:30,BUY,-2507.0500000000484,248666.34999999986,322,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-22 14:45:00+05:30,9429.4,False,True,42899,2017-05-22 14:45:00+05:30,9436.5,9437.0,9429.0,9429.4,0,9443.906296785326,9446.813012223816,9452.822371153095,-1,False,True,True,True,True,True,0,8,0,120,SELL,-131.0,9434.95,2017-05-23 13:50:00+05:30,BUY,-727.050000000143,247939.29999999973,323,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-23 15:20:00+05:30,9384.2,False,True,42981,2017-05-23 15:20:00+05:30,9388.35,9391.2,9382.95,9384.2,0,9401.143668015811,9405.43852634106,9425.504204222549,-1,False,True,True,True,True,True,0,5,0,202,SELL,-132.0,9423.15,2017-05-24 10:45:00+05:30,BUY,-5141.399999999856,242797.89999999988,324,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-24 12:30:00+05:30,9398.8,False,True,43022,2017-05-24 12:30:00+05:30,9402.35,9404.25,9398.25,9398.8,0,9408.18676273155,9408.857742734792,9420.112671908017,-1,False,True,True,True,True,True,0,11,0,243,SELL,-129.0,9407.95,2017-05-25 09:40:00+05:30,BUY,-1180.3500000001877,241617.5499999997,325,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-05-25 13:10:00+05:30,9424.9,True,False,43105,2017-05-25 13:10:00+05:30,9421.1,9429.4,9421.1,9424.9,0,9415.43187593232,9408.252360836415,9407.072134809763,1,True,True,True,False,False,False,48,0,5,0,BUY,128.0,9611.45,2017-06-01 12:20:00+05:30,SELL,23878.40000000014,265495.94999999984,326,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-06-02 09:25:00+05:30,9657.5,True,False,43510,2017-06-02 09:25:00+05:30,9657.4,9661.75,9655.7,9657.5,0,9625.884624811277,9619.027376185722,9612.638771493434,1,True,True,True,False,False,False,5,0,280,0,BUY,137.0,9655.0,2017-06-06 09:40:00+05:30,SELL,-342.5,265153.44999999984,327,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-06-06 14:05:00+05:30,9646.7,False,True,43716,2017-06-06 14:05:00+05:30,9647.75,9648.7,9643.3,9646.7,0,9647.980641458298,9655.218836743805,9656.220184188822,-1,False,False,False,True,True,True,0,41,0,5,SELL,-137.0,9660.0,2017-06-07 09:15:00+05:30,BUY,-1822.0999999999003,263331.3499999999,328,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-06-07 10:40:00+05:30,9671.5,True,False,43750,2017-06-07 10:40:00+05:30,9669.2,9671.5,9665.6,9671.5,0,9664.434259615096,9657.99361349604,9655.955270816416,1,True,True,True,True,True,True,18,0,5,0,BUY,136.0,9652.7,2017-06-07 12:20:00+05:30,SELL,-2556.799999999901,260774.55000000002,329,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-06-07 13:30:00+05:30,9640.15,False,True,43784,2017-06-07 13:30:00+05:30,9642.0,9643.6,9640.05,9640.15,0,9648.066811786388,9654.371006208989,9656.187820614812,-1,False,False,False,True,True,True,0,17,0,5,SELL,-135.0,9660.4,2017-06-07 14:50:00+05:30,BUY,-2733.75,258040.80000000002,330,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-06-08 13:50:00+05:30,9662.6,True,False,43863,2017-06-08 13:50:00+05:30,9661.35,9663.7,9661.0,9662.6,0,9657.826515252502,9656.47478506533,9655.65486241664,1,True,True,True,True,True,True,5,0,9,0,BUY,133.0,9648.05,2017-06-08 14:35:00+05:30,SELL,-1935.1500000001452,256105.64999999988,331,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-06-09 09:15:00+05:30,9634.65,False,True,43883,2017-06-09 09:15:00+05:30,9638.55,9638.55,9623.0,9634.65,0,9649.89680618009,9653.504496934194,9655.06328670866,-1,False,False,False,True,True,True,0,13,0,5,SELL,-132.0,9647.0,2017-06-09 14:15:00+05:30,BUY,-1630.200000000048,254475.44999999984,332,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-06-12 09:50:00+05:30,9619.7,False,True,43965,2017-06-12 09:50:00+05:30,9628.75,9630.15,9618.85,9619.7,0,9641.7066617589,9641.871998809327,9645.180740136677,-1,False,False,False,True,True,True,0,8,0,87,SELL,-132.0,9635.1,2017-06-13 09:20:00+05:30,BUY,-2032.799999999952,252442.64999999988,333,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-06-13 12:35:00+05:30,9642.2,True,False,44073,2017-06-13 12:35:00+05:30,9641.6,9642.85,9640.85,9642.2,0,9640.416946801466,9635.087455601964,9634.232704670088,1,True,True,True,True,True,True,41,0,5,0,BUY,130.0,9632.85,2017-06-13 14:05:00+05:30,SELL,-1215.5000000000473,251227.14999999982,334,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-06-13 15:10:00+05:30,9614.4,False,True,44104,2017-06-13 15:10:00+05:30,9619.4,9619.45,9612.85,9614.4,0,9625.302214281504,9631.462091755282,9633.8670515548,-1,False,False,False,True,True,True,0,16,0,5,SELL,-130.0,9621.6,2017-06-14 14:30:00+05:30,BUY,-936.0000000000946,250291.14999999973,335,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-06-15 11:10:00+05:30,9603.05,False,True,44206,2017-06-15 11:10:00+05:30,9601.5,9606.3,9601.25,9603.05,0,9606.314955534304,9607.361902890463,9615.215069614513,-1,False,False,False,True,True,True,0,5,0,107,SELL,-130.0,9603.9,2017-06-16 09:15:00+05:30,BUY,-110.5000000000473,250180.64999999967,336,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-06-16 11:35:00+05:30,9580.0,False,True,44286,2017-06-16 11:35:00+05:30,9583.3,9583.95,9580.0,9580.0,0,9591.429523849023,9591.78098973242,9601.022462197245,-1,True,True,False,True,True,True,0,9,0,187,SELL,-130.0,9622.9,2017-06-19 09:15:00+05:30,BUY,-5576.999999999953,244603.64999999973,337,s8_NIFTY 50_close_200_exit
NIFTY 50,NSE,2017-06-19 10:10:00+05:30,9623.05,True,False,44344,2017-06-19 10:10:00+05:30,9618.85,9625.05,9617.6,9623.05,0,9613.428368915016,9602.041741486892,9599.263116980866,1,True,True,True,False,False,False,12,0,5,0,BUY,127.0,9632.1,2017-06-21 09:15:00+05:30,SELL,1149.3500000001386,245752.99999999988,338,s8_NIFTY 50_close_200_exit
