tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,Unnamed: 0,date,open,high,low,close,volume,ema20,ema50,ema200,supertrend_dir,is_ema20_in_uptrend,is_ema50_in_uptrend,is_ema200_in_uptrend,is_ema20_in_downtrend,is_ema50_in_downtrend,is_ema200_in_downtrend,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,profit,account_value,index,strategy
NIFTY 50,NSE,2017-01-18 09:40:00+05:30,8451.1,True,False,36770,2017-01-18 09:40:00+05:30,8449.25,8455.15,8448.7,8451.1,0,8414.40490706307,8404.93855033138,8399.251100838117,1,True,True,True,False,False,False,6,0,5,0,BUY,166.0,8411.85,2017-01-18 13:40:00+05:30,SELL,-6515.5,274115.1999999997,293,s7_NIFTY 50_
NIFTY 50,NSE,2017-01-19 10:40:00+05:30,8420.9,True,False,36857,2017-01-19 10:40:00+05:30,8420.75,8423.2,8420.3,8420.9,0,8418.136747074825,8418.91404002531,8414.179251746185,1,True,True,True,True,True,False,5,0,92,0,BUY,162.0,8418.25,2017-01-19 14:10:00+05:30,SELL,-429.29999999994106,273685.8999999998,294,s7_NIFTY 50_
NIFTY 50,NSE,2017-01-19 14:55:00+05:30,8438.2,True,False,36908,2017-01-19 14:55:00+05:30,8432.65,8438.5,8432.15,8438.2,0,8428.661283691215,8427.963335703738,8420.435982939078,1,True,True,True,True,True,False,5,0,143,0,BUY,162.0,8415.65,2017-01-20 09:15:00+05:30,SELL,-3653.100000000177,270032.79999999964,295,s7_NIFTY 50_
NIFTY 50,NSE,2017-01-20 10:55:00+05:30,8404.05,False,True,36935,2017-01-20 10:55:00+05:30,8405.45,8407.25,8403.55,8404.05,0,8409.5310345892,8416.923203609475,8418.764962276291,-1,False,False,False,True,True,True,0,21,0,5,SELL,-160.0,8397.0,2017-01-23 11:00:00+05:30,BUY,1127.9999999998836,271160.7999999995,296,s7_NIFTY 50_
NIFTY 50,NSE,2017-01-23 12:15:00+05:30,8372.5,False,True,37026,2017-01-23 12:15:00+05:30,8377.75,8378.15,8370.25,8372.5,0,8382.941787211457,8381.130182733204,8395.305482987727,-1,True,True,False,True,True,True,0,5,0,96,SELL,-161.0,8390.85,2017-01-23 15:10:00+05:30,BUY,-2954.3500000000586,268206.4499999995,297,s7_NIFTY 50_
NIFTY 50,NSE,2017-01-24 10:20:00+05:30,8433.35,True,False,37078,2017-01-24 10:20:00+05:30,8434.7,8436.4,8433.1,8433.35,0,8416.366033517425,8397.447504890457,8392.452712579157,1,True,True,True,False,False,False,26,0,5,0,BUY,159.0,8605.95,2017-01-31 09:15:00+05:30,SELL,27443.40000000006,295649.84999999957,298,s7_NIFTY 50_
NIFTY 50,NSE,2017-01-31 12:10:00+05:30,8561.7,False,True,37400,2017-01-31 12:10:00+05:30,8571.65,8572.05,8555.45,8561.7,0,8582.597270278768,8597.82810595704,8600.96387967435,-1,True,True,True,True,True,True,0,45,0,5,SELL,-172.0,8599.0,2017-01-31 13:40:00+05:30,BUY,-6415.599999999875,289234.2499999997,299,s7_NIFTY 50_
NIFTY 50,NSE,2017-01-31 14:30:00+05:30,8585.5,False,True,37428,2017-01-31 14:30:00+05:30,8582.6,8587.65,8577.8,8585.5,0,8585.212418064984,8588.00184863384,8596.228191636701,1,True,True,True,True,True,True,0,5,0,33,SELL,-168.0,8611.55,2017-02-01 12:55:00+05:30,BUY,-4376.399999999878,284857.84999999986,300,s7_NIFTY 50_
NIFTY 50,NSE,2017-02-01 14:05:00+05:30,8677.45,True,False,37498,2017-02-01 14:05:00+05:30,8688.5,8692.55,8677.45,8677.45,0,8632.63076289927,8601.238527698384,8590.265203775056,1,True,True,True,False,False,False,15,0,5,0,BUY,164.0,8757.4,2017-02-07 14:35:00+05:30,SELL,13111.799999999821,297969.6499999997,301,s7_NIFTY 50_
NIFTY 50,NSE,2017-02-08 14:05:00+05:30,8764.4,False,True,37873,2017-02-08 14:05:00+05:30,8759.5,8764.6,8759.2,8764.4,0,8761.388231722483,8765.528542948925,8766.170207562502,-1,False,False,True,True,True,True,0,30,0,5,SELL,-169.0,8774.6,2017-02-08 15:10:00+05:30,BUY,-1723.800000000123,296245.84999999957,302,s7_NIFTY 50_
NIFTY 50,NSE,2017-02-09 09:40:00+05:30,8813.15,True,False,37895,2017-02-09 09:40:00+05:30,8811.0,8814.05,8809.3,8813.15,0,8784.906240451413,8773.240383467266,8767.720738118645,1,True,True,True,True,True,False,11,0,5,0,BUY,168.0,8755.05,2017-02-09 10:20:00+05:30,SELL,-9760.800000000061,286485.0499999995,303,s7_NIFTY 50_
NIFTY 50,NSE,2017-02-09 11:25:00+05:30,8728.95,False,True,37916,2017-02-09 11:25:00+05:30,8731.25,8731.25,8724.45,8728.95,0,8751.714248120581,8762.126051648422,8765.815356862493,-1,False,False,True,True,True,True,0,15,0,5,SELL,-164.0,8764.1,2017-02-09 13:05:00+05:30,BUY,-5764.59999999994,280720.4499999996,304,s7_NIFTY 50_
NIFTY 50,NSE,2017-02-09 15:15:00+05:30,8778.7,True,False,37962,2017-02-09 15:15:00+05:30,8782.15,8783.05,8774.65,8778.7,0,8772.301925511181,8766.77160996663,8765.044402550648,1,True,True,True,True,False,False,12,0,5,0,BUY,159.0,8782.45,2017-02-13 11:45:00+05:30,SELL,596.25,281316.6999999996,305,s7_NIFTY 50_
NIFTY 50,NSE,2017-02-13 13:20:00+05:30,8773.05,False,True,38089,2017-02-13 13:20:00+05:30,8769.6,8781.1,8766.55,8773.05,0,8770.736420261106,8780.697552236163,8782.76347195615,-1,True,False,False,True,True,True,0,26,0,5,SELL,-160.0,8782.6,2017-02-13 13:45:00+05:30,BUY,-1528.0000000001746,279788.69999999943,306,s7_NIFTY 50_
NIFTY 50,NSE,2017-02-13 15:05:00+05:30,8805.6,True,False,38110,2017-02-13 15:05:00+05:30,8803.35,8806.15,8799.5,8805.6,0,8788.993784075526,8785.994792245223,8783.976454427197,1,True,True,True,True,True,False,5,0,10,0,BUY,158.0,8785.0,2017-02-14 09:25:00+05:30,SELL,-3254.8000000000575,276533.8999999994,307,s7_NIFTY 50_
NIFTY 50,NSE,2017-02-14 10:15:00+05:30,8797.2,True,False,38127,2017-02-14 10:15:00+05:30,8798.25,8801.45,8796.95,8797.2,0,8792.348921004104,8789.705834127086,8785.535820780422,-1,True,True,True,True,True,False,5,0,27,0,BUY,157.0,8786.8,2017-02-14 11:40:00+05:30,SELL,-1632.8000000002285,274901.09999999916,308,s7_NIFTY 50_
NIFTY 50,NSE,2017-02-14 13:10:00+05:30,8797.75,True,False,38162,2017-02-14 13:10:00+05:30,8796.5,8797.95,8794.65,8797.75,0,8792.09736799574,8791.519845999588,8787.573096445376,1,True,True,True,True,True,False,5,0,62,0,BUY,156.0,8784.15,2017-02-14 15:25:00+05:30,SELL,-2121.6000000000568,272779.4999999991,309,s7_NIFTY 50_
NIFTY 50,NSE,2017-02-15 11:25:00+05:30,8755.8,False,True,38216,2017-02-15 11:25:00+05:30,8759.65,8761.3,8752.65,8755.8,0,8776.428678687264,8785.030379610527,8788.326686110237,-1,False,False,False,True,True,True,0,31,0,5,SELL,-155.0,8770.45,2017-02-16 11:30:00+05:30,BUY,-2270.7500000002256,270508.7499999989,310,s7_NIFTY 50_
NIFTY 50,NSE,2017-02-16 15:05:00+05:30,8780.1,True,False,38335,2017-02-16 15:05:00+05:30,8783.0,8783.8,8779.35,8780.1,0,8773.307088886797,8765.106323465363,8763.09170786575,1,True,True,True,False,False,False,54,0,5,0,BUY,154.0,8929.55,2017-02-27 10:25:00+05:30,SELL,23015.299999999832,293524.0499999987,311,s7_NIFTY 50_
NIFTY 50,NSE,2017-02-27 14:50:00+05:30,8903.1,False,True,38775,2017-02-27 14:50:00+05:30,8906.35,8910.05,8902.35,8903.1,0,8917.109714922131,8923.9395339326,8926.611191165226,-1,True,True,True,True,True,True,0,8,0,5,SELL,-164.0,8912.55,2017-03-01 09:15:00+05:30,BUY,-1549.799999999821,291974.2499999989,312,s7_NIFTY 50_
NIFTY 50,NSE,2017-03-01 11:00:00+05:30,8935.35,True,False,38879,2017-03-01 11:00:00+05:30,8938.6,8940.1,8934.5,8935.35,0,8928.743699192277,8914.191118243954,8911.033562768092,1,True,True,True,False,False,False,22,0,5,0,BUY,163.0,8924.15,2017-03-02 14:35:00+05:30,SELL,-1825.6000000001186,290148.6499999988,313,s7_NIFTY 50_
NIFTY 50,NSE,2017-03-03 09:35:00+05:30,8886.75,False,True,39012,2017-03-03 09:35:00+05:30,8878.4,8888.7,8876.6,8886.75,0,8906.968490688123,8930.568392991901,8937.272495822792,-1,False,False,False,True,True,True,0,42,0,5,SELL,-163.0,8924.3,2017-03-06 09:15:00+05:30,BUY,-6120.649999999881,284027.9999999989,314,s7_NIFTY 50_
NIFTY 50,NSE,2017-03-06 10:45:00+05:30,8959.95,True,False,39101,2017-03-06 10:45:00+05:30,8958.8,8962.1,8957.15,8959.95,0,8943.659769670447,8920.292639015499,8914.724456754611,1,True,True,True,False,False,False,35,0,5,0,BUY,158.0,8931.2,2017-03-08 10:50:00+05:30,SELL,-4542.5,279485.4999999989,315,s7_NIFTY 50_
NIFTY 50,NSE,2017-03-08 11:40:00+05:30,8894.75,False,True,39262,2017-03-08 11:40:00+05:30,8898.5,8901.95,8894.2,8894.75,0,8918.394061058227,8931.463537126792,8935.599822554032,-1,True,True,True,True,True,True,0,22,0,5,SELL,-157.0,8928.4,2017-03-09 10:25:00+05:30,BUY,-5283.049999999943,274202.44999999896,316,s7_NIFTY 50_
NIFTY 50,NSE,2017-03-09 11:15:00+05:30,8916.85,False,True,39332,2017-03-09 11:15:00+05:30,8916.7,8918.25,8915.7,8916.85,0,8918.249709940043,8918.509631025627,8925.763152707108,1,True,True,True,True,True,True,0,5,0,75,SELL,-153.0,8925.7,2017-03-09 14:15:00+05:30,BUY,-1354.0500000000557,272848.3999999989,317,s7_NIFTY 50_
NIFTY 50,NSE,2017-03-10 09:40:00+05:30,8952.25,True,False,39388,2017-03-10 09:40:00+05:30,8947.15,8954.45,8944.6,8952.25,0,8939.26089863921,8928.654669159894,8925.01123042814,1,True,True,True,False,False,False,22,0,5,0,BUY,152.0,8929.2,2017-03-10 13:45:00+05:30,SELL,-3503.5999999998894,269344.799999999,318,s7_NIFTY 50_
NIFTY 50,NSE,2017-03-10 15:15:00+05:30,8932.7,True,False,39455,2017-03-10 15:15:00+05:30,8930.45,8935.05,8929.25,8932.7,0,8928.24092215295,8930.703286465048,8929.57497376037,1,True,True,True,False,False,False,5,0,72,0,BUY,150.0,9131.15,2017-03-20 10:05:00+05:30,SELL,29767.499999999836,299112.2999999988,319,s7_NIFTY 50_
NIFTY 50,NSE,2017-03-20 13:35:00+05:30,9122.25,False,True,39810,2017-03-20 13:35:00+05:30,9120.95,9122.8,9120.2,9122.25,0,9123.67233008957,9128.544186513316,9129.492941971566,-1,False,False,False,True,True,True,0,57,0,5,SELL,-163.0,9130.0,2017-03-20 13:50:00+05:30,BUY,-1263.25,297849.0499999988,320,s7_NIFTY 50_
NIFTY 50,NSE,2017-03-20 14:15:00+05:30,9123.35,False,True,39818,2017-03-20 14:15:00+05:30,9124.4,9126.3,9122.6,9123.35,0,9124.615378271536,9127.714151698943,9129.191334788771,-1,True,False,False,True,True,True,0,5,0,13,SELL,-163.0,9128.95,2017-03-20 15:20:00+05:30,BUY,-912.8000000000593,296936.2499999988,321,s7_NIFTY 50_
NIFTY 50,NSE,2017-03-21 10:45:00+05:30,9116.9,False,True,39851,2017-03-21 10:45:00+05:30,9115.5,9118.0,9114.05,9116.9,0,9124.735171992004,9127.079312854505,9128.683389895188,-1,False,False,False,True,True,True,0,8,0,5,SELL,-162.0,9120.7,2017-03-21 15:05:00+05:30,BUY,-615.6000000001768,296320.6499999986,322,s7_NIFTY 50_
NIFTY 50,NSE,2017-03-22 09:35:00+05:30,9062.55,False,True,39912,2017-03-22 09:35:00+05:30,9068.55,9070.3,9060.8,9062.55,0,9094.377451910752,9101.789123609577,9116.327346820604,-1,False,False,False,True,True,True,0,5,0,66,SELL,-163.0,9085.3,2017-03-23 15:00:00+05:30,BUY,-3708.25,292612.3999999986,323,s7_NIFTY 50_
NIFTY 50,NSE,2017-03-24 09:55:00+05:30,9127.0,True,False,40066,2017-03-24 09:55:00+05:30,9119.6,9127.7,9119.6,9127.0,0,9098.296094206597,9082.32733749169,9077.349162299392,1,True,True,True,True,False,True,29,0,5,0,BUY,160.0,9087.4,2017-03-27 09:15:00+05:30,SELL,-6336.000000000058,286276.39999999857,324,s7_NIFTY 50_
NIFTY 50,NSE,2017-03-27 10:50:00+05:30,9057.55,False,True,40152,2017-03-27 10:50:00+05:30,9055.7,9059.05,9054.9,9057.55,0,9068.435535551196,9086.650934490282,9091.267784978918,-1,False,True,False,True,True,True,0,25,0,5,SELL,-158.0,9087.15,2017-03-28 09:15:00+05:30,BUY,-4676.8000000000575,281599.5999999985,325,s7_NIFTY 50_
NIFTY 50,NSE,2017-03-28 11:15:00+05:30,9107.45,True,False,40232,2017-03-28 11:15:00+05:30,9104.35,9107.5,9102.95,9107.45,0,9096.123490274273,9081.308139094846,9077.829541875735,1,True,True,True,False,False,False,26,0,5,0,BUY,154.0,9081.7,2017-03-28 14:55:00+05:30,SELL,-3965.5,277634.0999999985,326,s7_NIFTY 50_
NIFTY 50,NSE,2017-03-28 15:20:00+05:30,9107.2,True,False,40281,2017-03-28 15:20:00+05:30,9102.35,9107.3,9102.35,9107.2,0,9096.801918952062,9095.281746906228,9085.861393431229,1,True,True,True,False,False,False,5,0,54,0,BUY,152.0,9224.05,2017-04-06 12:55:00+05:30,SELL,17761.19999999978,295395.2999999983,327,s7_NIFTY 50_
NIFTY 50,NSE,2017-04-06 14:50:00+05:30,9242.5,True,False,40650,2017-04-06 14:50:00+05:30,9238.1,9246.65,9236.15,9242.5,0,9235.98759623985,9234.6675856477,9226.028493259724,1,True,True,True,True,True,False,5,0,251,0,BUY,159.0,9227.8,2017-04-07 09:15:00+05:30,SELL,-2337.3000000001157,293057.9999999982,328,s7_NIFTY 50_
NIFTY 50,NSE,2017-04-07 10:25:00+05:30,9249.0,True,False,40672,2017-04-07 10:25:00+05:30,9241.7,9249.0,9240.95,9249.0,0,9240.290482148295,9238.902687272956,9229.348400274575,-1,True,True,True,True,True,False,5,0,251,0,BUY,158.0,9227.6,2017-04-07 14:25:00+05:30,SELL,-3381.1999999999425,289676.79999999824,329,s7_NIFTY 50_
NIFTY 50,NSE,2017-04-10 09:15:00+05:30,9221.2,False,True,40733,2017-04-10 09:15:00+05:30,9225.6,9225.6,9215.4,9221.2,0,9215.699269218458,9227.03099428252,9230.567940510602,1,False,False,False,True,True,True,0,16,0,5,SELL,-157.0,9218.65,2017-04-11 10:25:00+05:30,BUY,400.35000000017135,290077.1499999984,330,s7_NIFTY 50_
NIFTY 50,NSE,2017-04-11 13:00:00+05:30,9226.95,True,False,40853,2017-04-11 13:00:00+05:30,9229.6,9229.9,9226.5,9226.95,0,9222.455384412178,9216.314444072164,9214.828341812976,1,True,True,True,True,True,True,42,0,5,0,BUY,157.0,9212.1,2017-04-12 09:35:00+05:30,SELL,-2331.450000000057,287745.6999999983,331,s7_NIFTY 50_
NIFTY 50,NSE,2017-04-12 10:40:00+05:30,9184.45,False,True,40900,2017-04-12 10:40:00+05:30,9190.35,9190.9,9183.1,9184.45,0,9199.410748341636,9211.897664534235,9215.901413744565,-1,False,False,False,True,True,True,0,14,0,5,SELL,-156.0,9218.0,2017-04-12 12:45:00+05:30,BUY,-5233.7999999998865,282511.89999999845,332,s7_NIFTY 50_
NIFTY 50,NSE,2017-04-12 14:35:00+05:30,9195.95,False,True,40947,2017-04-12 14:35:00+05:30,9197.65,9198.4,9193.75,9195.95,0,9207.124863087383,9206.670408049107,9211.014161291754,-1,False,False,False,True,True,True,0,5,0,52,SELL,-153.0,9182.05,2017-04-18 09:15:00+05:30,BUY,2126.7000000002226,284638.5999999987,333,s7_NIFTY 50_
NIFTY 50,NSE,2017-04-18 10:45:00+05:30,9213.95,True,False,41126,2017-04-18 10:45:00+05:30,9214.4,9215.3,9213.1,9213.95,0,9199.826271550022,9175.934114456844,9170.803621316987,1,True,True,True,True,True,True,22,0,5,0,BUY,154.0,9177.65,2017-04-18 13:10:00+05:30,SELL,-5590.200000000168,279048.3999999985,334,s7_NIFTY 50_
NIFTY 50,NSE,2017-04-18 15:05:00+05:30,9114.15,False,True,41178,2017-04-18 15:05:00+05:30,9110.75,9117.25,9110.45,9114.15,0,9145.503044537236,9165.880363612374,9173.411328936809,-1,False,False,False,True,True,True,0,29,0,5,SELL,-153.0,9133.5,2017-04-20 10:45:00+05:30,BUY,-2960.5500000000557,276087.84999999846,335,s7_NIFTY 50_
NIFTY 50,NSE,2017-04-20 13:40:00+05:30,9118.35,False,True,41311,2017-04-20 13:40:00+05:30,9118.1,9122.75,9118.05,9118.35,0,9124.730009047244,9123.080810878557,9129.439064734896,-1,True,True,False,True,True,True,0,5,0,138,SELL,-151.0,9129.0,2017-04-20 15:00:00+05:30,BUY,-1608.149999999945,274479.6999999985,336,s7_NIFTY 50_
NIFTY 50,NSE,2017-04-21 09:50:00+05:30,9159.8,True,False,41340,2017-04-21 09:50:00+05:30,9158.6,9161.4,9155.05,9159.8,0,9145.050210128758,9134.217246315138,9130.955877653632,1,True,True,True,False,False,False,15,0,5,0,BUY,149.0,9124.4,2017-04-21 12:50:00+05:30,SELL,-5274.599999999946,269205.0999999986,337,s7_NIFTY 50_
NIFTY 50,NSE,2017-04-21 14:05:00+05:30,9104.2,False,True,41391,2017-04-21 14:05:00+05:30,9100.75,9107.65,9098.65,9104.2,0,9115.789198152746,9129.201153778642,9133.362192532604,-1,True,True,True,True,True,True,0,24,0,5,SELL,-147.0,9149.55,2017-04-24 09:15:00+05:30,BUY,-6666.449999999786,262538.6499999988,338,s7_NIFTY 50_
NIFTY 50,NSE,2017-04-24 10:20:00+05:30,9162.3,True,False,41421,2017-04-24 10:20:00+05:30,9161.5,9164.2,9159.25,9162.3,0,9147.60635006819,9137.323056082196,9133.946999752054,1,True,True,True,False,False,False,14,0,5,0,BUY,143.0,9313.7,2017-04-28 09:15:00+05:30,SELL,21650.200000000208,284188.849999999,339,s7_NIFTY 50_
NIFTY 50,NSE,2017-04-28 12:00:00+05:30,9285.6,False,True,41741,2017-04-28 12:00:00+05:30,9294.3,9294.7,9282.5,9285.6,0,9298.402889518267,9312.269453493296,9314.969957843,-1,True,True,True,True,True,True,0,40,0,5,SELL,-153.0,9312.4,2017-04-28 13:35:00+05:30,BUY,-4100.399999999889,280088.4499999991,340,s7_NIFTY 50_
NIFTY 50,NSE,2017-04-28 14:30:00+05:30,9302.7,False,True,41771,2017-04-28 14:30:00+05:30,9303.05,9306.1,9301.9,9302.7,0,9304.00305841106,9305.548838377428,9311.432227729232,1,True,True,True,True,True,True,0,5,0,35,SELL,-150.0,9312.0,2017-04-28 14:55:00+05:30,BUY,-1394.9999999998909,278693.4499999992,341,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-02 10:05:00+05:30,9347.35,True,False,41793,2017-05-02 10:05:00+05:30,9347.25,9350.3,9345.55,9347.35,0,9330.971243216009,9318.784622995963,9314.074462488818,1,True,True,True,True,True,True,11,0,5,0,BUY,149.0,9291.5,2017-05-02 10:45:00+05:30,SELL,-8321.650000000054,270371.7999999991,342,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-02 11:45:00+05:30,9289.5,False,True,41813,2017-05-02 11:45:00+05:30,9292.3,9296.85,9287.95,9289.5,0,9299.85501457877,9308.683424461786,9312.20255078312,-1,True,True,True,True,True,True,0,14,0,5,SELL,-145.0,9318.3,2017-05-02 13:15:00+05:30,BUY,-4175.9999999998945,266195.79999999923,343,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-02 14:20:00+05:30,9298.75,False,True,41844,2017-05-02 14:20:00+05:30,9304.3,9304.6,9298.6,9298.75,0,9306.63066566108,9307.062681828937,9310.413496767012,1,True,True,True,True,True,True,0,5,0,36,SELL,-143.0,9313.7,2017-05-02 14:55:00+05:30,BUY,-2137.850000000104,264057.94999999914,344,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-03 09:45:00+05:30,9317.4,True,False,41864,2017-05-03 09:45:00+05:30,9326.75,9328.45,9313.2,9317.4,0,9319.293360887505,9313.484278680891,9311.653362545338,1,True,True,True,True,True,False,16,0,5,0,BUY,141.0,9313.3,2017-05-03 11:35:00+05:30,SELL,-578.1000000000513,263479.8499999991,345,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-03 14:00:00+05:30,9317.2,True,False,41915,2017-05-03 14:00:00+05:30,9320.15,9320.5,9315.5,9317.2,0,9315.258082212478,9315.360047837808,9313.850019677464,1,True,True,True,True,True,False,5,0,56,0,BUY,141.0,9307.1,2017-05-03 14:15:00+05:30,SELL,-1424.1000000000513,262055.74999999904,346,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-04 09:35:00+05:30,9350.25,True,False,41937,2017-05-04 09:35:00+05:30,9348.9,9351.85,9346.5,9350.25,0,9326.645126746642,9319.942189961332,9315.243768499167,1,True,True,True,True,True,False,5,0,5,0,BUY,140.0,9327.25,2017-05-05 09:15:00+05:30,SELL,-3220.0,258835.74999999904,347,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-05 12:10:00+05:30,9296.5,False,True,42043,2017-05-05 12:10:00+05:30,9296.45,9297.35,9291.3,9296.5,0,9311.421178528004,9323.18455114528,9327.260940586588,-1,True,True,True,True,True,True,0,36,0,5,SELL,-139.0,9317.2,2017-05-08 09:45:00+05:30,BUY,-2877.300000000101,255958.44999999893,348,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-08 13:25:00+05:30,9314.35,False,True,42133,2017-05-08 13:25:00+05:30,9312.75,9315.8,9312.45,9314.35,0,9316.64650816034,9315.748664189465,9316.783151117355,-1,True,True,True,True,True,True,0,5,0,95,SELL,-137.0,9319.85,2017-05-08 13:35:00+05:30,BUY,-753.5,255204.94999999893,349,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-08 14:20:00+05:30,9318.25,True,False,42144,2017-05-08 14:20:00+05:30,9319.4,9322.8,9318.0,9318.25,0,9319.66913468354,9317.676066311546,9317.23584174744,-1,True,True,True,False,False,False,10,0,5,0,BUY,136.0,9315.1,2017-05-08 14:50:00+05:30,SELL,-428.3999999999505,254776.549999999,350,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-09 11:15:00+05:30,9324.25,True,False,42182,2017-05-09 11:15:00+05:30,9327.15,9327.7,9323.4,9324.25,0,9321.664540185886,9319.929248642236,9318.107783327008,1,True,True,True,False,False,False,5,0,43,0,BUY,136.0,9315.65,2017-05-09 12:25:00+05:30,SELL,-1169.6000000000495,253606.94999999896,351,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-09 12:55:00+05:30,9327.8,True,False,42202,2017-05-09 12:55:00+05:30,9326.25,9327.9,9323.8,9327.8,0,9323.076275193594,9321.648973534033,9318.99777231261,1,True,True,True,False,False,False,5,0,63,0,BUY,135.0,9319.75,2017-05-09 14:30:00+05:30,SELL,-1086.7499999999018,252520.19999999905,352,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-10 09:35:00+05:30,9365.55,True,False,42237,2017-05-10 09:35:00+05:30,9358.65,9365.75,9358.2,9365.55,0,9335.270681796392,9328.718342723378,9322.097099010714,1,True,True,True,False,False,False,5,0,98,0,BUY,134.0,9397.5,2017-05-12 09:40:00+05:30,SELL,4281.3000000000975,256801.49999999916,353,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-12 14:50:00+05:30,9387.85,False,True,42450,2017-05-12 14:50:00+05:30,9378.25,9391.75,9378.05,9387.85,0,9388.519182372327,9394.240690794788,9396.808278726288,-1,True,True,True,True,True,True,0,5,0,10,SELL,-136.0,9398.45,2017-05-12 15:05:00+05:30,BUY,-1441.6000000000495,255359.8999999991,354,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-15 09:40:00+05:30,9428.65,True,False,42463,2017-05-15 09:40:00+05:30,9432.5,9434.95,9428.2,9428.65,0,9411.064537358276,9403.199465708942,9398.981379350897,1,True,True,True,False,False,False,12,0,5,0,BUY,135.0,9480.05,2017-05-18 09:15:00+05:30,SELL,6938.999999999951,262298.89999999903,355,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-18 12:05:00+05:30,9473.35,False,True,42717,2017-05-18 12:05:00+05:30,9472.7,9474.25,9471.75,9473.35,0,9469.652191521716,9479.274800934258,9480.253498592316,1,True,True,True,True,True,True,0,35,0,5,SELL,-138.0,9487.15,2017-05-19 09:15:00+05:30,BUY,-1904.3999999998996,260394.49999999913,356,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-19 11:25:00+05:30,9442.95,False,True,42784,2017-05-19 11:25:00+05:30,9456.2,9456.6,9441.3,9442.95,0,9472.04759611156,9471.61225671158,9474.148227051535,-1,False,True,True,True,True,True,0,5,0,5,SELL,-137.0,9482.25,2017-05-22 09:15:00+05:30,BUY,-5384.0999999999,255010.39999999924,357,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-22 12:55:00+05:30,9441.8,False,True,42877,2017-05-22 12:55:00+05:30,9442.8,9443.0,9437.95,9441.8,0,9452.402817059734,9451.36292773408,9455.056241488744,-1,False,True,True,True,True,True,0,5,0,98,SELL,-135.0,9454.35,2017-05-22 13:50:00+05:30,BUY,-1694.2500000001473,253316.1499999991,358,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-22 14:30:00+05:30,9445.1,False,True,42896,2017-05-22 14:30:00+05:30,9440.45,9445.3,9436.3,9445.1,0,9447.399375204684,9448.436221170612,9453.390776527036,1,False,True,True,True,True,True,0,5,0,117,SELL,-134.0,9434.95,2017-05-23 13:50:00+05:30,BUY,1360.0999999999513,254676.24999999904,359,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-23 14:40:00+05:30,9406.4,False,True,42973,2017-05-23 14:40:00+05:30,9395.3,9407.35,9395.1,9406.4,0,9412.115392050397,9409.983371251632,9428.128405419457,-1,False,True,True,True,True,True,0,5,0,194,SELL,-135.0,9423.15,2017-05-24 10:45:00+05:30,BUY,-2261.25,252414.99999999904,360,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-24 12:00:00+05:30,9408.0,False,True,43016,2017-05-24 12:00:00+05:30,9404.45,9410.8,9404.35,9408.0,0,9411.983587550045,9410.192561503036,9421.10150639162,1,False,True,True,True,True,True,0,5,0,237,SELL,-134.0,9407.95,2017-05-25 09:40:00+05:30,BUY,6.699999999902502,252421.69999999893,361,s7_NIFTY 50_
NIFTY 50,NSE,2017-05-25 13:10:00+05:30,9424.9,True,False,43105,2017-05-25 13:10:00+05:30,9421.1,9429.4,9421.1,9424.9,0,9415.43187593232,9408.252360836415,9407.072134809763,1,True,True,True,False,False,False,48,0,5,0,BUY,133.0,9611.45,2017-06-01 12:20:00+05:30,SELL,24811.150000000147,277232.8499999991,362,s7_NIFTY 50_
NIFTY 50,NSE,2017-06-01 14:05:00+05:30,9614.25,True,False,43491,2017-06-01 14:05:00+05:30,9619.95,9621.7,9613.45,9614.25,0,9610.194518087712,9612.835082371706,9610.559695423091,1,True,True,True,False,False,False,5,0,251,0,BUY,144.0,9608.0,2017-06-01 14:25:00+05:30,SELL,-900.0,276332.8499999991,363,s7_NIFTY 50_
