tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,Unnamed: 0,date,open,high,low,close,volume,ema20,ema50,ema200,supertrend_dir,is_ema20_in_uptrend,is_ema50_in_uptrend,is_ema200_in_uptrend,is_ema20_in_downtrend,is_ema50_in_downtrend,is_ema200_in_downtrend,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,profit,account_value,index,strategy
NIFTY 50,NSE,2017-04-21 14:05:00+05:30,9104.2,False,True,41391,2017-04-21 14:05:00+05:30,9100.75,9107.65,9098.65,9104.2,0,9115.789198152746,9129.201153778642,9133.362192532604,-1,True,True,True,True,True,True,0,24,0,5,SELL,-121.0,9149.8,2017-04-24 09:40:00+05:30,BUY,-5517.599999999824,216410.24999999843,227,s8_NIFTY 50
NIFTY 50,NSE,2017-04-24 10:20:00+05:30,9162.3,True,False,41421,2017-04-24 10:20:00+05:30,9161.5,9164.2,9159.25,9162.3,0,9147.60635006819,9137.323056082196,9133.946999752054,1,True,True,True,False,False,False,14,0,5,0,BUY,118.0,9296.2,2017-04-28 10:15:00+05:30,SELL,15800.200000000172,232210.44999999861,228,s8_NIFTY 50
NIFTY 50,NSE,2017-04-28 12:00:00+05:30,9285.6,False,True,41741,2017-04-28 12:00:00+05:30,9294.3,9294.7,9282.5,9285.6,0,9298.402889518267,9312.269453493296,9314.969957843,-1,True,True,True,True,True,True,0,40,0,5,SELL,-125.0,9337.6,2017-05-02 09:25:00+05:30,BUY,-6500.0,225710.44999999861,229,s8_NIFTY 50
NIFTY 50,NSE,2017-05-02 10:05:00+05:30,9347.35,True,False,41793,2017-05-02 10:05:00+05:30,9347.25,9350.3,9345.55,9347.35,0,9330.971243216009,9318.784622995963,9314.074462488818,1,True,True,True,True,True,True,11,0,5,0,BUY,120.0,9280.8,2017-05-02 11:15:00+05:30,SELL,-7986.000000000131,217724.4499999985,230,s8_NIFTY 50
NIFTY 50,NSE,2017-05-02 11:45:00+05:30,9289.5,False,True,41813,2017-05-02 11:45:00+05:30,9292.3,9296.85,9287.95,9289.5,0,9299.85501457877,9308.683424461786,9312.20255078312,-1,True,True,True,True,True,True,0,14,0,5,SELL,-117.0,9330.8,2017-05-03 09:15:00+05:30,BUY,-4832.099999999915,212892.34999999858,231,s8_NIFTY 50
NIFTY 50,NSE,2017-05-03 09:50:00+05:30,9320.9,True,False,41865,2017-05-03 09:50:00+05:30,9316.7,9323.6,9314.5,9320.9,0,9319.446374136312,9313.77509128164,9311.74536888817,1,True,True,True,True,True,False,17,0,6,0,BUY,114.0,9309.2,2017-05-03 12:45:00+05:30,SELL,-1333.7999999998756,211558.5499999987,232,s8_NIFTY 50
NIFTY 50,NSE,2017-05-04 09:35:00+05:30,9350.25,True,False,41937,2017-05-04 09:35:00+05:30,9348.9,9351.85,9346.5,9350.25,0,9326.645126746642,9319.942189961332,9315.243768499167,1,True,True,True,True,True,False,5,0,5,0,BUY,113.0,9319.15,2017-05-05 10:25:00+05:30,SELL,-3514.300000000041,208044.24999999866,233,s8_NIFTY 50
NIFTY 50,NSE,2017-05-05 12:10:00+05:30,9296.5,False,True,42043,2017-05-05 12:10:00+05:30,9296.45,9297.35,9291.3,9296.5,0,9311.421178528004,9323.18455114528,9327.260940586588,-1,True,True,True,True,True,True,0,36,0,5,SELL,-111.0,9328.35,2017-05-08 10:55:00+05:30,BUY,-3535.3500000000404,204508.89999999863,234,s8_NIFTY 50
NIFTY 50,NSE,2017-05-09 11:15:00+05:30,9324.25,True,False,42182,2017-05-09 11:15:00+05:30,9327.15,9327.7,9323.4,9324.25,0,9321.664540185886,9319.929248642236,9318.107783327008,1,True,True,True,False,False,False,5,0,43,0,BUY,109.0,9393.6,2017-05-12 12:10:00+05:30,SELL,7559.15000000004,212068.04999999868,235,s8_NIFTY 50
NIFTY 50,NSE,2017-05-12 14:50:00+05:30,9387.85,False,True,42450,2017-05-12 14:50:00+05:30,9378.25,9391.75,9378.05,9387.85,0,9388.519182372327,9394.240690794788,9396.808278726288,-1,True,True,True,True,True,True,0,5,0,10,SELL,-112.0,9433.65,2017-05-15 09:15:00+05:30,BUY,-5129.5999999999185,206938.44999999876,236,s8_NIFTY 50
NIFTY 50,NSE,2017-05-15 09:40:00+05:30,9428.65,True,False,42463,2017-05-15 09:40:00+05:30,9432.5,9434.95,9428.2,9428.65,0,9411.064537358276,9403.199465708942,9398.981379350897,1,True,True,True,False,False,False,12,0,5,0,BUY,109.0,9463.7,2017-05-18 10:20:00+05:30,SELL,3820.450000000119,210758.8999999989,237,s8_NIFTY 50
NIFTY 50,NSE,2017-05-18 13:15:00+05:30,9459.25,False,True,42731,2017-05-18 13:15:00+05:30,9463.7,9465.5,9457.9,9459.25,0,9468.422295138767,9474.725791219906,9478.77818627875,-1,False,True,True,True,True,True,0,49,0,19,SELL,-111.0,9498.0,2017-05-19 10:00:00+05:30,BUY,-4301.25,206457.6499999989,238,s8_NIFTY 50
NIFTY 50,NSE,2017-05-19 11:30:00+05:30,9432.75,False,True,42785,2017-05-19 11:30:00+05:30,9442.15,9442.15,9427.35,9432.75,0,9468.30496791046,9470.08824664446,9473.736304394306,-1,False,True,True,True,True,True,0,6,0,6,SELL,-109.0,9461.25,2017-05-22 11:10:00+05:30,BUY,-3106.5,203351.1499999989,239,s8_NIFTY 50
NIFTY 50,NSE,2017-05-22 13:10:00+05:30,9435.5,False,True,42880,2017-05-22 13:10:00+05:30,9443.2,9443.2,9432.75,9435.5,0,9449.555439176407,9450.26449167354,9454.663353072014,-1,False,True,True,True,True,True,0,8,0,101,SELL,-107.0,9419.95,2017-05-25 11:00:00+05:30,BUY,1663.8499999999221,205014.9999999988,240,s8_NIFTY 50
NIFTY 50,NSE,2017-05-25 13:10:00+05:30,9424.9,True,False,43105,2017-05-25 13:10:00+05:30,9421.1,9429.4,9421.1,9424.9,0,9415.43187593232,9408.252360836415,9407.072134809763,1,True,True,True,False,False,False,48,0,5,0,BUY,108.0,9593.15,2017-06-01 12:40:00+05:30,SELL,18171.0,223185.9999999988,241,s8_NIFTY 50
NIFTY 50,NSE,2017-06-02 09:25:00+05:30,9657.5,True,False,43510,2017-06-02 09:25:00+05:30,9657.4,9661.75,9655.7,9657.5,0,9625.884624811277,9619.027376185722,9612.638771493434,1,True,True,True,False,False,False,5,0,280,0,BUY,115.0,9650.75,2017-06-06 12:45:00+05:30,SELL,-776.25,222409.7499999988,242,s8_NIFTY 50
NIFTY 50,NSE,2017-06-06 14:05:00+05:30,9646.7,False,True,43716,2017-06-06 14:05:00+05:30,9647.75,9648.7,9643.3,9646.7,0,9647.980641458298,9655.218836743805,9656.220184188822,-1,False,False,False,True,True,True,0,41,0,5,SELL,-115.0,9668.95,2017-06-07 10:05:00+05:30,BUY,-2558.75,219850.9999999988,243,s8_NIFTY 50
NIFTY 50,NSE,2017-06-07 10:40:00+05:30,9671.5,True,False,43750,2017-06-07 10:40:00+05:30,9669.2,9671.5,9665.6,9671.5,0,9664.434259615096,9657.99361349604,9655.955270816416,1,True,True,True,True,True,True,18,0,5,0,BUY,113.0,9636.65,2017-06-07 12:40:00+05:30,SELL,-3938.050000000041,215912.94999999876,244,s8_NIFTY 50
NIFTY 50,NSE,2017-06-07 13:30:00+05:30,9640.15,False,True,43784,2017-06-07 13:30:00+05:30,9642.0,9643.6,9640.05,9640.15,0,9648.066811786388,9654.371006208989,9656.187820614812,-1,False,False,False,True,True,True,0,17,0,5,SELL,-111.0,9676.05,2017-06-08 09:15:00+05:30,BUY,-3984.8999999999596,211928.0499999988,245,s8_NIFTY 50
NIFTY 50,NSE,2017-06-08 13:50:00+05:30,9662.6,True,False,43863,2017-06-08 13:50:00+05:30,9661.35,9663.7,9661.0,9662.6,0,9657.826515252502,9656.47478506533,9655.65486241664,1,True,True,True,True,True,True,5,0,9,0,BUY,109.0,9650.2,2017-06-08 14:55:00+05:30,SELL,-1351.5999999999603,210576.44999999885,246,s8_NIFTY 50
NIFTY 50,NSE,2017-06-09 09:15:00+05:30,9634.65,False,True,43883,2017-06-09 09:15:00+05:30,9638.55,9638.55,9623.0,9634.65,0,9649.89680618009,9653.504496934194,9655.06328670866,-1,False,False,False,True,True,True,0,13,0,5,SELL,-109.0,9673.2,2017-06-09 15:00:00+05:30,BUY,-4201.950000000119,206374.49999999872,247,s8_NIFTY 50
NIFTY 50,NSE,2017-06-12 09:50:00+05:30,9619.7,False,True,43965,2017-06-12 09:50:00+05:30,9628.75,9630.15,9618.85,9619.7,0,9641.7066617589,9641.871998809327,9645.180740136677,-1,False,False,False,True,True,True,0,8,0,87,SELL,-107.0,9637.6,2017-06-13 10:55:00+05:30,BUY,-1915.299999999961,204459.19999999876,248,s8_NIFTY 50
NIFTY 50,NSE,2017-06-13 12:35:00+05:30,9642.2,True,False,44073,2017-06-13 12:35:00+05:30,9641.6,9642.85,9640.85,9642.2,0,9640.416946801466,9635.087455601964,9634.232704670088,1,True,True,True,True,True,True,41,0,5,0,BUY,106.0,9616.15,2017-06-13 14:40:00+05:30,SELL,-2761.3000000001157,201697.89999999866,249,s8_NIFTY 50
NIFTY 50,NSE,2017-06-13 15:10:00+05:30,9614.4,False,True,44104,2017-06-13 15:10:00+05:30,9619.4,9619.45,9612.85,9614.4,0,9625.302214281504,9631.462091755282,9633.8670515548,-1,False,False,False,True,True,True,0,16,0,5,SELL,-104.0,9632.35,2017-06-19 09:30:00+05:30,BUY,-1866.8000000000757,199831.09999999858,250,s8_NIFTY 50
NIFTY 50,NSE,2017-06-19 10:10:00+05:30,9623.05,True,False,44344,2017-06-19 10:10:00+05:30,9618.85,9625.05,9617.6,9623.05,0,9613.428368915016,9602.041741486892,9599.263116980866,1,True,True,True,False,False,False,12,0,5,0,BUY,103.0,9618.45,2017-06-21 09:45:00+05:30,SELL,-473.7999999998501,199357.29999999874,251,s8_NIFTY 50
NIFTY 50,NSE,2017-06-21 11:10:00+05:30,9612.2,False,True,44506,2017-06-21 11:10:00+05:30,9615.8,9615.85,9611.55,9612.2,0,9620.866858663045,9633.232540118212,9636.026627021676,-1,True,True,True,True,True,True,0,29,0,5,SELL,-103.0,9636.45,2017-06-21 15:25:00+05:30,BUY,-2497.75,196859.54999999874,252,s8_NIFTY 50
NIFTY 50,NSE,2017-06-22 09:50:00+05:30,9664.0,True,False,44565,2017-06-22 09:50:00+05:30,9661.5,9664.5,9660.45,9664.0,0,9650.394252109032,9638.62582595944,9634.2496290296,1,True,True,True,False,False,False,25,0,5,0,BUY,101.0,9630.25,2017-06-22 15:20:00+05:30,SELL,-3408.75,193450.79999999874,253,s8_NIFTY 50
NIFTY 50,NSE,2017-06-23 10:05:00+05:30,9588.4,False,True,44643,2017-06-23 10:05:00+05:30,9587.5,9593.25,9586.55,9588.4,0,9617.21283814854,9640.89801672358,9647.324792524932,-1,False,False,False,True,True,True,0,26,0,5,SELL,-100.0,9551.9,2017-07-03 09:25:00+05:30,BUY,3650.0,197100.79999999874,254,s8_NIFTY 50
NIFTY 50,NSE,2017-07-03 10:35:00+05:30,9580.15,True,False,44949,2017-07-03 10:35:00+05:30,9579.35,9580.5,9577.85,9580.15,0,9557.42076372954,9532.71498864,9526.437140239084,1,True,True,True,False,False,False,32,0,5,0,BUY,102.0,9873.4,2017-07-18 10:25:00+05:30,SELL,29911.5,227012.29999999874,255,s8_NIFTY 50
NIFTY 50,NSE,2017-07-18 11:50:00+05:30,9859.95,False,True,45789,2017-07-18 11:50:00+05:30,9860.7,9861.75,9858.25,9859.95,0,9863.96337245589,9877.936226779471,9880.245422700607,-1,False,False,False,True,True,True,0,32,0,5,SELL,-115.0,9875.55,2017-07-19 11:20:00+05:30,BUY,-1793.9999999998327,225218.2999999989,256,s8_NIFTY 50
NIFTY 50,NSE,2017-07-19 14:35:00+05:30,9885.1,True,False,45897,2017-07-19 14:35:00+05:30,9877.65,9886.75,9877.6,9885.1,0,9875.879370868524,9873.523100780796,9871.328932192284,1,True,True,True,False,False,False,8,0,26,0,BUY,113.0,9870.85,2017-07-20 13:55:00+05:30,SELL,-1610.25,223608.0499999989,257,s8_NIFTY 50
NIFTY 50,NSE,2017-07-21 09:40:00+05:30,9904.8,True,False,45988,2017-07-21 09:40:00+05:30,9896.3,9904.85,9895.15,9904.8,0,9884.003791825837,9883.270133114616,9881.183810594071,1,True,True,True,False,False,False,6,0,117,0,BUY,112.0,9848.8,2017-07-21 13:00:00+05:30,SELL,-6272.0,217336.0499999989,258,s8_NIFTY 50
NIFTY 50,NSE,2017-07-21 13:45:00+05:30,9857.7,False,True,46037,2017-07-21 13:45:00+05:30,9868.85,9869.85,9857.5,9857.7,0,9869.579640765358,9881.86526853476,9884.61282349401,-1,True,True,True,True,True,True,0,24,0,5,SELL,-110.0,9900.95,2017-07-21 14:55:00+05:30,BUY,-4757.5,212578.5499999989,259,s8_NIFTY 50
NIFTY 50,NSE,2017-07-21 15:20:00+05:30,9921.0,True,False,46056,2017-07-21 15:20:00+05:30,9920.0,9922.9,9919.25,9921.0,0,9897.4210998159,9889.88778887943,9886.237495139032,1,True,True,True,False,False,False,14,0,5,0,BUY,107.0,9977.1,2017-07-28 09:30:00+05:30,SELL,6002.700000000039,218581.24999999895,260,s8_NIFTY 50
NIFTY 50,NSE,2017-07-28 11:05:00+05:30,9982.3,False,True,46380,2017-07-28 11:05:00+05:30,9987.5,9989.75,9982.0,9982.3,0,9990.539327778615,10014.49246918904,10018.871751590812,-1,True,True,True,True,True,True,0,32,0,5,SELL,-109.0,10032.95,2017-07-31 09:25:00+05:30,BUY,-5520.850000000159,213060.3999999988,261,s8_NIFTY 50
NIFTY 50,NSE,2017-07-31 10:40:00+05:30,10037.7,True,False,46450,2017-07-31 10:40:00+05:30,10037.35,10043.1,10036.05,10037.7,0,10027.419062994824,10012.27215046177,10008.998474968492,1,True,True,True,False,False,False,25,0,5,0,BUY,106.0,10063.35,2017-08-03 09:25:00+05:30,SELL,2718.8999999999614,215779.29999999877,262,s8_NIFTY 50
NIFTY 50,NSE,2017-08-03 10:25:00+05:30,10027.25,False,True,46672,2017-08-03 10:25:00+05:30,10033.55,10033.55,10027.0,10027.25,0,10050.846896436818,10069.73513003584,10074.744122592503,-1,False,False,False,True,True,True,0,19,0,5,SELL,-107.0,10052.15,2017-08-04 15:00:00+05:30,BUY,-2664.299999999961,213114.9999999988,263,s8_NIFTY 50
NIFTY 50,NSE,2017-08-07 09:55:00+05:30,10065.5,True,False,46816,2017-08-07 09:55:00+05:30,10058.65,10065.55,10058.55,10065.5,0,10064.4292458379,10045.84254442686,10040.95430019264,1,True,True,True,True,True,True,33,0,6,0,BUY,105.0,10013.55,2017-08-08 10:00:00+05:30,SELL,-5454.750000000076,207660.24999999872,264,s8_NIFTY 50
NIFTY 50,NSE,2017-08-08 10:35:00+05:30,9989.15,False,True,46899,2017-08-08 10:35:00+05:30,9984.65,9990.1,9980.05,9989.15,0,10018.421959030264,10042.57232137606,10050.243017023064,-1,False,False,False,True,True,True,0,12,0,5,SELL,-103.0,9813.0,2017-08-14 14:55:00+05:30,BUY,18143.44999999996,225803.69999999867,265,s8_NIFTY 50
NIFTY 50,NSE,2017-08-16 10:05:00+05:30,9781.4,False,True,47268,2017-08-16 10:05:00+05:30,9787.85,9787.9,9779.5,9781.4,0,9793.482834148612,9793.963205215952,9803.487977417872,-1,True,True,False,True,True,True,0,8,0,280,SELL,-115.0,9817.65,2017-08-16 12:20:00+05:30,BUY,-4168.75,221634.94999999867,266,s8_NIFTY 50
NIFTY 50,NSE,2017-08-16 13:05:00+05:30,9842.85,True,False,47304,2017-08-16 13:05:00+05:30,9844.25,9845.15,9840.7,9842.85,0,9821.681683482506,9809.670014968566,9805.555505736767,1,True,True,True,False,False,False,17,0,5,0,BUY,112.0,9840.35,2017-08-18 09:55:00+05:30,SELL,-280.0,221354.94999999867,267,s8_NIFTY 50
NIFTY 50,NSE,2017-08-18 11:55:00+05:30,9840.15,False,True,47440,2017-08-18 11:55:00+05:30,9840.05,9841.95,9836.05,9840.15,0,9845.608469180675,9862.52948572866,9865.398705947988,-1,True,True,True,True,True,True,0,38,0,5,SELL,-112.0,9872.05,2017-08-21 09:45:00+05:30,BUY,-3572.7999999999593,217782.1499999987,268,s8_NIFTY 50
NIFTY 50,NSE,2017-08-21 11:50:00+05:30,9829.7,False,True,47514,2017-08-21 11:50:00+05:30,9837.05,9839.7,9827.9,9829.7,0,9845.05033967297,9845.444712229064,9851.168080143943,-1,True,True,True,True,True,True,0,8,0,79,SELL,-110.0,9816.75,2017-08-23 12:15:00+05:30,BUY,1424.50000000008,219206.6499999988,269,s8_NIFTY 50
NIFTY 50,NSE,2017-08-23 15:05:00+05:30,9853.8,True,False,47703,2017-08-23 15:05:00+05:30,9854.25,9857.75,9848.85,9853.8,0,9825.206626153677,9812.646442734762,9807.621192609702,1,True,True,True,False,False,False,9,0,5,0,BUY,111.0,9840.4,2017-08-29 10:10:00+05:30,SELL,-1487.3999999999596,217719.24999999884,270,s8_NIFTY 50
NIFTY 50,NSE,2017-08-29 11:25:00+05:30,9835.0,False,True,47884,2017-08-29 11:25:00+05:30,9834.4,9837.7,9833.95,9835.0,0,9841.867630379207,9863.073307880852,9867.200585920724,-1,True,True,True,True,True,True,0,27,0,5,SELL,-110.0,9881.75,2017-08-30 10:05:00+05:30,BUY,-5142.5,212576.74999999884,271,s8_NIFTY 50
NIFTY 50,NSE,2017-08-30 11:35:00+05:30,9883.95,True,False,47961,2017-08-30 11:35:00+05:30,9884.55,9886.6,9883.4,9883.95,0,9874.4589149801,9857.138424017849,9853.594651612228,1,True,True,True,False,False,False,29,0,5,0,BUY,107.0,9861.1,2017-08-31 11:30:00+05:30,SELL,-2444.950000000039,210131.7999999988,272,s8_NIFTY 50
NIFTY 50,NSE,2017-08-31 12:30:00+05:30,9896.05,True,False,48047,2017-08-31 12:30:00+05:30,9887.2,9896.05,9886.5,9896.05,0,9874.974516186388,9874.592474957688,9869.00616654114,1,True,True,True,False,False,False,6,0,91,0,BUY,106.0,9880.6,2017-09-04 12:00:00+05:30,SELL,-1637.6999999998843,208494.0999999989,273,s8_NIFTY 50
NIFTY 50,NSE,2017-09-04 13:20:00+05:30,9894.6,False,True,48207,2017-09-04 13:20:00+05:30,9901.65,9901.65,9892.3,9894.6,0,9899.048606427568,9916.993172709106,9920.734697926213,-1,False,False,False,True,True,True,0,41,0,7,SELL,-105.0,9944.25,2017-09-05 09:40:00+05:30,BUY,-5213.249999999962,203280.84999999893,274,s8_NIFTY 50
NIFTY 50,NSE,2017-09-05 10:25:00+05:30,9936.5,True,False,48247,2017-09-05 10:25:00+05:30,9935.85,9938.55,9935.1,9936.5,0,9930.60839367026,9921.36382615513,9919.275592498674,1,True,True,True,False,False,False,15,0,5,0,BUY,102.0,9910.45,2017-09-06 09:45:00+05:30,SELL,-2657.099999999926,200623.749999999,275,s8_NIFTY 50
NIFTY 50,NSE,2017-09-06 10:40:00+05:30,9894.7,False,True,48325,2017-09-06 10:40:00+05:30,9897.35,9897.85,9892.85,9894.7,0,9907.54072331444,9919.40275104065,9922.910717221934,-1,True,True,True,True,True,True,0,18,0,5,SELL,-101.0,9925.85,2017-09-06 13:40:00+05:30,BUY,-3146.1499999999633,197477.59999999905,276,s8_NIFTY 50
NIFTY 50,NSE,2017-09-07 09:35:00+05:30,9941.25,True,False,48387,2017-09-07 09:35:00+05:30,9941.8,9946.2,9939.8,9941.25,0,9931.930102576902,9925.266457248055,9922.142578551611,1,True,True,True,False,False,False,5,0,5,0,BUY,99.0,9929.6,2017-09-08 13:35:00+05:30,SELL,-1153.349999999964,196324.24999999907,277,s8_NIFTY 50
NIFTY 50,NSE,2017-09-11 09:35:00+05:30,9985.8,True,False,48537,2017-09-11 09:35:00+05:30,9990.9,9991.45,9985.8,9985.8,0,9953.657674941904,9943.831067441535,9936.21514091464,1,True,True,True,False,False,False,5,0,155,0,BUY,98.0,10049.65,2017-09-15 09:40:00+05:30,SELL,6257.300000000036,202581.54999999912,278,s8_NIFTY 50
NIFTY 50,NSE,2017-09-15 10:45:00+05:30,10060.0,False,True,48851,2017-09-15 10:45:00+05:30,10060.65,10064.2,10060.0,10060.0,0,10066.234938157071,10075.069599170349,10076.917786871065,-1,True,True,True,True,True,True,0,23,0,5,SELL,-100.0,10105.35,2017-09-15 14:40:00+05:30,BUY,-4535.000000000036,198046.5499999991,279,s8_NIFTY 50
NIFTY 50,NSE,2017-09-18 09:15:00+05:30,10153.5,True,False,48908,2017-09-18 09:15:00+05:30,10133.1,10156.95,10133.1,10153.5,0,10089.27923907338,10077.500959284274,10073.973317043405,1,True,True,True,False,False,False,21,0,6,0,BUY,97.0,10106.65,2017-09-21 10:00:00+05:30,SELL,-4544.450000000035,193502.09999999905,280,s8_NIFTY 50
NIFTY 50,NSE,2017-09-21 10:30:00+05:30,10092.0,False,True,49148,2017-09-21 10:30:00+05:30,10090.6,10092.0,10085.8,10092.0,0,10113.80995822897,10130.487206957268,10137.634662646966,-1,False,False,False,True,True,True,0,11,0,5,SELL,-95.0,9826.75,2017-09-29 12:00:00+05:30,BUY,25198.75,218700.84999999905,281,s8_NIFTY 50
NIFTY 50,NSE,2017-09-29 13:55:00+05:30,9847.75,True,False,49564,2017-09-29 13:55:00+05:30,9842.55,9850.35,9842.55,9847.75,0,9838.560019170876,9822.885210697834,9819.90745126429,1,True,True,True,False,False,False,64,0,5,0,BUY,111.0,9784.7,2017-09-29 15:10:00+05:30,SELL,-6998.549999999919,211702.29999999912,282,s8_NIFTY 50
NIFTY 50,NSE,2017-10-03 09:50:00+05:30,9854.45,True,False,49590,2017-10-03 09:50:00+05:30,9850.15,9855.25,9845.6,9854.45,0,9831.62018171931,9825.07172270214,9821.01833013794,1,True,True,True,False,False,False,8,0,5,0,BUY,107.0,9956.7,2017-10-11 14:20:00+05:30,SELL,10940.75,222643.04999999912,283,s8_NIFTY 50
NIFTY 50,NSE,2017-10-12 10:50:00+05:30,10030.05,True,False,50127,2017-10-12 10:50:00+05:30,10024.6,10030.3,10023.9,10030.05,0,10014.852397407936,10014.28377663532,10011.77833631748,1,True,True,True,False,False,False,7,0,12,0,BUY,110.0,10192.15,2017-10-18 11:35:00+05:30,SELL,17831.00000000004,240474.04999999914,284,s8_NIFTY 50
NIFTY 50,NSE,2017-10-18 13:25:00+05:30,10212.1,True,False,50458,2017-10-18 13:25:00+05:30,10213.5,10213.5,10206.15,10212.1,0,10203.79667998684,10203.297910541596,10197.753234898397,1,True,True,True,True,True,False,11,0,280,0,BUY,117.0,10161.35,2017-10-19 19:05:00+05:30,SELL,-5937.75,234536.29999999914,285,s8_NIFTY 50
NIFTY 50,NSE,2017-10-23 11:50:00+05:30,10158.5,False,True,50526,2017-10-23 11:50:00+05:30,10168.4,10169.1,10155.3,10158.5,0,10170.920924955792,10179.93974930461,10192.55758150848,-1,False,False,False,True,True,True,0,27,0,35,SELL,-115.0,10203.35,2017-10-24 09:30:00+05:30,BUY,-5157.750000000042,229378.54999999912,286,s8_NIFTY 50
NIFTY 50,NSE,2017-10-24 10:35:00+05:30,10226.35,True,False,50586,2017-10-24 10:35:00+05:30,10228.05,10228.9,10222.05,10226.35,0,10211.19544489116,10190.9622206476,10185.41866437224,1,True,True,True,False,False,False,34,0,5,0,BUY,112.0,10332.15,2017-10-31 11:00:00+05:30,SELL,11849.599999999919,241228.14999999903,287,s8_NIFTY 50
NIFTY 50,NSE,2017-10-31 13:15:00+05:30,10360.2,True,False,50993,2017-10-31 13:15:00+05:30,10359.0,10362.25,10357.85,10360.2,0,10350.956490896868,10350.82021475176,10344.46887680438,1,True,True,True,False,True,False,10,0,280,0,BUY,116.0,10331.9,2017-10-31 15:05:00+05:30,SELL,-3282.8000000001266,237945.3499999989,288,s8_NIFTY 50
NIFTY 50,NSE,2017-11-01 09:35:00+05:30,10418.3,True,False,51024,2017-11-01 09:35:00+05:30,10408.6,10421.4,10405.9,10418.3,0,10367.719045833965,10356.699657946736,10347.329377968412,1,True,True,True,False,False,False,5,0,280,0,BUY,114.0,10424.35,2017-11-07 10:30:00+05:30,SELL,689.7000000001244,238635.04999999903,289,s8_NIFTY 50
NIFTY 50,NSE,2017-11-07 11:45:00+05:30,10420.95,False,True,51350,2017-11-07 11:45:00+05:30,10424.05,10426.05,10420.05,10420.95,0,10426.041593515283,10439.340949229449,10441.71717074637,-1,False,False,False,True,True,True,0,24,0,5,SELL,-114.0,10208.65,2017-11-16 12:35:00+05:30,BUY,24202.200000000124,262837.2499999991,290,s8_NIFTY 50
NIFTY 50,NSE,2017-11-16 15:00:00+05:30,10202.75,True,False,51914,2017-11-16 15:00:00+05:30,10210.6,10214.55,10202.75,10202.75,0,10200.482302996992,10189.537916824878,10187.321403017164,1,True,True,True,False,False,False,70,0,5,0,BUY,128.0,10320.6,2017-11-23 13:35:00+05:30,SELL,15084.800000000047,277922.0499999992,291,s8_NIFTY 50
NIFTY 50,NSE,2017-11-23 15:25:00+05:30,10350.95,True,False,52294,2017-11-23 15:25:00+05:30,10354.4,10355.95,10349.9,10350.95,0,10342.514377839894,10342.263258408371,10336.04694322551,1,True,True,True,False,False,False,5,0,280,0,BUY,134.0,10350.6,2017-11-27 11:05:00+05:30,SELL,-46.90000000004875,277875.14999999915,292,s8_NIFTY 50
NIFTY 50,NSE,2017-11-27 13:10:00+05:30,10346.6,False,True,52417,2017-11-27 13:10:00+05:30,10343.9,10346.85,10343.5,10346.6,0,10350.018406417928,10358.174850366544,10360.383176976453,-1,True,True,True,True,True,True,0,48,0,5,SELL,-134.0,10374.9,2017-11-27 14:15:00+05:30,BUY,-3792.1999999999025,274082.94999999925,293,s8_NIFTY 50
NIFTY 50,NSE,2017-11-27 14:45:00+05:30,10387.45,True,False,52436,2017-11-27 14:45:00+05:30,10384.75,10390.65,10384.1,10387.45,0,10370.066723492697,10364.54381664313,10361.750131379154,1,True,True,True,False,False,False,14,0,5,0,BUY,131.0,10369.25,2017-11-28 15:15:00+05:30,SELL,-2384.2000000000953,271698.7499999992,294,s8_NIFTY 50
NIFTY 50,NSE,2017-11-29 11:20:00+05:30,10384.65,True,False,52545,2017-11-29 11:20:00+05:30,10387.25,10388.8,10383.4,10384.65,0,10378.680499430087,10378.429808232118,10375.246455981003,1,True,True,True,True,True,False,7,0,114,0,BUY,130.0,10362.05,2017-11-29 14:25:00+05:30,SELL,-2938.0000000000473,268760.7499999991,295,s8_NIFTY 50
NIFTY 50,NSE,2017-11-29 15:10:00+05:30,10366.4,False,True,52591,2017-11-29 15:10:00+05:30,10371.35,10373.15,10365.9,10366.4,0,10369.437826033867,10374.252372119628,10375.532724851597,-1,False,False,False,True,True,True,0,17,0,5,SELL,-129.0,10122.95,2017-12-07 11:15:00+05:30,BUY,31405.049999999857,300165.799999999,296,s8_NIFTY 50
NIFTY 50,NSE,2017-12-07 14:10:00+05:30,10128.5,True,False,53029,2017-12-07 14:10:00+05:30,10130.45,10131.35,10127.25,10128.5,0,10121.040300151068,10111.180642022491,10108.426760682789,1,True,True,True,False,False,False,60,0,5,0,BUY,148.0,10238.0,2017-12-12 14:40:00+05:30,SELL,16206.0,316371.799999999,297,s8_NIFTY 50
NIFTY 50,NSE,2017-12-13 09:45:00+05:30,10234.75,False,True,53276,2017-12-13 09:45:00+05:30,10229.9,10234.75,10227.55,10234.75,0,10241.320786382548,10253.355749861084,10255.723817620064,-1,True,True,True,True,True,True,0,82,0,5,SELL,-154.0,10275.05,2017-12-13 11:25:00+05:30,BUY,-6206.199999999888,310165.5999999991,298,s8_NIFTY 50
