tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,date,open,high,low,close,volume,ema20,is_ema20_in_uptrend,ema20_uptrend_time_span,is_ema20_in_downtrend,ema20_downtrend_time_span,ema50,is_ema50_in_uptrend,ema50_uptrend_time_span,is_ema50_in_downtrend,ema50_downtrend_time_span,ema100,is_ema100_in_uptrend,ema100_uptrend_time_span,is_ema100_in_downtrend,ema100_downtrend_time_span,ema200,is_ema200_in_uptrend,ema200_uptrend_time_span,is_ema200_in_downtrend,ema200_downtrend_time_span,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,index,strategy
NIFTY BANK,NSE,2016-01-14 14:30:00,15592.5,False,True,2016-01-14 14:30:00,15644.6,15649.9,15585.7,15592.5,0,15667.611359151397,False,0,True,10,15668.04741578402,False,0,True,10,15682.554327854104,False,0,True,10,15747.962203459048,False,0,True,5,0,7,0,251,SELL,-1,15325.3,2016-01-19 13:00:00,BUY,155,s6
NIFTY BANK,NSE,2016-01-19 14:50:00,15243.3,False,True,2016-01-19 14:50:00,15228.55,15252.8,15224.95,15243.3,0,15260.366042643836,False,0,True,12,15257.842554469196,False,0,True,5,15252.376184330942,False,0,True,5,15310.455584045205,False,0,True,14,0,5,0,251,SELL,-1,15262.0,2016-01-21 09:15:00,BUY,156,s6
NIFTY BANK,NSE,2016-01-21 11:50:00,15041.0,False,True,2016-01-21 11:50:00,15044.5,15045.25,15014.15,15041.0,0,15102.208125748204,False,0,True,16,15071.974519633362,False,0,True,5,15052.165514504772,False,0,False,0,15103.670232821329,False,0,True,6,0,5,0,251,SELL,-1,15112.35,2016-01-21 13:30:00,BUY,157,s6
NIFTY BANK,NSE,2016-01-22 09:40:00,15325.75,True,False,2016-01-22 09:40:00,15355.6,15357.05,15325.75,15325.75,0,15197.86328781728,True,8,False,0,15132.356531544106,True,10,False,0,15094.994747248218,True,10,False,0,15106.148487748422,True,16,False,0,18,0,5,0,BUY,1,15405.1,2016-01-28 15:00:00,SELL,158,s6
NIFTY BANK,NSE,2016-01-29 09:55:00,15237.8,False,True,2016-01-29 09:55:00,15238.65,15245.15,15220.65,15237.8,0,15330.6403764338,False,0,False,0,15412.410103881995,False,0,True,20,15451.362257428931,False,0,True,15,15440.307095068643,False,0,True,15,0,15,0,5,SELL,-1,15428.3,2016-01-29 13:25:00,BUY,159,s6
NIFTY BANK,NSE,2016-01-29 15:25:00,15514.85,True,False,2016-01-29 15:25:00,15513.3,15545.0,15495.75,15514.85,0,15485.898087847096,True,12,False,0,15435.352171208084,True,5,False,0,15417.719560565783,True,12,False,0,15414.455669128069,True,5,False,0,45,0,9,0,BUY,1,15408.15,2016-02-01 09:40:00,SELL,160,s6
NIFTY BANK,NSE,2016-02-01 10:50:00,15461.15,True,False,2016-02-01 10:50:00,15464.55,15475.05,15460.35,15461.15,0,15468.462624782878,False,0,False,0,15450.594813314572,True,5,False,0,15432.375800178525,True,14,False,0,15423.031009744202,True,5,False,0,8,0,29,0,BUY,1,15416.75,2016-02-01 11:10:00,SELL,161,s6
NIFTY BANK,NSE,2016-02-01 14:10:00,15390.4,False,True,2016-02-01 14:10:00,15360.5,15399.0,15352.9,15390.4,0,15395.027878406168,False,0,False,0,15413.01573911126,False,0,True,18,15418.793655567446,False,0,True,7,15418.706625913404,False,0,True,6,0,14,0,5,SELL,-1,15397.95,2016-02-02 11:55:00,BUY,162,s6
NIFTY BANK,NSE,2016-02-02 13:00:00,15324.85,False,True,2016-02-02 13:00:00,15335.45,15337.4,15307.15,15324.85,0,15346.15701400354,False,0,True,5,15346.218406689795,False,0,True,5,15361.5855783423,False,0,True,5,15381.325381130342,False,0,True,5,0,5,0,66,SELL,-1,14997.05,2016-02-05 09:35:00,BUY,163,s6
NIFTY BANK,NSE,2016-02-05 12:10:00,15111.65,True,False,2016-02-05 12:10:00,15107.5,15122.3,15103.35,15111.65,0,15074.43488155659,True,20,False,0,15022.767195096543,True,19,False,0,14985.348094001129,True,16,False,0,15008.372033213049,True,5,False,0,39,0,8,0,BUY,1,15157.4,2016-02-08 14:50:00,SELL,164,s6
NIFTY BANK,NSE,2016-02-09 10:35:00,14886.05,False,True,2016-02-09 10:35:00,14888.2,14891.85,14873.25,14886.05,0,14930.761576737816,False,0,True,11,15050.957317297543,False,0,True,9,15109.657435696174,False,0,True,8,15110.06428170112,False,0,True,5,0,29,0,11,SELL,-1,14266.55,2016-02-15 09:20:00,BUY,165,s6
NIFTY BANK,NSE,2016-02-15 12:10:00,14434.45,True,False,2016-02-15 12:10:00,14410.2,14443.95,14400.9,14434.45,0,14404.754498596196,True,10,False,0,14305.00762203472,True,16,False,0,14233.05962358598,True,16,False,0,14287.2442766925,True,15,False,0,36,0,5,0,BUY,1,14345.8,2016-02-16 10:35:00,SELL,166,s6
NIFTY BANK,NSE,2016-02-16 13:55:00,14305.1,False,True,2016-02-16 13:55:00,14309.7,14314.55,14283.8,14305.1,0,14321.229244436045,False,0,True,5,14342.712592483524,False,0,True,15,14347.51331927781,False,0,True,7,14346.453441792786,False,0,True,13,0,5,0,5,SELL,-1,14169.45,2016-02-17 15:25:00,BUY,167,s6
NIFTY BANK,NSE,2016-02-18 11:25:00,14235.0,True,False,2016-02-18 11:25:00,14279.15,14279.6,14223.6,14235.0,0,14282.32963018071,False,0,False,0,14221.39122578512,True,5,False,0,14183.2708746126,True,19,False,0,14200.711497749746,True,8,False,0,45,0,9,0,BUY,1,14196.75,2016-02-18 12:55:00,SELL,168,s6
NIFTY BANK,NSE,2016-02-18 13:25:00,14251.35,True,False,2016-02-18 13:25:00,14235.75,14258.6,14235.3,14251.35,0,14241.85545728837,False,0,False,0,14231.93216347506,True,12,False,0,14204.50114288849,False,0,False,0,14208.934930586269,True,12,False,0,5,0,33,0,BUY,1,14203.8,2016-02-18 13:55:00,SELL,169,s6
NIFTY BANK,NSE,2016-02-18 14:50:00,14305.2,True,False,2016-02-18 14:50:00,14303.75,14343.7,14298.2,14305.2,0,14248.286943467116,True,5,False,0,14236.802522405684,True,5,False,0,14214.571381277565,True,20,False,0,14213.527051813464,True,6,False,0,5,0,50,0,BUY,1,14247.65,2016-02-19 13:20:00,SELL,170,s6
NIFTY BANK,NSE,2016-02-19 14:15:00,14307.85,True,False,2016-02-19 14:15:00,14309.9,14329.45,14306.4,14307.85,0,14285.301054460537,True,5,False,0,14285.188647343197,True,5,False,0,14271.129782168517,True,9,False,0,14252.036999966604,True,14,False,0,5,0,118,0,BUY,1,14312.85,2016-02-23 09:15:00,SELL,171,s6
NIFTY BANK,NSE,2016-02-23 10:35:00,14150.85,False,True,2016-02-23 10:35:00,14139.65,14159.8,14136.1,14150.85,0,14222.23166443074,False,0,True,11,14291.630176001798,False,0,True,10,14318.85634107709,False,0,True,17,14310.768937287748,False,0,True,17,0,18,0,5,SELL,-1,13793.05,2016-02-26 13:20:00,BUY,172,s6
NIFTY BANK,NSE,2016-02-29 10:15:00,13856.95,True,False,2016-02-29 10:15:00,13872.75,13872.75,13848.95,13856.95,0,13851.305087457537,True,14,False,0,13814.105777273398,True,15,False,0,13781.9557027812,True,11,False,0,13806.8244278064,True,15,False,0,19,0,5,0,BUY,1,13818.85,2016-02-29 11:35:00,SELL,173,s6
NIFTY BANK,NSE,2016-02-29 12:40:00,13659.5,False,True,2016-02-29 12:40:00,13674.95,13716.35,13635.9,13659.5,0,13728.623320752424,False,0,True,16,13784.219524950457,False,0,True,10,13784.809275824644,False,0,True,10,13804.416184704747,False,0,True,10,0,10,0,5,SELL,-1,13825.95,2016-02-29 12:50:00,BUY,174,s6
NIFTY BANK,NSE,2016-02-29 13:30:00,14084.7,True,False,2016-02-29 13:30:00,14111.1,14117.8,14044.3,14084.7,0,13929.544980850018,True,10,False,0,13864.824191558057,True,9,False,0,13827.869148677188,True,9,False,0,13824.84479079928,True,9,False,0,9,0,5,0,BUY,1,15099.75,2016-03-08 13:35:00,SELL,175,s6
NIFTY BANK,NSE,2016-03-09 10:45:00,15062.1,False,True,2016-03-09 10:45:00,15063.25,15071.2,15060.0,15062.1,0,15062.420174493433,False,0,False,0,15098.97161310511,False,0,True,18,15134.06140977202,False,0,False,0,15104.289285242176,False,0,True,19,0,20,0,5,SELL,-1,15155.55,2016-03-09 12:00:00,BUY,176,s6
NIFTY BANK,NSE,2016-03-09 12:50:00,15226.75,True,False,2016-03-09 12:50:00,15260.85,15263.55,15226.1,15226.75,0,15156.119918899129,True,17,False,0,15123.01134641236,True,14,False,0,15131.36625160752,True,11,False,0,15108.287559395492,True,11,False,0,14,0,5,0,BUY,1,15168.8,2016-03-10 10:55:00,SELL,177,s6
NIFTY BANK,NSE,2016-03-10 14:00:00,15258.2,True,False,2016-03-10 14:00:00,15232.75,15271.25,15232.45,15258.2,0,15192.873412913666,True,10,False,0,15193.211124471984,True,5,False,0,15194.068449938008,True,5,False,0,15171.149860021284,True,9,False,0,5,0,94,0,BUY,1,15176.35,2016-03-10 15:10:00,SELL,178,s6
NIFTY BANK,NSE,2016-03-11 09:50:00,15279.6,True,False,2016-03-11 09:50:00,15277.4,15295.95,15272.5,15279.6,0,15215.117091202588,True,6,False,0,15205.894889564212,True,5,False,0,15201.511944478603,True,5,False,0,15180.415677472112,True,6,False,0,5,0,119,0,BUY,1,15192.65,2016-03-11 11:30:00,SELL,179,s6
NIFTY BANK,NSE,2016-03-11 14:15:00,15129.05,False,True,2016-03-11 14:15:00,15137.05,15142.9,15124.75,15129.05,0,15161.968247396577,False,0,True,5,15177.457206900146,False,0,True,7,15189.487661057516,False,0,True,15,15184.099128739002,False,0,True,7,0,5,0,5,SELL,-1,15185.85,2016-03-11 14:30:00,BUY,180,s6
NIFTY BANK,NSE,2016-03-11 14:55:00,15146.65,False,True,2016-03-11 14:55:00,15157.6,15164.2,15141.25,15146.65,0,15157.858344151362,False,0,True,13,15171.22837528213,False,0,True,15,15184.353585880785,False,0,False,0,15181.84433307302,False,0,True,15,0,5,0,13,SELL,-1,15198.9,2016-03-11 15:25:00,BUY,181,s6
NIFTY BANK,NSE,2016-03-14 09:40:00,15365.85,True,False,2016-03-14 09:40:00,15374.15,15390.35,15365.85,15365.85,0,15257.668745614108,True,11,False,0,15213.518245858257,True,8,False,0,15203.84658338775,True,7,False,0,15192.09335156262,True,7,False,0,8,0,5,0,BUY,1,15239.2,2016-03-14 14:35:00,SELL,182,s6
NIFTY BANK,NSE,2016-03-15 09:55:00,15339.75,True,False,2016-03-15 09:55:00,15346.6,15363.6,15335.3,15339.75,0,15309.89597747258,True,8,False,0,15297.772691182528,True,8,False,0,15282.924934608229,True,15,False,0,15254.277460538407,True,5,False,0,8,0,83,0,BUY,1,15292.5,2016-03-16 09:50:00,SELL,183,s6
NIFTY BANK,NSE,2016-03-16 12:00:00,15206.6,False,True,2016-03-16 12:00:00,15208.45,15211.6,15200.8,15206.6,0,15243.879186878696,False,0,True,12,15276.347210211978,False,0,True,12,15292.750390748804,False,0,True,11,15285.982175493044,False,0,True,5,0,32,0,5,SELL,-1,15281.5,2016-03-16 14:00:00,BUY,184,s6
NIFTY BANK,NSE,2016-03-16 15:15:00,15470.65,True,False,2016-03-16 15:15:00,15452.1,15483.5,15452.1,15470.65,0,15365.772620611722,False,0,False,0,15306.655837932803,True,16,False,0,15293.664244705546,True,16,False,0,15285.47282203232,True,16,False,0,16,0,5,0,BUY,1,15407.1,2016-03-17 15:15:00,SELL,185,s6
NIFTY BANK,NSE,2016-03-18 10:25:00,15560.95,True,False,2016-03-18 10:25:00,15552.65,15562.1,15548.8,15560.95,0,15523.549928980412,True,8,False,0,15534.439855827932,True,5,False,0,15515.817392304802,True,7,False,0,15455.603899357142,True,8,False,0,5,0,97,0,BUY,1,15820.45,2016-03-28 10:05:00,SELL,186,s6
NIFTY BANK,NSE,2016-03-28 14:05:00,15644.7,False,True,2016-03-28 14:05:00,15683.95,15683.95,15639.6,15644.7,0,15766.178241722511,False,0,True,19,15800.70515747156,False,0,True,15,15820.143102268505,False,0,True,15,15815.637933087426,False,0,True,19,0,19,0,5,SELL,-1,15751.65,2016-03-29 14:25:00,BUY,187,s6
NIFTY BANK,NSE,2016-03-29 15:15:00,15667.55,False,True,2016-03-29 15:15:00,15665.95,15674.5,15659.45,15667.55,0,15698.28019697612,False,0,True,5,15699.820650894786,False,0,True,5,15712.053802979395,False,0,True,5,15738.474429400316,False,0,True,8,0,5,0,94,SELL,-1,15807.75,2016-03-30 09:15:00,BUY,188,s6
NIFTY BANK,NSE,2016-03-30 10:50:00,15792.75,True,False,2016-03-30 10:50:00,15794.65,15799.5,15787.65,15792.75,0,15789.64167368978,True,20,False,0,15755.763745987811,True,20,False,0,15740.776855148864,True,20,False,0,15748.899678506688,True,20,False,0,20,0,5,0,BUY,1,16043.9,2016-04-01 11:35:00,SELL,189,s6
NIFTY BANK,NSE,2016-04-01 14:10:00,16208.5,True,False,2016-04-01 14:10:00,16230.1,16235.8,16191.15,16208.5,0,16116.241401727504,True,14,False,0,16104.88486973454,True,5,False,0,16104.949162501583,True,5,False,0,16059.902441220156,True,10,False,0,5,0,195,0,BUY,1,16100.95,2016-04-04 12:15:00,SELL,190,s6
NIFTY BANK,NSE,2016-04-04 14:00:00,16167.1,True,False,2016-04-04 14:00:00,16157.35,16170.4,16157.1,16167.1,0,16132.20786396606,True,10,False,0,16139.4548721655,True,5,False,0,16141.25273968609,True,5,False,0,16111.2051514432,True,10,False,0,5,0,251,0,BUY,1,16112.5,2016-04-05 09:15:00,SELL,191,s6
NIFTY BANK,NSE,2016-04-05 11:35:00,15968.45,False,True,2016-04-05 11:35:00,15944.55,15984.05,15942.4,15968.45,0,16041.82732923646,False,0,True,9,16089.873547977688,False,0,True,9,16114.316670323278,False,0,True,9,16108.742841517977,False,0,True,9,0,29,0,5,SELL,-1,15611.15,2016-04-11 13:25:00,BUY,192,s6
NIFTY BANK,NSE,2016-04-11 15:25:00,15798.8,True,False,2016-04-11 15:25:00,15818.4,15830.2,15798.8,15798.8,0,15742.275170102885,True,7,False,0,15662.105414332304,True,7,False,0,15621.149834730038,True,5,False,0,15624.851011972749,True,5,False,0,27,0,8,0,BUY,1,16612.15,2016-04-25 14:35:00,SELL,193,s6
NIFTY BANK,NSE,2016-04-25 15:25:00,16728.0,True,False,2016-04-25 15:25:00,16706.65,16728.0,16700.2,16728.0,0,16662.24932611641,True,5,False,0,16662.31598695858,True,5,False,0,16665.306383264164,True,5,False,0,16625.954748014385,True,9,False,0,5,0,251,0,BUY,1,16614.8,2016-04-26 09:15:00,SELL,194,s6
NIFTY BANK,NSE,2016-04-26 11:05:00,16702.8,True,False,2016-04-26 11:05:00,16673.75,16702.8,16669.45,16702.8,0,16642.016255157072,True,6,False,0,16642.856445142486,True,5,False,0,16651.059124292166,False,0,False,0,16625.772465732854,True,6,False,0,5,0,251,0,BUY,1,16857.45,2016-04-28 11:20:00,SELL,195,s6
NIFTY BANK,NSE,2016-04-28 14:30:00,16747.5,False,True,2016-04-28 14:30:00,16740.0,16754.6,16735.5,16747.5,0,16779.850848154772,False,0,True,7,16824.136861510666,False,0,True,5,16855.412457116156,False,0,False,0,16842.45040567084,False,0,True,19,0,43,0,9,SELL,-1,16818.45,2016-04-29 10:50:00,BUY,196,s6
NIFTY BANK,NSE,2016-04-29 12:30:00,16708.05,False,True,2016-04-29 12:30:00,16721.0,16738.8,16697.8,16708.05,0,16748.904337043186,False,0,True,14,16759.079826949463,False,0,True,14,16786.190719206363,False,0,True,13,16803.740912743986,False,0,True,10,0,5,0,60,SELL,-1,16766.65,2016-04-29 15:00:00,BUY,197,s6
NIFTY BANK,NSE,2016-05-02 09:35:00,16597.15,False,True,2016-05-02 09:35:00,16592.5,16609.55,16578.05,16597.15,0,16682.16257571259,False,0,True,5,16691.735878727017,False,0,True,5,16722.200843778126,False,0,True,5,16758.8046720675,False,0,True,5,0,5,0,100,SELL,-1,16687.05,2016-05-03 09:20:00,BUY,198,s6
NIFTY BANK,NSE,2016-05-03 12:50:00,16546.45,False,True,2016-05-03 12:50:00,16550.9,16562.85,16527.35,16546.45,0,16630.078213638786,False,0,True,5,16637.936961927702,False,0,True,5,16640.12094659007,False,0,True,5,16667.971101058745,False,0,True,9,0,5,0,214,SELL,-1,16331.6,2016-05-06 13:05:00,BUY,199,s6
NIFTY BANK,NSE,2016-05-09 10:05:00,16575.85,True,False,2016-05-09 10:05:00,16578.2,16590.4,16570.4,16575.85,0,16452.232624082462,True,16,False,0,16367.505889254862,True,5,False,0,16329.84154692915,False,0,False,0,16341.604611755303,True,11,False,0,17,0,5,0,BUY,1,16777.0,2016-05-13 09:30:00,SELL,200,s6
NIFTY BANK,NSE,2016-05-13 13:10:00,16666.0,False,True,2016-05-13 13:10:00,16631.1,16669.75,16627.45,16666.0,0,16681.35367873183,False,0,True,8,16741.855905295404,False,0,True,8,16781.99977407903,False,0,True,8,16773.733176142323,False,0,True,5,0,48,0,9,SELL,-1,16659.5,2016-05-16 14:40:00,BUY,201,s6
NIFTY BANK,NSE,2016-05-17 10:35:00,16827.15,True,False,2016-05-17 10:35:00,16836.25,16836.25,16818.85,16827.15,0,16791.904074596016,True,5,False,0,16710.71201068434,True,15,False,0,16673.39997820795,True,9,False,0,16681.70666246612,True,5,False,0,35,0,9,0,BUY,1,16741.65,2016-05-17 15:20:00,SELL,202,s6
NIFTY BANK,NSE,2016-05-18 10:35:00,16584.5,False,True,2016-05-18 10:35:00,16589.45,16601.45,16579.7,16584.5,0,16632.128231578077,False,0,True,5,16705.694385693234,False,0,True,9,16727.643789481885,False,0,False,0,16724.32715558741,False,0,True,19,0,29,0,5,SELL,-1,16707.6,2016-05-18 12:20:00,BUY,203,s6
NIFTY BANK,NSE,2016-05-19 09:35:00,16655.15,False,True,2016-05-19 09:35:00,16631.6,16657.15,16630.05,16655.15,0,16683.72589889123,False,0,True,5,16681.71170706059,False,0,True,5,16688.699360641418,False,0,True,5,16698.404643925824,False,0,True,5,0,5,0,68,SELL,-1,16702.0,2016-05-19 10:45:00,BUY,204,s6
NIFTY BANK,NSE,2016-05-19 12:50:00,16588.05,False,True,2016-05-19 12:50:00,16654.2,16654.3,16580.8,16588.05,0,16673.28638555784,False,0,True,6,16678.43224932331,False,0,True,5,16682.752592094606,False,0,True,5,16691.655921543857,False,0,True,6,0,5,0,107,SELL,-1,16567.35,2016-05-23 13:50:00,BUY,205,s6
NIFTY BANK,NSE,2016-05-23 15:15:00,16390.4,False,True,2016-05-23 15:15:00,16414.75,16414.75,16387.5,16390.4,0,16481.847653487857,False,0,True,9,16498.231992997633,False,0,True,8,16514.893699362125,False,0,True,9,16551.029052761518,False,0,True,5,0,8,0,251,SELL,-1,16485.5,2016-05-24 15:20:00,BUY,206,s6
NIFTY BANK,NSE,2016-05-25 10:25:00,16791.2,True,False,2016-05-25 10:25:00,16800.75,16801.95,16787.4,16791.2,0,16699.033488600307,True,5,False,0,16583.830130222414,True,5,False,0,16527.832853999447,True,18,False,0,16521.736696578537,True,17,False,0,20,0,9,0,BUY,1,17492.6,2016-06-01 12:35:00,SELL,207,s6
NIFTY BANK,NSE,2016-06-02 09:35:00,17389.55,False,True,2016-06-02 09:35:00,17411.85,17415.25,17378.2,17389.55,0,17429.664263047693,False,0,False,0,17470.922102156303,False,0,True,15,17500.923694285997,False,0,True,14,17488.984142420806,False,0,True,5,0,55,0,9,SELL,-1,17484.7,2016-06-02 14:05:00,BUY,208,s6
NIFTY BANK,NSE,2016-06-02 15:20:00,17552.7,True,False,2016-06-02 15:20:00,17558.85,17562.4,17550.7,17552.7,0,17524.621441442807,True,13,False,0,17485.122161945743,True,18,False,0,17476.800585924528,True,16,False,0,17474.480006684116,True,16,False,0,18,0,5,0,BUY,1,17652.6,2016-06-06 15:00:00,SELL,209,s6
NIFTY BANK,NSE,2016-06-07 09:35:00,17771.7,True,False,2016-06-07 09:35:00,17783.65,17787.5,17770.75,17771.7,0,17721.920064302263,True,5,False,0,17714.0609005397,True,5,False,0,17702.66947199055,True,5,False,0,17662.353828918956,True,12,False,0,5,0,161,0,BUY,1,17868.85,2016-06-09 14:00:00,SELL,210,s6
NIFTY BANK,NSE,2016-06-10 11:00:00,18013.95,True,False,2016-06-10 11:00:00,17927.15,18031.5,17923.1,18013.95,0,17899.424324533506,True,14,False,0,17891.23705030985,True,8,False,0,17897.670259075123,True,6,False,0,17883.921756039163,True,7,False,0,8,0,5,0,BUY,1,17885.3,2016-06-10 12:55:00,SELL,211,s6
NIFTY BANK,NSE,2016-06-10 15:00:00,17824.1,False,True,2016-06-10 15:00:00,17832.6,17833.55,17819.25,17824.1,0,17855.957865299737,False,0,True,11,17886.05565836142,False,0,True,8,17899.80629665854,False,0,True,8,17893.88252288421,False,0,True,6,0,28,0,5,SELL,-1,17691.3,2016-06-14 14:45:00,BUY,212,s6
NIFTY BANK,NSE,2016-06-15 12:00:00,17663.9,False,True,2016-06-15 12:00:00,17670.5,17671.25,17659.6,17663.9,0,17682.045195349416,False,0,True,17,17676.25218644482,False,0,True,5,17663.974170090358,False,0,False,0,17680.14338186818,False,0,True,6,0,5,0,194,SELL,-1,17690.9,2016-06-15 12:10:00,BUY,213,s6
NIFTY BANK,NSE,2016-06-15 12:55:00,17699.65,True,False,2016-06-15 12:55:00,17709.05,17715.4,17698.95,17699.65,0,17696.73294776432,True,10,False,0,17685.727634046052,True,10,False,0,17671.56378120895,True,15,False,0,17682.4382719939,True,10,False,0,10,0,5,0,BUY,1,17701.2,2016-06-16 09:30:00,SELL,214,s6
NIFTY BANK,NSE,2016-06-16 12:55:00,17633.1,False,True,2016-06-16 12:55:00,17628.5,17634.15,17613.5,17633.1,0,17626.491816527887,False,0,False,0,17670.58764619815,False,0,True,5,17691.712354911786,False,0,True,14,17698.21426077955,False,0,True,9,0,35,0,12,SELL,-1,17698.15,2016-06-16 13:50:00,BUY,215,s6
NIFTY BANK,NSE,2016-06-16 14:35:00,17658.7,False,True,2016-06-16 14:35:00,17625.7,17660.05,17619.2,17658.7,0,17658.243975491696,False,0,False,0,17667.264035797703,False,0,True,5,17682.81656182958,False,0,True,14,17692.152568342444,False,0,True,9,0,5,0,32,SELL,-1,17696.2,2016-06-16 14:55:00,BUY,216,s6
NIFTY BANK,NSE,2016-06-17 10:00:00,17769.1,True,False,2016-06-17 10:00:00,17781.9,17784.2,17750.0,17769.1,0,17746.133394143813,False,0,False,0,17710.18833518637,True,19,False,0,17701.553877564496,True,10,False,0,17700.24416317687,True,10,False,0,10,0,5,0,BUY,1,17712.3,2016-06-17 13:30:00,SELL,217,s6
NIFTY BANK,NSE,2016-06-20 09:15:00,17561.8,False,True,2016-06-20 09:15:00,17425.8,17590.9,17425.8,17561.8,0,17677.41545629239,False,0,True,15,17702.32185771144,False,0,True,19,17711.892697134423,False,0,True,6,17711.458291637216,False,0,True,5,0,27,0,9,SELL,-1,17702.8,2016-06-20 12:30:00,BUY,218,s6
NIFTY BANK,NSE,2016-06-20 14:45:00,17734.8,True,False,2016-06-20 14:45:00,17765.5,17774.25,17734.8,17734.8,0,17732.25198325241,True,20,False,0,17706.05113762632,True,14,False,0,17697.326092333104,True,11,False,0,17698.242940204393,True,8,False,0,16,0,5,0,BUY,1,17690.65,2016-06-21 09:15:00,SELL,219,s6
NIFTY BANK,NSE,2016-06-21 10:05:00,17649.95,False,True,2016-06-21 10:05:00,17630.0,17652.45,17628.9,17649.95,0,17672.027630391127,False,0,True,18,17687.710296650588,False,0,True,14,17690.377458614166,False,0,True,11,17694.610806427896,False,0,True,11,0,14,0,5,SELL,-1,17695.15,2016-06-21 10:35:00,BUY,220,s6
NIFTY BANK,NSE,2016-06-21 12:20:00,17637.8,False,True,2016-06-21 12:20:00,17653.0,17658.9,17630.85,17637.8,0,17672.937924155744,False,0,True,5,17679.723992512805,False,0,True,5,17684.405408495237,False,0,True,18,17690.250574958627,False,0,True,18,0,5,0,32,SELL,-1,17688.3,2016-06-22 09:30:00,BUY,221,s6
NIFTY BANK,NSE,2016-06-22 11:40:00,17693.05,True,False,2016-06-22 11:40:00,17703.4,17706.4,17692.05,17693.05,0,17696.52027242553,False,0,False,0,17686.655467327375,True,7,False,0,17682.213063064268,True,7,False,0,17684.422881140174,True,7,False,0,27,0,5,0,BUY,1,17670.85,2016-06-22 12:45:00,SELL,222,s6
NIFTY BANK,NSE,2016-06-22 13:35:00,17650.8,False,True,2016-06-22 13:35:00,17659.8,17659.8,17649.15,17650.8,0,17671.67317071078,False,0,True,12,17679.77896640615,False,0,True,11,17680.477383046058,False,0,True,11,17683.235922661046,False,0,True,11,0,11,0,5,SELL,-1,17672.2,2016-06-23 11:10:00,BUY,223,s6
NIFTY BANK,NSE,2016-06-23 13:10:00,17754.95,True,False,2016-06-23 13:10:00,17746.3,17759.65,17745.8,17754.95,0,17711.646233348252,True,16,False,0,17680.290819733826,True,12,False,0,17668.110721123667,True,6,False,0,17669.092976863845,True,5,False,0,30,0,6,0,BUY,1,17177.65,2016-06-24 09:15:00,SELL,224,s6
NIFTY BANK,NSE,2016-06-24 09:55:00,17125.9,False,True,2016-06-24 09:55:00,17123.25,17133.4,17109.2,17125.9,0,17446.8176428269,False,0,True,9,17596.06433777555,False,0,True,9,17639.517490815215,False,0,True,9,17657.931219518832,False,0,True,9,0,9,0,5,SELL,-1,17481.25,2016-06-27 09:15:00,BUY,225,s6
NIFTY BANK,NSE,2016-06-27 12:55:00,17591.7,True,False,2016-06-27 12:55:00,17593.85,17597.05,17584.55,17591.7,0,17547.163800703027,True,20,False,0,17489.62426634834,True,14,False,0,17445.673727155234,False,0,False,0,17465.69783179772,True,5,False,0,74,0,9,0,BUY,1,17470.2,2016-06-27 14:00:00,SELL,226,s6
NIFTY BANK,NSE,2016-06-27 14:45:00,17544.8,True,False,2016-06-27 14:45:00,17548.15,17567.6,17537.4,17544.8,0,17523.254203609224,False,0,False,0,17508.712235561696,True,7,False,0,17473.438566764,True,6,False,0,17477.316898014422,True,7,False,0,5,0,31,0,BUY,1,18031.3,2016-07-05 13:30:00,SELL,227,s6
NIFTY BANK,NSE,2016-07-07 10:10:00,18051.0,True,False,2016-07-07 10:10:00,18050.2,18052.3,18043.1,18051.0,0,18036.60877190376,True,11,False,0,18039.963131538385,True,9,False,0,18049.96034565048,True,5,False,0,18031.177579844923,True,11,False,0,5,0,251,0,BUY,1,18030.25,2016-07-07 10:30:00,SELL,228,s6
NIFTY BANK,NSE,2016-07-07 10:55:00,18061.95,True,False,2016-07-07 10:55:00,18069.0,18072.6,18060.55,18061.95,0,18048.31264214116,True,20,False,0,18044.65310890374,True,18,False,0,18050.82432166781,True,5,False,0,18033.235400855432,True,20,False,0,5,0,251,0,BUY,1,18033.65,2016-07-07 11:45:00,SELL,229,s6
NIFTY BANK,NSE,2016-07-07 13:00:00,18073.2,True,False,2016-07-07 13:00:00,18069.95,18073.75,18058.85,18073.2,0,18059.809852750062,True,7,False,0,18051.78244700973,True,7,False,0,18052.224474230417,True,7,False,0,18037.754742363424,True,5,False,0,7,0,251,0,BUY,1,18030.45,2016-07-08 09:15:00,SELL,230,s6
NIFTY BANK,NSE,2016-07-08 10:15:00,17944.0,False,True,2016-07-08 10:15:00,17955.5,17957.9,17940.1,17944.0,0,17991.08224750207,False,0,False,0,18030.762942568625,False,0,True,20,18045.22322740541,False,0,True,13,18040.82944458961,False,0,True,13,0,14,0,5,SELL,-1,18013.25,2016-07-08 14:55:00,BUY,231,s6
