tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,date,open,high,low,close,volume,ema20,is_ema20_in_uptrend,ema20_uptrend_time_span,is_ema20_in_downtrend,ema20_downtrend_time_span,ema50,is_ema50_in_uptrend,ema50_uptrend_time_span,is_ema50_in_downtrend,ema50_downtrend_time_span,ema100,is_ema100_in_uptrend,ema100_uptrend_time_span,is_ema100_in_downtrend,ema100_downtrend_time_span,ema200,is_ema200_in_uptrend,ema200_uptrend_time_span,is_ema200_in_downtrend,ema200_downtrend_time_span,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,index,strategy
NIFTY BANK,NSE,2015-02-25 12:40:00,18936.2,False,True,2015-02-25 12:40:00,18927.45,18940.0,18926.6,18936.2,0,18960.149613601483,False,0,True,12,18957.75903479894,False,0,True,5,18952.338900527848,False,0,True,5,18981.319536355622,False,0,True,12,0,5,0,195,SELL,-1,18779.6,2015-02-27 11:25:00,BUY,10,s7
NIFTY BANK,NSE,2015-02-27 13:25:00,18976.8,True,False,2015-02-27 13:25:00,18989.95,18995.1,18969.0,18976.8,0,18910.44534236153,True,10,False,0,18826.185283749488,True,11,False,0,18779.38555813788,True,10,False,0,18795.81361085153,True,5,False,0,51,0,7,0,BUY,1,19924.0,2015-03-04 14:25:00,SELL,11,s7
NIFTY BANK,NSE,2015-03-05 10:10:00,19580.35,False,True,2015-03-05 10:10:00,19594.85,19611.55,19576.75,19580.35,0,19661.34169773757,False,0,True,9,19817.481039152983,False,0,True,9,19910.850570219685,False,0,True,8,19875.90062678043,False,0,True,5,0,29,0,8,SELL,-1,19768.2,2015-03-05 15:05:00,BUY,12,s7
NIFTY BANK,NSE,2015-03-09 09:35:00,19303.65,False,True,2015-03-09 09:35:00,19358.85,19370.45,19303.65,19303.65,0,19544.95106129827,False,0,True,5,19576.773092973388,False,0,True,5,19653.29892412252,False,0,True,5,19723.773837954137,False,0,True,13,0,5,0,76,SELL,-1,19172.35,2015-03-12 09:15:00,BUY,13,s7
NIFTY BANK,NSE,2015-03-12 12:15:00,19099.4,False,True,2015-03-12 12:15:00,19122.75,19130.15,19099.4,19099.4,0,19141.432337788,False,0,True,17,19134.386965004567,False,0,True,5,19120.662961457136,False,0,False,0,19166.12851542264,False,0,True,17,0,5,0,251,SELL,-1,19175.8,2015-03-12 12:35:00,BUY,14,s7
NIFTY BANK,NSE,2015-03-12 14:55:00,19117.5,False,True,2015-03-12 14:55:00,19119.7,19134.15,19100.0,19117.5,0,19141.40324254698,False,0,True,9,19141.657836835573,False,0,True,9,19132.25335624461,False,0,False,0,19160.471063634734,False,0,True,5,0,9,0,251,SELL,-1,19295.75,2015-03-13 09:15:00,BUY,15,s7
NIFTY BANK,NSE,2015-03-13 10:35:00,19054.7,False,True,2015-03-13 10:35:00,19027.7,19066.95,19024.4,19054.7,0,19134.7343566147,False,0,True,7,19147.62230012653,False,0,True,7,19140.884167964567,False,0,True,7,19160.33940163746,False,0,True,7,0,7,0,5,SELL,-1,18939.3,2015-03-17 09:15:00,BUY,16,s7
NIFTY BANK,NSE,2015-03-17 13:40:00,18792.75,False,True,2015-03-17 13:40:00,18824.65,18824.65,18782.05,18792.75,0,18869.47238249505,False,0,True,5,18903.823185795794,False,0,True,20,18901.73113392898,False,0,True,13,18927.427306910537,False,0,True,20,0,20,0,9,SELL,-1,18925.1,2015-03-17 14:55:00,BUY,17,s7
NIFTY BANK,NSE,2015-03-18 10:00:00,19024.35,True,False,2015-03-18 10:00:00,19012.15,19037.3,19003.25,19024.35,0,18985.526509436644,True,17,False,0,18948.643852779725,True,17,False,0,18926.59609013416,True,17,False,0,18933.28329891476,True,17,False,0,17,0,9,0,BUY,1,19037.85,2015-03-19 14:25:00,SELL,18,s7
NIFTY BANK,NSE,2015-03-20 09:25:00,18691.85,False,True,2015-03-20 09:25:00,18722.1,18735.95,18687.85,18691.85,0,18896.22463159541,False,0,True,17,19044.480290660013,False,0,True,17,19103.87102165732,False,0,False,0,19092.74159955113,False,0,True,16,0,28,0,5,SELL,-1,18086.1,2015-03-27 14:45:00,BUY,19,s7
NIFTY BANK,NSE,2015-03-30 12:50:00,18195.6,True,False,2015-03-30 12:50:00,18182.5,18201.05,18182.5,18195.6,0,18151.394826027765,True,8,False,0,18119.299458346864,True,10,False,0,18075.523127234355,True,7,False,0,18096.777653616104,True,5,False,0,70,0,21,0,BUY,1,18232.15,2015-03-31 14:20:00,SELL,20,s7
NIFTY BANK,NSE,2015-04-01 13:00:00,18309.85,True,False,2015-04-01 13:00:00,18334.95,18334.95,18297.8,18309.85,0,18282.69256296843,True,16,False,0,18276.115923442947,True,5,False,0,18278.569892449745,False,0,False,0,18255.28169675965,True,16,False,0,5,0,173,0,BUY,1,18440.5,2015-04-07 11:10:00,SELL,21,s7
NIFTY BANK,NSE,2015-04-08 09:55:00,18519.65,True,False,2015-04-08 09:55:00,18500.5,18523.4,18500.45,18519.65,0,18504.19335284052,True,5,False,0,18488.91249061056,True,13,False,0,18496.774757509684,True,11,False,0,18474.88575528204,True,13,False,0,13,0,9,0,BUY,1,18461.95,2015-04-08 10:15:00,SELL,22,s7
NIFTY BANK,NSE,2015-04-08 12:25:00,18513.15,True,False,2015-04-08 12:25:00,18518.8,18526.8,18512.4,18513.15,0,18484.87803633181,True,9,False,0,18480.171914926133,True,8,False,0,18486.862415839263,True,5,False,0,18474.726146330533,True,8,False,0,8,0,5,0,BUY,1,18442.8,2015-04-08 12:45:00,SELL,23,s7
NIFTY BANK,NSE,2015-04-08 13:40:00,18456.8,False,True,2015-04-08 13:40:00,18460.35,18464.9,18453.6,18456.8,0,18459.73220391644,False,0,True,13,18468.6512308923,False,0,True,13,18478.74756033905,False,0,True,13,18472.126277316045,False,0,True,12,0,13,0,6,SELL,-1,18805.0,2015-04-10 09:15:00,BUY,24,s7
NIFTY BANK,NSE,2015-04-10 09:40:00,18852.0,True,False,2015-04-10 09:40:00,18835.35,18857.05,18818.5,18852.0,0,18610.447444839323,True,6,False,0,18526.89777963524,True,6,False,0,18502.79057931293,True,6,False,0,18485.03047469833,True,6,False,0,6,0,5,0,BUY,1,18810.55,2015-04-15 15:00:00,SELL,25,s7
NIFTY BANK,NSE,2015-04-16 10:45:00,18560.35,False,True,2015-04-16 10:45:00,18581.9,18581.9,18555.4,18560.35,0,18630.773335422447,False,0,True,7,18747.85454049357,False,0,True,6,18811.53014449056,False,0,True,5,18804.811551973395,False,0,True,5,0,26,0,10,SELL,-1,18238.7,2015-04-22 15:05:00,BUY,26,s7
NIFTY BANK,NSE,2015-04-23 13:30:00,18160.55,False,True,2015-04-23 13:30:00,18194.3,18201.5,18144.05,18160.55,0,18209.00451295597,False,0,True,18,18220.7944577727,False,0,True,15,18208.626228258785,False,0,True,6,18227.99388655046,False,0,True,15,0,6,0,5,SELL,-1,18232.95,2015-04-23 13:45:00,BUY,27,s7
NIFTY BANK,NSE,2015-04-23 15:05:00,18270.35,True,False,2015-04-23 15:05:00,18276.1,18290.7,18245.65,18270.35,0,18263.783131535554,True,17,False,0,18245.316173088213,True,17,False,0,18226.152057237807,True,17,False,0,18233.976379019285,True,11,False,0,5,0,9,0,BUY,1,18226.6,2015-04-23 15:15:00,SELL,28,s7
NIFTY BANK,NSE,2015-04-24 09:50:00,18055.6,False,True,2015-04-24 09:50:00,18082.7,18088.9,18035.25,18055.6,0,18165.89969893574,False,0,True,12,18203.69732773074,False,0,True,11,18207.87925672312,False,0,True,11,18223.661102300845,False,0,True,11,0,11,0,5,SELL,-1,18033.55,2015-04-28 10:00:00,BUY,29,s7
NIFTY BANK,NSE,2015-04-28 14:05:00,18095.75,True,False,2015-04-28 14:05:00,18104.05,18118.95,18069.25,18095.75,0,18055.6177383502,True,9,False,0,18023.56997368959,True,18,False,0,17998.0272939964,True,13,False,0,18012.763897361267,True,9,False,0,9,0,5,0,BUY,1,18201.9,2015-04-30 13:00:00,SELL,30,s7
NIFTY BANK,NSE,2015-04-30 14:40:00,18362.55,True,False,2015-04-30 14:40:00,18368.9,18368.9,18343.35,18362.55,0,18300.11980129352,True,11,False,0,18294.403305182816,True,5,False,0,18285.33816498978,True,9,False,0,18238.94631318429,True,6,False,0,5,0,162,0,BUY,1,18371.4,2015-05-04 14:20:00,SELL,31,s7
NIFTY BANK,NSE,2015-05-04 15:25:00,18512.95,True,False,2015-05-04 15:25:00,18516.7,18519.75,18507.65,18512.95,0,18479.600427816404,True,6,False,0,18482.29288509713,True,5,False,0,18454.39232265876,True,7,False,0,18383.66206902504,True,10,False,0,5,0,246,0,BUY,1,18412.5,2015-05-05 13:10:00,SELL,32,s7
NIFTY BANK,NSE,2015-05-05 14:20:00,18487.35,True,False,2015-05-05 14:20:00,18492.15,18503.5,18478.8,18487.35,0,18471.117096343303,True,7,False,0,18476.718651700085,True,5,False,0,18473.139229911245,True,5,False,0,18429.72445403456,True,17,False,0,5,0,251,0,BUY,1,18432.0,2015-05-06 09:15:00,SELL,33,s7
NIFTY BANK,NSE,2015-05-06 10:15:00,18096.7,False,True,2015-05-06 10:15:00,18096.0,18119.35,18091.8,18096.7,0,18258.21051922417,False,0,True,19,18365.559908266863,False,0,True,5,18413.905116237493,False,0,True,16,18408.732607816248,False,0,True,13,0,19,0,5,SELL,-1,17801.55,2015-05-08 12:50:00,BUY,34,s7
NIFTY BANK,NSE,2015-05-11 10:00:00,17959.65,True,False,2015-05-11 10:00:00,17946.65,17959.65,17941.7,17959.65,0,17894.336614786465,True,7,False,0,17825.348804209858,True,5,False,0,17769.297103392593,True,5,False,0,17803.96887157442,True,9,False,0,48,0,5,0,BUY,1,17945.15,2015-05-12 09:15:00,SELL,35,s7
NIFTY BANK,NSE,2015-05-12 11:30:00,17762.45,False,True,2015-05-12 11:30:00,17764.1,17764.45,17747.75,17762.45,0,17800.09431429234,False,0,True,8,17901.2636896165,False,0,True,8,17934.313046139625,False,0,True,8,17920.055058531332,False,0,True,8,0,28,0,5,SELL,-1,17882.8,2015-05-13 09:15:00,BUY,36,s7
NIFTY BANK,NSE,2015-05-13 11:15:00,17788.25,False,True,2015-05-13 11:15:00,17721.65,17788.25,17715.15,17788.25,0,17847.477018739988,False,0,True,6,17826.823419627864,False,0,True,5,17831.07412714961,False,0,True,5,17851.14197051223,False,0,True,5,0,5,0,77,SELL,-1,17874.15,2015-05-13 13:00:00,BUY,37,s7
NIFTY BANK,NSE,2015-05-13 14:00:00,18109.55,True,False,2015-05-13 14:00:00,18097.55,18127.8,18095.4,18109.55,0,17961.598023670405,True,18,False,0,17884.793227197708,True,14,False,0,17856.61224688968,True,13,False,0,17857.30314024337,True,13,False,0,14,0,5,0,BUY,1,17845.7,2015-05-14 09:15:00,SELL,38,s7
NIFTY BANK,NSE,2015-05-14 10:25:00,18083.3,True,False,2015-05-14 10:25:00,18042.5,18083.3,18033.45,18083.3,0,18011.756324856695,True,5,False,0,17983.101408997358,True,5,False,0,17936.642525792035,True,5,False,0,17904.27307141883,True,5,False,0,5,0,37,0,BUY,1,17905.85,2015-05-14 12:40:00,SELL,39,s7
NIFTY BANK,NSE,2015-05-14 13:45:00,18004.35,True,False,2015-05-14 13:45:00,18045.35,18045.35,18002.25,18004.35,0,17994.61141406469,True,7,False,0,17987.291218550672,True,7,False,0,17964.458896182616,True,5,False,0,17931.456812852637,True,5,False,0,7,0,77,0,BUY,1,18442.55,2015-05-21 10:05:00,SELL,40,s7
NIFTY BANK,NSE,2015-05-21 13:25:00,18512.25,True,False,2015-05-21 13:25:00,18517.9,18521.2,18508.15,18512.25,0,18478.7787788202,True,17,False,0,18481.36706907044,True,5,False,0,18491.265623256088,True,5,False,0,18459.23672049912,True,16,False,0,5,0,251,0,BUY,1,18512.0,2015-05-22 14:00:00,SELL,41,s7
NIFTY BANK,NSE,2015-05-25 09:50:00,18364.5,False,True,2015-05-25 09:50:00,18372.15,18376.35,18353.5,18364.5,0,18430.08391068714,False,0,True,12,18509.856183681903,False,0,True,12,18542.573863141537,False,0,True,7,18529.17271057589,False,0,True,6,0,27,0,5,SELL,-1,18370.35,2015-05-27 09:45:00,BUY,42,s7
NIFTY BANK,NSE,2015-05-27 12:25:00,18426.35,True,False,2015-05-27 12:25:00,18432.2,18432.2,18419.65,18426.35,0,18421.231471895306,True,7,False,0,18389.719356114016,True,6,False,0,18369.608457920367,True,13,False,0,18383.62453091027,True,13,False,0,35,0,5,0,BUY,1,18449.25,2015-05-28 12:10:00,SELL,43,s7
NIFTY BANK,NSE,2015-05-29 09:15:00,18525.95,True,False,2015-05-29 09:15:00,18486.4,18525.95,18461.45,18525.95,0,18445.7646494542,True,14,False,0,18449.58241430713,True,6,False,0,18455.03043425596,True,6,False,0,18445.464311519463,True,6,False,0,6,0,5,0,BUY,1,18614.4,2015-06-01 14:05:00,SELL,44,s7
NIFTY BANK,NSE,2015-06-02 11:05:00,18413.75,False,True,2015-06-02 11:05:00,18449.7,18461.45,18409.6,18413.75,0,18541.07935632571,False,0,True,10,18593.911597247166,False,0,True,5,18627.09510009357,False,0,False,0,18614.434844538533,False,0,True,10,0,65,0,8,SELL,-1,17619.0,2015-06-10 09:15:00,BUY,45,s7
NIFTY BANK,NSE,2015-06-10 10:20:00,17728.05,True,False,2015-06-10 10:20:00,17713.05,17737.25,17713.05,17728.05,0,17639.182567480035,True,20,False,0,17569.20984292403,True,20,False,0,17533.33389516343,True,18,False,0,17550.00464253316,True,14,False,0,14,0,5,0,BUY,1,17633.25,2015-06-11 10:25:00,SELL,46,s7
NIFTY BANK,NSE,2015-06-11 12:25:00,17479.8,False,True,2015-06-11 12:25:00,17495.25,17497.15,17479.8,17479.8,0,17505.8502218305,False,0,True,11,17571.578327052757,False,0,True,9,17602.216966167452,False,0,True,7,17603.680976119664,False,0,True,5,0,29,0,11,SELL,-1,17444.0,2015-06-12 14:35:00,BUY,47,s7
NIFTY BANK,NSE,2015-06-15 10:25:00,17411.4,False,True,2015-06-15 10:25:00,17426.25,17432.15,17411.4,17411.4,0,17468.10856818764,False,0,True,6,17443.829285229476,False,0,True,5,17428.54081202613,False,0,True,5,17455.048538274248,False,0,True,5,0,5,0,137,SELL,-1,17481.9,2015-06-15 10:40:00,BUY,48,s7
NIFTY BANK,NSE,2015-06-15 12:35:00,17392.2,False,True,2015-06-15 12:35:00,17415.35,17422.3,17392.2,17392.2,0,17446.78466420317,False,0,True,17,17449.029299900587,False,0,True,5,17438.826631116786,False,0,False,0,17455.008326447525,False,0,True,5,0,5,0,163,SELL,-1,17458.8,2015-06-15 13:10:00,BUY,49,s7
NIFTY BANK,NSE,2015-06-15 14:10:00,17494.9,True,False,2015-06-15 14:10:00,17511.25,17511.4,17485.15,17494.9,0,17482.16951694167,True,15,False,0,17464.693396066592,True,13,False,0,17450.138258811527,True,15,False,0,17458.0541455764,True,13,False,0,13,0,5,0,BUY,1,17451.75,2015-06-15 14:30:00,SELL,50,s7
NIFTY BANK,NSE,2015-06-16 09:40:00,17319.2,False,True,2015-06-16 09:40:00,17314.5,17343.6,17314.5,17319.2,0,17402.165979536985,False,0,True,18,17435.725069962573,False,0,True,11,17440.302087260734,False,0,True,8,17451.84879131312,False,0,True,8,0,9,0,5,SELL,-1,17424.85,2015-06-16 14:20:00,BUY,51,s7
NIFTY BANK,NSE,2015-06-17 09:15:00,17672.9,True,False,2015-06-17 09:15:00,17681.2,17692.55,17668.05,17672.9,0,17531.2808679739,True,17,False,0,17457.339760032002,True,17,False,0,17432.21814464974,True,16,False,0,17433.61424383345,True,15,False,0,17,0,5,0,BUY,1,18317.5,2015-06-24 15:15:00,SELL,52,s7
NIFTY BANK,NSE,2015-06-25 12:20:00,18387.95,True,False,2015-06-25 12:20:00,18377.6,18387.95,18370.85,18387.95,0,18349.07729331192,True,18,False,0,18354.598851966253,True,5,False,0,18368.72254226333,False,0,False,0,18333.003868863383,True,18,False,0,5,0,251,0,BUY,1,18342.65,2015-06-26 09:25:00,SELL,53,s7
NIFTY BANK,NSE,2015-06-26 11:45:00,18285.35,False,True,2015-06-26 11:45:00,18312.95,18312.95,18282.9,18285.35,0,18315.053393076032,False,0,True,11,18351.34929654923,False,0,True,11,18372.214737605424,False,0,True,10,18358.874194229524,False,0,True,9,0,31,0,5,SELL,-1,18350.35,2015-06-26 13:30:00,BUY,54,s7
NIFTY BANK,NSE,2015-06-29 09:35:00,17889.7,False,True,2015-06-29 09:35:00,17900.55,17914.05,17886.65,17889.7,0,18167.6940639433,False,0,True,5,18256.533745517165,False,0,True,5,18302.45020556013,False,0,True,5,18323.787121436537,False,0,True,5,0,5,0,54,SELL,-1,18216.0,2015-06-29 14:10:00,BUY,55,s7
NIFTY BANK,NSE,2015-06-30 12:15:00,18227.25,True,False,2015-06-30 12:15:00,18225.8,18233.65,18225.05,18227.25,0,18217.22584253441,True,5,False,0,18187.69524284117,True,5,False,0,18159.5906137978,True,14,False,0,18179.76148885348,True,12,False,0,57,0,8,0,BUY,1,18158.45,2015-06-30 13:45:00,SELL,56,s7
NIFTY BANK,NSE,2015-06-30 14:55:00,18266.4,True,False,2015-06-30 14:55:00,18222.35,18278.1,18219.4,18266.4,0,18191.1875202666,True,6,False,0,18189.25465873368,True,5,False,0,18174.506120960017,True,6,False,0,18183.10936221018,True,5,False,0,5,0,40,0,BUY,1,18514.8,2015-07-06 09:15:00,SELL,57,s7
NIFTY BANK,NSE,2015-07-06 13:05:00,18697.25,True,False,2015-07-06 13:05:00,18701.85,18701.85,18681.0,18697.25,0,18603.743111752738,True,15,False,0,18580.808898529605,True,8,False,0,18587.67107993516,True,8,False,0,18564.317077418786,True,8,False,0,8,0,5,0,BUY,1,18731.7,2015-07-07 14:30:00,SELL,58,s7
NIFTY BANK,NSE,2015-07-08 11:30:00,18463.3,False,True,2015-07-08 11:30:00,18470.5,18482.3,18454.55,18463.3,0,18565.659799336703,False,0,True,7,18657.70358280661,False,0,True,5,18712.136862323405,False,0,False,0,18704.05815372275,False,0,True,8,0,45,0,10,SELL,-1,18610.55,2015-07-10 09:15:00,BUY,59,s7
NIFTY BANK,NSE,2015-07-10 13:00:00,18667.7,True,False,2015-07-10 13:00:00,18642.35,18668.1,18629.9,18667.7,0,18608.49607522828,True,5,False,0,18583.466559354183,True,8,False,0,18564.163362205527,True,6,False,0,18570.25988609257,True,5,False,0,8,0,12,0,BUY,1,18740.55,2015-07-14 11:35:00,SELL,60,s7
NIFTY BANK,NSE,2015-07-14 14:10:00,18837.6,True,False,2015-07-14 14:10:00,18854.4,18854.4,18826.45,18837.6,0,18824.40848916045,True,9,False,0,18826.10456486792,True,7,False,0,18811.92051797133,True,9,False,0,18761.572551784466,True,9,False,0,5,0,176,0,BUY,1,18766.7,2015-07-14 15:15:00,SELL,61,s7
NIFTY BANK,NSE,2015-07-16 09:35:00,18927.0,True,False,2015-07-16 09:35:00,18919.75,18927.0,18913.8,18927.0,0,18844.234238199067,True,5,False,0,18830.618986472942,True,5,False,0,18817.97505127296,True,5,False,0,18773.685853898587,True,9,False,0,5,0,196,0,BUY,1,19022.8,2015-07-20 09:15:00,SELL,62,s7
NIFTY BANK,NSE,2015-07-20 12:05:00,18886.85,False,True,2015-07-20 12:05:00,18904.15,18906.65,18886.85,18886.85,0,18946.616400659823,False,0,True,10,19003.619706280355,False,0,True,10,19039.16317675862,False,0,True,20,19017.947620510327,False,0,True,15,0,43,0,5,SELL,-1,19044.05,2015-07-20 14:30:00,BUY,63,s7
NIFTY BANK,NSE,2015-07-21 10:55:00,19072.75,True,False,2015-07-21 10:55:00,19081.6,19084.35,19065.6,19072.75,0,19058.369862464555,True,5,False,0,19024.16845714231,True,18,False,0,19015.935986326505,True,13,False,0,19007.29702220228,True,13,False,0,38,0,8,0,BUY,1,18966.3,2015-07-21 11:40:00,SELL,64,s7
NIFTY BANK,NSE,2015-07-21 13:40:00,18922.15,False,True,2015-07-21 13:40:00,18930.65,18935.55,18918.85,18922.15,0,18960.291928188344,False,0,True,8,18988.23906320968,False,0,True,6,19000.02844672342,False,0,True,6,19001.64678949294,False,0,True,5,0,26,0,7,SELL,-1,18908.8,2015-07-22 13:35:00,BUY,65,s7
NIFTY BANK,NSE,2015-07-23 09:20:00,19003.6,True,False,2015-07-23 09:20:00,18988.1,19003.9,18978.65,19003.6,0,18988.43648032821,True,10,False,0,18939.556156081348,True,16,False,0,18913.14386010669,False,0,False,0,18923.01167275006,True,5,False,0,56,0,9,0,BUY,1,18928.0,2015-07-23 11:05:00,SELL,66,s7
NIFTY BANK,NSE,2015-07-23 13:10:00,18966.2,True,False,2015-07-23 13:10:00,18982.2,18982.2,18958.05,18966.2,0,18936.064250339427,True,5,False,0,18937.40071661284,True,5,False,0,18930.459632138496,True,5,False,0,18931.258432662053,True,5,False,0,5,0,55,0,BUY,1,18923.4,2015-07-23 13:30:00,SELL,67,s7
NIFTY BANK,NSE,2015-07-23 14:30:00,18896.05,False,True,2015-07-23 14:30:00,18859.95,18898.25,18851.35,18896.05,0,18897.172265423807,False,0,True,13,18917.731440616204,False,0,True,13,18921.85359010974,False,0,True,13,18926.742591504328,False,0,True,13,0,13,0,5,SELL,-1,18414.4,2015-07-30 09:15:00,BUY,68,s7
NIFTY BANK,NSE,2015-07-30 11:35:00,18487.75,True,False,2015-07-30 11:35:00,18500.7,18500.7,18485.0,18487.75,0,18456.658646667074,True,5,False,0,18409.350676168862,True,5,False,0,18374.12879751274,False,0,False,0,18385.18691646384,True,9,False,0,29,0,11,0,BUY,1,18399.9,2015-07-30 13:45:00,SELL,69,s7
NIFTY BANK,NSE,2015-07-31 09:15:00,18525.8,True,False,2015-07-31 09:15:00,18489.85,18525.85,18474.8,18525.8,0,18442.60643063797,True,9,False,0,18440.29184437939,True,5,False,0,18420.73681126684,True,10,False,0,18410.864542819552,True,10,False,0,5,0,58,0,BUY,1,18762.2,2015-08-04 12:40:00,SELL,70,s7
NIFTY BANK,NSE,2015-08-04 14:05:00,18929.8,True,False,2015-08-04 14:05:00,18930.85,18942.7,18927.8,18929.8,0,18894.271112419174,True,7,False,0,18896.64504376276,True,5,False,0,18889.411280592867,True,5,False,0,18822.30274611447,True,16,False,0,5,0,251,0,BUY,1,18908.6,2015-08-05 14:00:00,SELL,71,s7
NIFTY BANK,NSE,2015-08-06 13:40:00,19037.1,True,False,2015-08-06 13:40:00,19032.6,19046.25,19032.4,19037.1,0,18951.29942509915,True,13,False,0,18924.14305717348,True,10,False,0,18924.96169691517,True,9,False,0,18909.717225207827,True,9,False,0,10,0,5,0,BUY,1,18933.85,2015-08-07 10:20:00,SELL,72,s7
NIFTY BANK,NSE,2015-08-07 14:05:00,18901.3,False,True,2015-08-07 14:05:00,18894.35,18906.45,18892.9,18901.3,0,18911.123472483505,False,0,True,20,18930.6765958528,False,0,True,9,18942.02908822769,False,0,True,6,18935.36175734593,False,0,True,16,0,21,0,5,SELL,-1,18960.6,2015-08-10 09:20:00,BUY,73,s7
NIFTY BANK,NSE,2015-08-10 10:10:00,19022.35,True,False,2015-08-10 10:10:00,19029.2,19045.0,19020.7,19022.35,0,18974.718882758825,True,16,False,0,18947.26735918638,True,14,False,0,18944.119841656568,True,11,False,0,18937.16399114109,True,11,False,0,14,0,5,0,BUY,1,18970.2,2015-08-10 15:00:00,SELL,74,s7
