tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,date,open,high,low,close,volume,ema20,is_ema20_in_uptrend,ema20_uptrend_time_span,is_ema20_in_downtrend,ema20_downtrend_time_span,ema50,is_ema50_in_uptrend,ema50_uptrend_time_span,is_ema50_in_downtrend,ema50_downtrend_time_span,ema100,is_ema100_in_uptrend,ema100_uptrend_time_span,is_ema100_in_downtrend,ema100_downtrend_time_span,ema200,is_ema200_in_uptrend,ema200_uptrend_time_span,is_ema200_in_downtrend,ema200_downtrend_time_span,candle_cnt_ema20_above_ema50,candle_cnt_ema20_below_ema50,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,index,strategy
NIFTY BANK,NSE,2017-02-09 10:45:00,20075.0,False,True,2017-02-09 10:45:00,20075.4,20082.4,20041.95,20075.0,0,20214.729574897487,False,0,True,9,20252.64364661313,False,0,True,8,20276.138037231776,False,0,True,8,20276.964114940783,False,0,True,8,0,5,0,8,0,5,SELL,-1,20240.55,2017-02-10 09:15:00,BUY,272,s9
NIFTY BANK,NSE,2017-02-10 11:25:00,20273.65,True,False,2017-02-10 11:25:00,20279.55,20284.95,20271.45,20273.65,0,20270.48869018017,True,19,False,0,20232.28065970673,True,19,False,0,20216.18498670396,True,8,False,0,20224.72193678571,True,7,False,0,28,0,31,0,5,0,BUY,1,20225.9,2017-02-10 13:25:00,SELL,273,s9
NIFTY BANK,NSE,2017-02-13 10:20:00,20262.55,True,False,2017-02-13 10:20:00,20260.75,20268.25,20255.2,20262.55,0,20248.854049719663,True,15,False,0,20243.732563423044,True,14,False,0,20237.352273318407,True,14,False,0,20235.178977872594,True,14,False,0,5,0,11,0,67,0,BUY,1,20232.2,2017-02-13 10:50:00,SELL,274,s9
NIFTY BANK,NSE,2017-02-13 12:50:00,20126.4,False,True,2017-02-13 12:50:00,20147.6,20149.1,20118.35,20126.4,0,20189.99156966942,False,0,True,6,20214.079780522712,False,0,True,5,20223.38794368083,False,0,True,5,20228.381455229508,False,0,True,5,0,23,0,12,0,8,SELL,-1,20247.95,2017-02-13 14:00:00,BUY,275,s9
NIFTY BANK,NSE,2017-02-14 12:15:00,20184.35,False,True,2017-02-14 12:15:00,20196.2,20200.25,20180.15,20184.35,0,20212.825696275824,False,0,True,19,20220.86540069376,False,0,True,10,20222.3229383468,False,0,True,9,20224.846257085548,False,0,True,9,0,7,0,10,0,5,SELL,-1,20231.65,2017-02-14 13:20:00,BUY,276,s9
NIFTY BANK,NSE,2017-02-14 15:20:00,20255.35,True,False,2017-02-14 15:20:00,20260.85,20271.4,20252.35,20255.35,0,20242.15706150366,True,10,False,0,20229.181943037765,True,7,False,0,20224.76436146861,True,18,False,0,20224.76972855374,True,18,False,0,16,0,10,0,5,0,BUY,1,20235.15,2017-02-15 11:20:00,SELL,277,s9
NIFTY BANK,NSE,2017-02-15 12:45:00,20156.8,False,True,2017-02-15 12:45:00,20147.7,20163.15,20144.65,20156.8,0,20184.05005203673,False,0,True,11,20219.44035232664,False,0,True,20,20229.365101676503,False,0,True,20,20230.388938301458,False,0,True,18,0,15,0,20,0,5,SELL,-1,20973.85,2017-02-17 09:15:00,BUY,278,s9
NIFTY BANK,NSE,2017-02-17 09:45:00,20611.8,True,False,2017-02-17 09:45:00,20632.45,20643.85,20608.9,20611.8,0,20490.003280590627,True,5,False,0,20341.742318226683,True,7,False,0,20284.77223336382,True,7,False,0,20256.51835323345,True,7,False,0,7,0,7,0,6,0,BUY,1,20844.95,2017-02-23 15:10:00,SELL,279,s9
NIFTY BANK,NSE,2017-02-27 11:30:00,20710.9,False,True,2017-02-27 11:30:00,20692.85,20728.55,20692.85,20710.9,0,20718.52345574005,False,0,True,5,20782.19358840441,False,0,True,15,20825.63153535052,False,0,True,14,20815.78261337688,False,0,True,8,0,31,0,35,0,12,SELL,-1,20708.8,2017-03-01 09:15:00,BUY,280,s9
NIFTY BANK,NSE,2017-03-01 12:00:00,20777.2,True,False,2017-03-01 12:00:00,20789.4,20791.5,20775.4,20777.2,0,20772.27078060292,True,5,False,0,20736.86958891769,True,16,False,0,20708.33243066296,True,14,False,0,20712.13822129371,True,14,False,0,34,0,34,0,17,0,BUY,1,20768.65,2017-03-02 12:35:00,SELL,281,s9
NIFTY BANK,NSE,2017-03-03 09:25:00,20524.7,False,True,2017-03-03 09:25:00,20493.5,20534.6,20489.35,20524.7,0,20599.88175746971,False,0,True,8,20683.311343145186,False,0,True,5,20726.20313799456,False,0,True,19,20738.57213637334,False,0,True,13,0,37,0,41,0,12,SELL,-1,20606.1,2017-03-06 09:15:00,BUY,282,s9
NIFTY BANK,NSE,2017-03-06 15:15:00,20669.15,True,False,2017-03-06 15:15:00,20669.05,20672.75,20661.4,20669.15,0,20636.41232824905,True,11,False,0,20628.299223016267,True,7,False,0,20615.13377227106,True,13,False,0,20622.35812728769,True,7,False,0,5,0,7,0,6,0,BUY,1,20620.05,2017-03-07 10:10:00,SELL,283,s9
NIFTY BANK,NSE,2017-03-07 12:25:00,20602.2,False,True,2017-03-07 12:25:00,20603.15,20609.65,20597.55,20602.2,0,20613.24751274865,False,0,True,9,20619.96532133739,False,0,True,9,20618.153934299928,False,0,True,9,20622.23445596706,False,0,True,9,0,24,0,9,0,5,SELL,-1,20632.15,2017-03-07 14:20:00,BUY,284,s9
NIFTY BANK,NSE,2017-03-08 09:55:00,20678.95,True,False,2017-03-08 09:55:00,20696.45,20699.55,20672.5,20678.95,0,20662.13385243585,True,8,False,0,20639.80673448439,True,5,False,0,20629.02573954909,False,0,False,0,20626.10559137769,True,16,False,0,16,0,19,0,8,0,BUY,1,20599.65,2017-03-08 11:00:00,SELL,285,s9
NIFTY BANK,NSE,2017-03-08 12:20:00,20568.25,False,True,2017-03-08 12:20:00,20574.85,20578.95,20566.9,20568.25,0,20592.573028725965,False,0,True,19,20616.934210866253,False,0,True,18,20622.439729905767,False,0,True,17,20624.07884421524,False,0,True,17,0,13,0,18,0,5,SELL,-1,20675.65,2017-03-08 13:15:00,BUY,286,s9
NIFTY BANK,NSE,2017-03-08 14:05:00,20648.4,True,False,2017-03-08 14:05:00,20676.55,20681.9,20645.8,20648.4,0,20648.11596889317,True,15,False,0,20632.497712480705,True,13,False,0,20628.340472914097,True,11,False,0,20626.55736065519,True,11,False,0,8,0,13,0,5,0,BUY,1,20682.3,2017-03-10 14:00:00,SELL,287,s9
NIFTY BANK,NSE,2017-03-14 09:35:00,21121.25,True,False,2017-03-14 09:35:00,21133.75,21145.4,21114.5,21121.25,0,20878.220175403618,True,14,False,0,20792.99991996912,True,12,False,0,20756.035697531774,True,12,False,0,20720.7319215666,True,15,False,0,5,0,8,0,176,0,BUY,1,21158.8,2017-03-17 10:40:00,SELL,288,s9
NIFTY BANK,NSE,2017-03-20 10:05:00,21102.9,False,True,2017-03-20 10:05:00,21098.05,21102.9,21094.6,21102.9,0,21127.430356774254,False,0,True,14,21148.74571845396,False,0,True,6,21165.71147297247,False,0,False,0,21156.13169006668,False,0,True,11,0,80,0,11,0,5,SELL,-1,20933.6,2017-03-23 15:05:00,BUY,289,s9
NIFTY BANK,NSE,2017-03-24 10:15:00,21110.75,True,False,2017-03-24 10:15:00,21104.9,21121.25,21104.25,21110.75,0,21024.88145430172,True,17,False,0,20941.131210261632,True,17,False,0,20903.24203192137,True,6,False,0,20916.28528078084,True,18,False,0,26,0,32,0,5,0,BUY,1,21030.15,2017-03-27 11:45:00,SELL,290,s9
NIFTY BANK,NSE,2017-03-27 14:50:00,21100.0,True,False,2017-03-27 14:50:00,21097.15,21106.55,21089.55,21100.0,0,21074.4131080322,True,13,False,0,21062.94536931677,True,12,False,0,21059.59130536685,True,12,False,0,21036.109355469645,True,12,False,0,5,0,12,0,135,0,BUY,1,21038.0,2017-03-27 15:15:00,SELL,291,s9
NIFTY BANK,NSE,2017-03-28 09:40:00,21181.9,True,False,2017-03-28 09:40:00,21153.4,21183.4,21148.65,21181.9,0,21114.38020249001,True,6,False,0,21086.482388413457,True,5,False,0,21073.024978519265,True,5,False,0,21045.961837763807,True,5,False,0,18,0,6,0,148,0,BUY,1,21419.75,2017-03-31 15:05:00,SELL,292,s9
NIFTY BANK,NSE,2017-04-03 12:30:00,21500.2,True,False,2017-04-03 12:30:00,21501.7,21504.05,21490.15,21500.2,0,21478.06762145466,True,14,False,0,21472.326090245475,True,12,False,0,21472.819083818707,True,8,False,0,21445.56006141685,True,20,False,0,5,0,9,0,251,0,BUY,1,21562.6,2017-04-06 12:35:00,SELL,293,s9
NIFTY BANK,NSE,2017-04-07 13:20:00,21555.45,False,True,2017-04-07 13:20:00,21562.25,21562.55,21551.95,21555.45,0,21561.41870483748,False,0,True,12,21570.855310643725,False,0,True,13,21579.72239548865,False,0,True,13,21573.71274657189,False,0,True,5,0,47,0,33,0,7,SELL,-1,21580.65,2017-04-07 14:00:00,BUY,294,s9
NIFTY BANK,NSE,2017-04-07 14:35:00,21539.35,False,True,2017-04-07 14:35:00,21543.65,21548.1,21533.25,21539.35,0,21558.745834126512,False,0,True,5,21565.96702784144,False,0,True,5,21574.76614226936,False,0,True,5,21571.92298337357,False,0,True,20,0,62,0,5,0,22,SELL,-1,21530.85,2017-04-10 14:35:00,BUY,295,s9
NIFTY BANK,NSE,2017-04-11 11:05:00,21628.35,True,False,2017-04-11 11:05:00,21619.95,21634.7,21613.8,21628.35,0,21602.636131365747,True,19,False,0,21562.779398748586,True,9,False,0,21540.93164681373,True,15,False,0,21538.3094958561,True,5,False,0,47,0,29,0,11,0,BUY,1,21596.65,2017-04-12 09:50:00,SELL,296,s9
NIFTY BANK,NSE,2017-04-12 12:35:00,21715.4,True,False,2017-04-12 12:35:00,21717.0,21728.0,21705.5,21715.4,0,21678.528370721426,True,10,False,0,21666.9303382461,True,8,False,0,21647.91760381232,True,5,False,0,21615.67521058089,True,18,False,0,5,0,8,0,104,0,BUY,1,21678.1,2017-04-13 15:10:00,SELL,297,s9
NIFTY BANK,NSE,2017-04-17 11:45:00,21635.25,False,True,2017-04-17 11:45:00,21650.35,21650.35,21634.5,21635.25,0,21650.009503296333,False,0,True,5,21663.60579474259,False,0,True,7,21677.36560465838,False,0,False,0,21671.51399510561,False,0,True,9,0,44,0,7,0,16,SELL,-1,21755.85,2017-04-18 09:15:00,BUY,298,s9
NIFTY BANK,NSE,2017-04-18 10:00:00,21887.9,True,False,2017-04-18 10:00:00,21859.95,21887.9,21858.7,21887.9,0,21759.804357936737,True,19,False,0,21698.13000452185,True,17,False,0,21680.493037276032,True,12,False,0,21671.96139453921,True,10,False,0,10,0,15,0,5,0,BUY,1,21738.95,2017-04-18 14:35:00,SELL,299,s9
NIFTY BANK,NSE,2017-04-19 10:30:00,21585.05,False,True,2017-04-19 10:30:00,21592.55,21600.1,21577.05,21585.05,0,21605.36860952958,False,0,True,12,21681.38569928538,False,0,True,5,21721.473632607136,False,0,True,18,21721.25275116474,False,0,True,7,0,35,0,45,0,11,SELL,-1,21583.15,2017-04-21 09:15:00,BUY,300,s9
NIFTY BANK,NSE,2017-04-21 12:50:00,21446.55,False,True,2017-04-21 12:50:00,21498.55,21499.5,21428.7,21446.55,0,21509.17641834252,False,0,True,17,21519.47112151544,False,0,True,12,21526.287826875912,False,0,True,12,21556.398002761263,False,0,True,5,0,6,0,12,0,189,SELL,-1,21563.35,2017-04-21 14:55:00,BUY,301,s9
NIFTY BANK,NSE,2017-04-24 10:15:00,21716.95,True,False,2017-04-24 10:15:00,21729.75,21729.75,21706.6,21716.95,0,21655.996474283093,True,7,False,0,21585.33956895291,True,5,False,0,21554.022164420458,False,0,False,0,21557.906627432323,True,20,False,0,20,0,25,0,7,0,BUY,1,22295.9,2017-05-03 09:45:00,SELL,302,s9
NIFTY BANK,NSE,2017-05-03 14:10:00,22347.5,True,False,2017-05-03 14:10:00,22331.05,22351.9,22326.35,22347.5,0,22316.878840134163,True,13,False,0,22307.773426293446,True,10,False,0,22312.17632022271,True,9,False,0,22296.83406426716,True,10,False,0,5,0,10,0,10,0,BUY,1,22288.0,2017-05-03 14:15:00,SELL,303,s9
NIFTY BANK,NSE,2017-05-03 14:55:00,22316.3,True,False,2017-05-03 14:55:00,22319.25,22325.4,22313.85,22316.3,0,22313.738591121622,True,5,False,0,22308.560673306143,True,19,False,0,22311.80941306114,True,5,False,0,22297.94707532487,True,19,False,0,14,0,5,0,19,0,BUY,1,22295.85,2017-05-03 15:20:00,SELL,304,s9
NIFTY BANK,NSE,2017-05-04 09:35:00,22563.65,True,False,2017-05-04 09:35:00,22546.2,22571.25,22538.65,22563.65,0,22396.871049011083,True,5,False,0,22348.06260721072,True,5,False,0,22331.84941932466,True,5,False,0,22309.63909472544,True,10,False,0,25,0,5,0,30,0,BUY,1,22533.95,2017-05-05 13:30:00,SELL,305,s9
NIFTY BANK,NSE,2017-05-08 10:10:00,22771.0,True,False,2017-05-08 10:10:00,22773.55,22779.85,22760.3,22771.0,0,22695.02168936273,True,12,False,0,22674.579749201945,True,12,False,0,22660.34670743204,True,12,False,0,22597.26837360999,True,7,False,0,5,0,8,0,187,0,BUY,1,22687.55,2017-05-09 09:45:00,SELL,306,s9
NIFTY BANK,NSE,2017-05-09 13:30:00,22742.8,True,False,2017-05-09 13:30:00,22734.1,22752.35,22728.6,22742.8,0,22731.72816204953,True,12,False,0,22728.69611211693,True,11,False,0,22730.045545296696,True,11,False,0,22698.69882436696,True,12,False,0,5,0,11,0,251,0,BUY,1,22702.7,2017-05-09 15:20:00,SELL,307,s9
NIFTY BANK,NSE,2017-05-10 10:00:00,22820.4,True,False,2017-05-10 10:00:00,22798.75,22832.0,22798.65,22820.4,0,22758.10822545989,True,10,False,0,22742.4883922578,True,10,False,0,22736.764178153284,True,10,False,0,22710.957042278696,True,5,False,0,9,0,10,0,251,0,BUY,1,22830.45,2017-05-11 15:05:00,SELL,308,s9
NIFTY BANK,NSE,2017-05-12 10:55:00,22730.65,False,True,2017-05-12 10:55:00,22741.75,22745.5,22727.55,22730.65,0,22763.78620631935,False,0,True,11,22809.107383653216,False,0,True,9,22832.56909914502,False,0,True,8,22819.65366389823,False,0,True,6,0,37,0,33,0,5,SELL,-1,22790.0,2017-05-15 09:15:00,BUY,309,s9
NIFTY BANK,NSE,2017-05-15 11:45:00,22832.1,True,False,2017-05-15 11:45:00,22854.95,22854.95,22832.1,22832.1,0,22829.75188676674,True,16,False,0,22785.529582102467,True,14,False,0,22771.071955826446,True,11,False,0,22775.80888927378,True,11,False,0,28,0,34,0,5,0,BUY,1,22781.7,2017-05-15 12:50:00,SELL,310,s9
NIFTY BANK,NSE,2017-05-15 14:35:00,22826.6,True,False,2017-05-15 14:35:00,22828.15,22834.7,22806.65,22826.6,0,22811.75513334763,True,7,False,0,22806.21014617919,True,7,False,0,22792.998817951287,True,5,False,0,22787.645205641347,True,5,False,0,62,0,7,0,39,0,BUY,1,22780.05,2017-05-16 10:05:00,SELL,311,s9
NIFTY BANK,NSE,2017-05-16 13:20:00,22860.05,True,False,2017-05-16 13:20:00,22871.85,22879.2,22859.1,22860.05,0,22840.67541466681,True,9,False,0,22826.87393601871,True,9,False,0,22815.68756886242,True,10,False,0,22804.12201190588,True,5,False,0,13,0,16,0,99,0,BUY,1,22837.65,2017-05-17 12:30:00,SELL,312,s9
NIFTY BANK,NSE,2017-05-17 13:45:00,22952.2,True,False,2017-05-17 13:45:00,22957.35,22961.45,22943.7,22952.2,0,22924.60097252888,True,10,False,0,22913.348858008507,True,10,False,0,22895.497519851186,True,13,False,0,22865.281303088745,True,5,False,0,7,0,10,0,179,0,BUY,1,22787.2,2017-05-18 09:15:00,SELL,313,s9
NIFTY BANK,NSE,2017-05-18 10:40:00,22726.0,False,True,2017-05-18 10:40:00,22734.2,22735.9,22724.2,22726.0,0,22788.591426923893,False,0,True,8,22845.74466598282,False,0,True,20,22868.257542895848,False,0,True,19,22861.52404889297,False,0,True,18,0,18,0,20,0,5,SELL,-1,22835.6,2017-05-19 09:30:00,BUY,314,s9
NIFTY BANK,NSE,2017-05-19 12:15:00,22652.35,False,True,2017-05-19 12:15:00,22680.15,22680.25,22630.75,22652.35,0,22763.552150801657,False,0,True,14,22788.81208130276,False,0,True,11,22799.900869602363,False,0,True,11,22814.97067550263,False,0,True,11,0,5,0,11,0,99,SELL,-1,22795.75,2017-05-19 15:20:00,BUY,315,s9
NIFTY BANK,NSE,2017-05-22 13:00:00,22760.75,False,True,2017-05-22 13:00:00,22749.45,22764.15,22740.85,22760.75,0,22771.27310708423,False,0,True,16,22776.09302423159,False,0,True,15,22777.1715204546,False,0,True,7,22788.249726567632,False,0,True,12,0,5,0,8,0,183,SELL,-1,22731.4,2017-05-23 13:50:00,BUY,316,s9
NIFTY BANK,NSE,2017-05-25 09:25:00,22624.05,False,True,2017-05-25 09:25:00,22624.25,22638.3,22610.55,22624.05,0,22626.779578644808,False,0,True,14,22632.535298465184,False,0,True,9,22647.23027760248,False,0,True,14,22685.325994268307,False,0,True,19,0,5,0,9,0,251,SELL,-1,22691.5,2017-05-25 09:40:00,BUY,317,s9
NIFTY BANK,NSE,2017-05-25 13:15:00,22839.9,True,False,2017-05-25 13:15:00,22813.0,22845.6,22813.0,22839.9,0,22736.716604087407,True,6,False,0,22706.009757072512,True,6,False,0,22687.097343513607,True,5,False,0,22694.56217009294,True,16,False,0,44,0,46,0,5,0,BUY,1,23141.85,2017-05-29 15:25:00,SELL,318,s9
NIFTY BANK,NSE,2017-05-30 14:30:00,23268.3,True,False,2017-05-30 14:30:00,23266.0,23282.95,23261.6,23268.3,0,23243.78516765864,True,19,False,0,23237.32526252661,True,17,False,0,23235.31019649119,True,8,False,0,23192.65065445904,True,16,False,0,5,0,8,0,245,0,BUY,1,23279.9,2017-06-01 12:10:00,SELL,319,s9
NIFTY BANK,NSE,2017-06-01 14:20:00,23336.75,True,False,2017-06-01 14:20:00,23338.0,23351.25,23334.35,23336.75,0,23311.78549415754,True,14,False,0,23306.01579647494,True,9,False,0,23306.29038614704,True,9,False,0,23285.04586004981,True,14,False,0,5,0,9,0,251,0,BUY,1,23405.0,2017-06-06 12:20:00,SELL,320,s9
NIFTY BANK,NSE,2017-06-07 09:40:00,23495.2,True,False,2017-06-07 09:40:00,23483.45,23514.0,23483.45,23495.2,0,23440.720633308083,True,9,False,0,23429.397543292285,True,9,False,0,23427.70666236533,True,6,False,0,23412.72382589817,True,12,False,0,5,0,6,0,251,0,BUY,1,23519.9,2017-06-08 15:10:00,SELL,321,s9
NIFTY BANK,NSE,2017-06-09 12:55:00,23595.55,True,False,2017-06-09 12:55:00,23589.5,23601.65,23589.45,23595.55,0,23572.71647310557,True,11,False,0,23564.404274564324,True,5,False,0,23560.036002962628,False,0,False,0,23536.79715192266,True,11,False,0,15,0,5,0,251,0,BUY,1,23564.25,2017-06-12 09:40:00,SELL,322,s9
NIFTY BANK,NSE,2017-06-12 13:40:00,23524.85,False,True,2017-06-12 13:40:00,23527.0,23542.05,23519.65,23524.85,0,23534.077139847097,False,0,True,14,23554.50666592978,False,0,True,14,23568.158359320874,False,0,True,13,23561.35749514339,False,0,True,5,0,47,0,54,0,7,SELL,-1,23551.3,2017-06-13 09:20:00,BUY,323,s9
NIFTY BANK,NSE,2017-06-13 12:00:00,23601.7,True,False,2017-06-13 12:00:00,23594.9,23605.5,23594.9,23601.7,0,23578.139326995944,True,14,False,0,23558.18813473538,True,14,False,0,23554.579463841383,True,13,False,0,23553.079772700592,True,13,False,0,28,0,21,0,5,0,BUY,1,23551.7,2017-06-13 14:05:00,SELL,324,s9
NIFTY BANK,NSE,2017-06-13 15:20:00,23459.9,False,True,2017-06-13 15:20:00,23492.4,23500.35,23459.9,23459.9,0,23522.41554599588,False,0,True,19,23545.78869075342,False,0,True,19,23552.55424176365,False,0,True,18,23553.72455395996,False,0,True,16,0,12,0,19,0,5,SELL,-1,23526.55,2017-06-14 13:50:00,BUY,325,s9
NIFTY BANK,NSE,2017-06-15 09:45:00,23422.4,False,True,2017-06-15 09:45:00,23411.35,23442.0,23410.75,23422.4,0,23461.326937104343,False,0,True,13,23478.049649911,False,0,True,11,23488.98096709077,False,0,True,11,23507.38952209553,False,0,True,13,0,5,0,11,0,88,SELL,-1,23449.7,2017-06-16 09:15:00,BUY,326,s9
NIFTY BANK,NSE,2017-06-19 09:20:00,23583.65,True,False,2017-06-19 09:20:00,23572.0,23591.25,23570.9,23583.65,0,23490.171858502446,True,11,False,0,23464.809086959405,True,5,False,0,23450.338062138875,True,11,False,0,23452.9901236585,True,11,False,0,76,0,11,0,6,0,BUY,1,23632.3,2017-06-21 09:15:00,SELL,327,s9
NIFTY BANK,NSE,2017-06-21 14:40:00,23730.8,True,False,2017-06-21 14:40:00,23752.9,23757.2,23727.45,23730.8,0,23689.48015373509,True,8,False,0,23673.08984692969,True,8,False,0,23671.54088528093,True,8,False,0,23650.26948926608,True,8,False,0,5,0,8,0,220,0,BUY,1,23730.4,2017-06-22 14:55:00,SELL,328,s9
NIFTY BANK,NSE,2017-06-23 10:50:00,23619.15,False,True,2017-06-23 10:50:00,23627.15,23635.2,23614.7,23619.15,0,23653.12592549063,False,0,True,15,23712.69235064053,False,0,True,14,23739.543788661755,False,0,True,12,23725.674046145145,False,0,True,7,0,30,0,34,0,5,SELL,-1,23352.95,2017-06-29 09:15:00,BUY,329,s9
NIFTY BANK,NSE,2017-06-29 13:25:00,23162.65,False,True,2017-06-29 13:25:00,23220.8,23221.75,23148.6,23162.65,0,23304.61675526037,False,0,True,15,23335.40130384771,False,0,True,9,23327.5710553714,False,0,True,8,23354.110749208485,False,0,True,9,0,5,0,9,0,5,SELL,-1,23240.4,2017-06-30 15:20:00,BUY,330,s9
NIFTY BANK,NSE,2017-07-03 14:35:00,23270.1,True,False,2017-07-03 14:35:00,23255.0,23275.95,23250.45,23270.1,0,23256.88554365597,True,7,False,0,23252.4619411862,True,8,False,0,23238.241391426403,True,9,False,0,23244.039906248418,True,17,False,0,77,0,5,0,32,0,BUY,1,23242.3,2017-07-03 14:55:00,SELL,331,s9
NIFTY BANK,NSE,2017-07-03 15:20:00,23290.85,True,False,2017-07-03 15:20:00,23275.85,23293.5,23270.45,23290.85,0,23262.194766353536,True,16,False,0,23255.976351261976,True,17,False,0,23242.406823841226,True,18,False,0,23245.693073746246,True,5,False,0,86,0,5,0,41,0,BUY,1,23231.9,2017-07-04 10:40:00,SELL,332,s9
NIFTY BANK,NSE,2017-07-05 10:30:00,23325.75,True,False,2017-07-05 10:30:00,23313.25,23326.15,23309.7,23325.75,0,23273.588835124978,True,8,False,0,23256.550920303736,True,8,False,0,23250.290736776205,True,8,False,0,23248.846813743145,True,8,False,0,7,0,8,0,5,0,BUY,1,23582.35,2017-07-11 15:15:00,SELL,333,s9
NIFTY BANK,NSE,2017-07-12 13:50:00,23607.15,True,False,2017-07-12 13:50:00,23631.45,23635.5,23590.7,23607.15,0,23602.90492738028,True,19,False,0,23597.19042819339,True,17,False,0,23605.93148995106,True,10,False,0,23591.77667377528,True,12,False,0,5,0,12,0,8,0,BUY,1,24174.0,2017-07-21 12:30:00,SELL,334,s9
NIFTY BANK,NSE,2017-07-21 14:55:00,24226.45,True,False,2017-07-21 14:55:00,24200.55,24232.6,24198.65,24226.45,0,24198.750576806204,True,13,False,0,24192.76103659536,True,9,False,0,24195.24171851152,True,9,False,0,24174.29308074793,True,13,False,0,5,0,9,0,251,0,BUY,1,24733.2,2017-07-28 12:35:00,SELL,335,s9
NIFTY BANK,NSE,2017-07-31 09:35:00,24870.55,True,False,2017-07-31 09:35:00,24877.5,24887.3,24863.55,24870.55,0,24809.86925320523,True,12,False,0,24784.303381960504,True,11,False,0,24792.18172285444,True,11,False,0,24757.435317223742,True,11,False,0,5,0,11,0,11,0,BUY,1,25049.35,2017-08-02 14:45:00,SELL,336,s9
NIFTY BANK,NSE,2017-08-03 10:10:00,24799.25,False,True,2017-08-03 10:10:00,24783.55,24817.7,24782.95,24799.25,0,24914.4904619086,False,0,True,8,25003.77806754581,False,0,True,8,25043.61334513177,False,0,False,0,25030.578323068345,False,0,True,14,0,22,0,16,0,5,SELL,-1,24829.65,2017-08-04 14:25:00,BUY,337,s9
NIFTY BANK,NSE,2017-08-07 10:40:00,24931.3,True,False,2017-08-07 10:40:00,24927.75,24935.5,24920.3,24931.3,0,24898.504387552894,True,19,False,0,24837.58288766629,True,13,False,0,24802.80860692226,True,20,False,0,24824.4685623029,True,11,False,0,40,0,42,0,5,0,BUY,1,24825.05,2017-08-08 09:30:00,SELL,338,s9
NIFTY BANK,NSE,2017-08-08 10:55:00,24655.3,False,True,2017-08-08 10:55:00,24649.6,24664.5,24637.65,24655.3,0,24701.63216451853,False,0,True,6,24786.685187847383,False,0,True,5,24820.42777942397,False,0,True,18,24835.938444099505,False,0,True,18,0,18,0,20,0,10,SELL,-1,24196.55,2017-08-14 09:40:00,BUY,339,s9
NIFTY BANK,NSE,2017-08-16 09:35:00,23977.05,False,True,2017-08-16 09:35:00,24002.85,24014.65,23970.7,23977.05,0,24092.001579534444,False,0,True,5,24116.196657346565,False,0,True,11,24120.288911444284,False,0,True,11,24165.217691672064,False,0,True,17,0,8,0,11,0,251,SELL,-1,24123.05,2017-08-16 12:30:00,BUY,340,s9
NIFTY BANK,NSE,2017-08-16 14:30:00,24306.45,True,False,2017-08-16 14:30:00,24309.8,24349.05,24306.45,24306.45,0,24250.017795541706,True,14,False,0,24175.15364202328,True,11,False,0,24136.88850367128,True,7,False,0,24146.99473519145,True,5,False,0,24,0,31,0,9,0,BUY,1,24165.3,2017-08-17 15:10:00,SELL,341,s9
NIFTY BANK,NSE,2017-08-18 10:10:00,24064.45,False,True,2017-08-18 10:10:00,24063.4,24081.7,24051.15,24064.45,0,24117.69815751461,False,0,True,17,24211.97234332981,False,0,True,17,24244.00612053282,False,0,True,17,24234.65393080631,False,0,True,16,0,16,0,17,0,5,SELL,-1,24212.5,2017-08-21 09:15:00,BUY,342,s9
NIFTY BANK,NSE,2017-08-21 14:15:00,24065.95,False,True,2017-08-21 14:15:00,24061.85,24084.0,24060.05,24065.95,0,24099.225851907817,False,0,True,5,24120.36587320507,False,0,True,9,24129.174511534467,False,0,True,17,24147.44818917629,False,0,True,11,0,14,0,17,0,129,SELL,-1,24084.35,2017-08-23 09:15:00,BUY,343,s9
NIFTY BANK,NSE,2017-08-23 11:15:00,24155.05,True,False,2017-08-23 11:15:00,24156.45,24162.05,24145.45,24155.05,0,24134.88682633651,True,9,False,0,24083.731672813035,True,9,False,0,24056.212824449747,True,6,False,0,24066.27392535668,True,5,False,0,25,0,29,0,8,0,BUY,1,24287.95,2017-08-30 09:15:00,SELL,344,s9
NIFTY BANK,NSE,2017-08-30 12:35:00,24349.05,True,False,2017-08-30 12:35:00,24348.5,24361.2,24346.4,24349.05,0,24344.83698602559,True,19,False,0,24341.814519891363,True,11,False,0,24338.18544139408,True,11,False,0,24306.435532100822,True,6,False,0,5,0,11,0,249,0,BUY,1,24297.9,2017-08-30 14:25:00,SELL,345,s9
NIFTY BANK,NSE,2017-08-31 10:10:00,24244.95,False,True,2017-08-31 10:10:00,24256.25,24256.5,24236.65,24244.95,0,24268.22269786665,False,0,True,9,24296.712329241924,False,0,True,7,24313.512514905004,False,0,True,7,24304.708156570057,False,0,True,5,0,26,0,27,0,5,SELL,-1,24295.85,2017-08-31 12:35:00,BUY,346,s9
