tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,date,open,high,low,close,volume,ema20,is_ema20_in_uptrend,ema20_uptrend_time_span,is_ema20_in_downtrend,ema20_downtrend_time_span,ema50,is_ema50_in_uptrend,ema50_uptrend_time_span,is_ema50_in_downtrend,ema50_downtrend_time_span,ema100,is_ema100_in_uptrend,ema100_uptrend_time_span,is_ema100_in_downtrend,ema100_downtrend_time_span,ema200,is_ema200_in_uptrend,ema200_uptrend_time_span,is_ema200_in_downtrend,ema200_downtrend_time_span,signal,quantity,exit_price,to,transaction_type,index,strategy
NIFTY BANK,NSE,2015-03-09 10:00:00,19353.55,False,True,2015-03-09 10:00:00,19350.65,19354.9,19336.95,19353.55,0,19466.21894106673,False,0,True,10,19534.65580186089,False,0,True,10,19623.8910825194,False,0,True,10,19705.26100977183,False,0,True,18,SELL,-1,19172.35,2015-03-12 09:15:00,BUY,10,s1
NIFTY BANK,NSE,2015-03-13 10:55:00,19042.65,False,True,2015-03-13 10:55:00,19046.85,19061.0,19018.45,19042.65,0,19107.74126412546,False,0,True,11,19133.71013619429,False,0,True,11,19134.184895255665,False,0,True,11,19156.16366552041,False,0,True,11,SELL,-1,18939.3,2015-03-17 09:15:00,BUY,11,s1
NIFTY BANK,NSE,2015-03-17 14:05:00,18856.8,False,True,2015-03-17 14:05:00,18859.15,18868.0,18845.25,18856.8,0,18863.013024806103,False,0,True,10,18894.46736071628,False,0,True,5,18896.990930571104,False,0,True,18,18923.738822435967,False,0,True,5,SELL,-1,18925.1,2015-03-17 14:55:00,BUY,12,s1
NIFTY BANK,NSE,2015-03-18 11:05:00,19066.85,True,False,2015-03-18 11:05:00,19044.4,19073.95,19044.4,19066.85,0,19032.632529701747,True,10,False,0,18989.69218157905,True,10,False,0,18954.8052014946,True,10,False,0,18947.48609699765,True,10,False,0,BUY,1,19037.85,2015-03-19 14:25:00,SELL,13,s1
NIFTY BANK,NSE,2015-03-20 10:30:00,18675.2,False,True,2015-03-20 10:30:00,18648.05,18677.1,18645.55,18675.2,0,18726.573050245195,False,0,True,10,18891.98927741632,False,0,True,10,19004.65825568024,False,0,True,15,19041.406922930804,False,0,True,9,SELL,-1,18086.1,2015-03-27 14:45:00,BUY,14,s1
NIFTY BANK,NSE,2015-03-30 14:40:00,18301.6,True,False,2015-03-30 14:40:00,18269.75,18308.25,18269.75,18301.6,0,18261.5130905771,True,10,False,0,18207.43000869272,True,12,False,0,18143.865467850228,True,9,False,0,18130.237334485617,True,7,False,0,BUY,1,18232.15,2015-03-31 14:20:00,SELL,15,s1
NIFTY BANK,NSE,2015-04-01 13:15:00,18336.7,True,False,2015-04-01 13:15:00,18331.3,18339.4,18330.4,18336.7,0,18295.810127351306,True,19,False,0,18282.566852697222,True,8,False,0,18281.74673358278,True,7,False,0,18257.581278935988,True,19,False,0,BUY,1,18440.5,2015-04-07 11:10:00,SELL,16,s1
NIFTY BANK,NSE,2015-04-08 15:05:00,18409.2,False,True,2015-04-08 15:05:00,18410.15,18422.05,18408.4,18409.2,0,18434.40709515328,False,0,True,10,18449.850715132467,False,0,True,10,18465.03411061119,False,0,True,10,18465.77619364638,False,0,True,9,SELL,-1,18805.0,2015-04-10 09:15:00,BUY,17,s1
NIFTY BANK,NSE,2015-04-10 10:00:00,18893.45,True,False,2015-04-10 10:00:00,18853.95,18896.5,18853.45,18893.45,0,18695.12567993226,True,10,False,0,18577.092583034708,True,10,False,0,18530.72300593404,True,10,False,0,18499.970203914963,True,10,False,0,BUY,1,18810.55,2015-04-15 15:00:00,SELL,18,s1
NIFTY BANK,NSE,2015-04-16 11:00:00,18546.8,False,True,2015-04-16 11:00:00,18563.0,18566.45,18519.35,18546.8,0,18612.295476477982,False,0,True,10,18726.61200393912,False,0,True,9,18796.8925758265,False,0,True,8,18797.584105451217,False,0,True,8,SELL,-1,18238.7,2015-04-22 15:05:00,BUY,19,s1
NIFTY BANK,NSE,2015-04-24 09:45:00,18082.7,False,True,2015-04-24 09:45:00,18102.35,18115.2,18066.5,18082.7,0,18177.51019356056,False,0,True,11,18209.74211661771,False,0,True,10,18210.95560533968,False,0,True,10,18225.35006781309,False,0,True,10,SELL,-1,18033.55,2015-04-28 10:00:00,BUY,20,s1
NIFTY BANK,NSE,2015-04-28 14:55:00,18247.25,True,False,2015-04-28 14:55:00,18277.0,18287.95,18241.05,18247.25,0,18135.92716247742,True,19,False,0,18072.940925915645,True,8,False,0,18029.244425408004,False,0,False,0,18027.600864257573,True,19,False,0,BUY,1,18201.9,2015-04-30 13:00:00,SELL,21,s1
NIFTY BANK,NSE,2015-04-30 14:40:00,18362.55,True,False,2015-04-30 14:40:00,18368.9,18368.9,18343.35,18362.55,0,18300.11980129352,True,11,False,0,18294.403305182816,True,5,False,0,18285.33816498978,True,9,False,0,18238.94631318429,True,6,False,0,BUY,1,18371.4,2015-05-04 14:20:00,SELL,22,s1
NIFTY BANK,NSE,2015-05-05 10:00:00,18509.35,True,False,2015-05-05 10:00:00,18522.6,18526.75,18495.95,18509.35,0,18488.89943094474,True,16,False,0,18484.32708032115,True,5,False,0,18460.20230259732,True,17,False,0,18393.343659437825,True,20,False,0,BUY,1,18412.5,2015-05-05 13:10:00,SELL,23,s1
NIFTY BANK,NSE,2015-05-06 11:10:00,18050.05,False,True,2015-05-06 11:10:00,18033.8,18051.0,18015.5,18050.05,0,18139.61723722946,False,0,True,10,18264.90194361972,False,0,True,16,18348.66385849412,False,0,True,7,18374.88227115273,False,0,False,0,SELL,-1,17801.55,2015-05-08 12:50:00,BUY,24,s1
NIFTY BANK,NSE,2015-05-11 11:55:00,18158.1,True,False,2015-05-11 11:55:00,18132.8,18158.1,18109.45,18158.1,0,18067.2806268817,True,10,False,0,17968.570500484933,True,8,False,0,17874.605212511735,True,8,False,0,17854.626574625207,True,12,False,0,BUY,1,17945.15,2015-05-12 09:15:00,SELL,25,s1
NIFTY BANK,NSE,2015-05-12 12:10:00,17693.25,False,True,2015-05-12 12:10:00,17728.75,17731.15,17693.25,17693.25,0,17763.827373474185,False,0,True,16,17856.0246079076,False,0,True,16,17905.088071784307,False,0,True,16,17905.974517159488,False,0,True,16,SELL,-1,17882.8,2015-05-13 09:15:00,BUY,26,s1
NIFTY BANK,NSE,2015-05-13 11:45:00,17749.0,False,True,2015-05-13 11:45:00,17753.8,17758.7,17734.25,17749.0,0,17811.222684927958,False,0,True,12,17814.33457627952,False,0,True,11,17824.017840125467,False,0,True,11,17846.356352167357,False,0,True,11,SELL,-1,17874.15,2015-05-13 13:00:00,BUY,27,s1
NIFTY BANK,NSE,2015-05-13 14:05:00,18103.25,True,False,2015-05-13 14:05:00,18109.55,18121.55,18071.95,18103.25,0,17975.088688082746,True,19,False,0,17893.360159464468,True,15,False,0,17861.49616287048,True,14,False,0,17859.752100792593,True,14,False,0,BUY,1,17845.7,2015-05-14 09:15:00,SELL,28,s1
NIFTY BANK,NSE,2015-05-14 14:00:00,18006.9,True,False,2015-05-14 14:00:00,18010.4,18011.0,17967.15,18006.9,0,17998.55858860487,True,10,False,0,17989.845142300237,True,10,False,0,17967.1045121271,True,8,False,0,17933.77589325002,True,8,False,0,BUY,1,18442.55,2015-05-21 10:05:00,SELL,29,s1
NIFTY BANK,NSE,2015-05-21 14:30:00,18522.35,True,False,2015-05-21 14:30:00,18512.3,18532.2,18512.3,18522.35,0,18512.48652112664,True,10,False,0,18499.99131340417,True,18,False,0,18499.689836206824,True,18,False,0,18467.67326548968,True,9,False,0,BUY,1,18512.0,2015-05-22 14:00:00,SELL,30,s1
NIFTY BANK,NSE,2015-05-25 12:35:00,18415.5,False,True,2015-05-25 12:35:00,18439.0,18439.0,18414.8,18415.5,0,18441.652057171512,False,0,True,10,18460.122605931458,False,0,True,5,18493.501276732448,False,0,True,20,18504.17475969033,False,0,True,19,SELL,-1,18370.35,2015-05-27 09:45:00,BUY,31,s1
NIFTY BANK,NSE,2015-05-27 14:20:00,18513.25,True,False,2015-05-27 14:20:00,18517.65,18517.65,18503.05,18513.25,0,18484.66723781629,True,10,False,0,18448.82596116637,True,9,False,0,18412.66923280888,True,16,False,0,18404.55891270015,True,16,False,0,BUY,1,18449.25,2015-05-28 12:10:00,SELL,32,s1
NIFTY BANK,NSE,2015-05-29 09:30:00,18587.15,True,False,2015-05-29 09:30:00,18570.6,18589.65,18563.35,18587.15,0,18481.457578080805,True,17,False,0,18464.72503306285,True,9,False,0,18462.512891111568,True,9,False,0,18449.54477111175,True,9,False,0,BUY,1,18614.4,2015-06-01 14:05:00,SELL,33,s1
NIFTY BANK,NSE,2015-06-02 11:30:00,18308.45,False,True,2015-06-02 11:30:00,18337.55,18345.6,18291.3,18308.45,0,18468.260885692776,False,0,True,15,18551.390968137523,False,0,True,10,18601.71998160008,False,0,True,8,18602.0672342635,False,0,True,15,SELL,-1,17619.0,2015-06-10 09:15:00,BUY,34,s1
NIFTY BANK,NSE,2015-06-10 11:15:00,17682.25,True,False,2015-06-10 11:15:00,17689.0,17693.2,17673.25,17682.25,0,17675.531397005267,True,11,False,0,17614.008172266807,True,11,False,0,17565.370217660875,True,9,False,0,17565.193629313795,True,5,False,0,BUY,1,17633.25,2015-06-11 10:25:00,SELL,35,s1
NIFTY BANK,NSE,2015-06-11 12:20:00,17495.25,False,True,2015-06-11 12:20:00,17505.0,17505.3,17484.7,17495.25,0,17508.592350444236,False,0,True,10,17575.324381218175,False,0,True,8,17604.69003611616,False,0,True,6,17604.9243609056,False,0,False,0,SELL,-1,17444.0,2015-06-12 14:35:00,BUY,36,s1
NIFTY BANK,NSE,2015-06-16 09:35:00,17312.65,False,True,2015-06-16 09:35:00,17320.7,17336.4,17309.1,17312.65,0,17410.89924054088,False,0,True,17,17440.481195267166,False,0,True,10,17442.74859403546,False,0,True,7,17453.181093816922,False,0,True,7,SELL,-1,17424.85,2015-06-16 14:20:00,BUY,37,s1
NIFTY BANK,NSE,2015-06-17 09:20:00,17652.8,True,False,2015-06-17 09:20:00,17672.2,17672.2,17631.5,17652.8,0,17542.854118643052,True,18,False,0,17465.004867481726,True,18,False,0,17436.586102210604,True,17,False,0,17435.79584607834,True,16,False,0,BUY,1,18317.5,2015-06-24 15:15:00,SELL,38,s1
NIFTY BANK,NSE,2015-06-25 13:25:00,18476.3,True,False,2015-06-25 13:25:00,18459.2,18476.3,18448.1,18476.3,0,18408.03391804273,True,11,False,0,18381.645862510934,True,18,False,0,18380.074470268315,True,16,False,0,18343.2209897856,True,11,False,0,BUY,1,18342.65,2015-06-26 09:25:00,SELL,39,s1
NIFTY BANK,NSE,2015-06-29 10:00:00,17923.95,False,True,2015-06-29 10:00:00,17898.65,17923.95,17898.3,17923.95,0,18061.398113596104,False,0,True,10,18191.22599554595,False,0,True,10,18263.753298662505,False,0,True,10,18302.90229205346,False,0,True,10,SELL,-1,18216.0,2015-06-29 14:10:00,BUY,40,s1
NIFTY BANK,NSE,2015-07-01 09:15:00,18300.8,True,False,2015-07-01 09:15:00,18275.6,18300.8,18261.9,18300.8,0,18247.084317153127,True,13,False,0,18217.0187098926,True,12,False,0,18191.31792605857,True,13,False,0,18191.23648183472,True,12,False,0,BUY,1,18514.8,2015-07-06 09:15:00,SELL,41,s1
NIFTY BANK,NSE,2015-07-06 13:25:00,18656.35,True,False,2015-07-06 13:25:00,18673.8,18677.9,18651.0,18656.35,0,18627.01076797594,True,19,False,0,18594.72334571469,True,12,False,0,18594.39395662817,True,12,False,0,18568.66574078704,True,12,False,0,BUY,1,18731.7,2015-07-07 14:30:00,SELL,42,s1
NIFTY BANK,NSE,2015-07-08 11:50:00,18418.6,False,True,2015-07-08 11:50:00,18453.3,18462.9,18408.6,18418.6,0,18528.1535034752,False,0,True,11,18627.478226983523,False,0,True,9,18692.26987714233,False,0,True,5,18694.25078918064,False,0,True,12,SELL,-1,18610.55,2015-07-10 09:15:00,BUY,43,s1
NIFTY BANK,NSE,2015-07-10 13:40:00,18644.85,True,False,2015-07-10 13:40:00,18655.4,18661.65,18644.85,18644.85,0,18632.26897195524,True,13,False,0,18602.159600613264,True,16,False,0,18577.11376304072,True,14,False,0,18576.522206816844,True,13,False,0,BUY,1,18740.55,2015-07-14 11:35:00,SELL,44,s1
NIFTY BANK,NSE,2015-07-16 10:00:00,18981.2,True,False,2015-07-16 10:00:00,18978.15,18991.7,18976.0,18981.2,0,18892.90052928918,True,10,False,0,18855.276736866057,True,10,False,0,18832.082658805102,True,10,False,0,18783.06400882363,True,14,False,0,BUY,1,19022.8,2015-07-20 09:15:00,SELL,45,s1
NIFTY BANK,NSE,2015-07-21 10:25:00,19095.05,True,False,2015-07-21 10:25:00,19096.95,19101.5,19083.9,19095.05,0,19036.64996655473,True,19,False,0,19007.59817506365,True,12,False,0,19007.078618132684,True,7,False,0,19002.45698458506,True,7,False,0,BUY,1,18966.3,2015-07-21 11:40:00,SELL,46,s1
NIFTY BANK,NSE,2015-07-21 13:50:00,18913.15,False,True,2015-07-21 13:50:00,18922.0,18929.25,18909.15,18913.15,0,18952.50268951472,False,0,True,10,18982.7986508137,False,0,True,8,18996.793560017137,False,0,True,8,18999.98028227442,False,0,True,7,SELL,-1,18908.8,2015-07-22 13:35:00,BUY,47,s1
NIFTY BANK,NSE,2015-07-23 14:15:00,18852.0,False,True,2015-07-23 14:15:00,18840.9,18860.85,18819.25,18852.0,0,18906.20212131359,False,0,True,10,18923.75016642028,False,0,True,10,18925.044791121058,False,0,True,10,18928.468218313643,False,0,True,10,SELL,-1,18414.4,2015-07-30 09:15:00,BUY,48,s1
NIFTY BANK,NSE,2015-07-30 12:25:00,18492.4,True,False,2015-07-30 12:25:00,18508.95,18511.15,18492.2,18492.4,0,18483.30100786581,True,15,False,0,18438.769815839936,True,15,False,0,18396.676587071084,True,13,False,0,18395.96639637212,True,19,False,0,BUY,1,18399.9,2015-07-30 13:45:00,SELL,49,s1
NIFTY BANK,NSE,2015-07-31 09:20:00,18541.7,True,False,2015-07-31 09:20:00,18536.75,18578.3,18532.1,18541.7,0,18452.04391343436,True,10,False,0,18444.268634795884,True,6,False,0,18423.13212196672,True,11,False,0,18412.16709828684,True,11,False,0,BUY,1,18762.2,2015-08-04 12:40:00,SELL,50,s1
NIFTY BANK,NSE,2015-08-04 14:20:00,18950.7,True,False,2015-08-04 14:20:00,18955.05,18963.6,18948.1,18950.7,0,18908.315026464003,True,10,False,0,18902.47333720548,True,8,False,0,18892.829089794173,True,8,False,0,18826.019319333074,True,19,False,0,BUY,1,18908.6,2015-08-05 14:00:00,SELL,51,s1
NIFTY BANK,NSE,2015-08-06 13:45:00,19048.2,True,False,2015-08-06 13:45:00,19037.1,19048.2,19028.5,19048.2,0,18960.528051280184,True,14,False,0,18929.008035323543,True,11,False,0,18927.40205938885,True,10,False,0,18911.09597226545,True,10,False,0,BUY,1,18933.85,2015-08-07 10:20:00,SELL,52,s1
NIFTY BANK,NSE,2015-08-10 10:05:00,19029.2,True,False,2015-08-10 10:05:00,19028.05,19034.25,19024.6,19029.2,0,18969.705080943964,True,15,False,0,18944.20276160215,True,13,False,0,18942.53943444614,True,10,False,0,18936.308485894584,True,10,False,0,BUY,1,18970.2,2015-08-10 15:00:00,SELL,53,s1
NIFTY BANK,NSE,2015-08-11 10:25:00,18859.05,False,True,2015-08-11 10:25:00,18866.5,18869.7,18856.05,18859.05,0,18889.4185467852,False,0,True,11,18931.59828396258,False,0,True,5,18953.97199351144,False,0,False,0,18955.440842600463,False,0,False,0,SELL,-1,18381.65,2015-08-14 11:00:00,BUY,54,s1
NIFTY BANK,NSE,2015-08-14 14:45:00,18655.25,True,False,2015-08-14 14:45:00,18631.95,18675.25,18629.75,18655.25,0,18628.141798623543,True,10,False,0,18544.24720642799,True,10,False,0,18451.47611844433,True,19,False,0,18433.61986179308,True,6,False,0,BUY,1,18646.1,2015-08-18 12:05:00,SELL,55,s1
NIFTY BANK,NSE,2015-08-18 14:50:00,18753.6,True,False,2015-08-18 14:50:00,18766.05,18777.05,18745.65,18753.6,0,18741.92478026437,True,13,False,0,18739.3928132082,True,10,False,0,18739.16488674346,True,9,False,0,18690.028947970983,True,13,False,0,BUY,1,18694.15,2015-08-19 10:00:00,SELL,56,s1
NIFTY BANK,NSE,2015-08-19 11:05:00,18746.1,True,False,2015-08-19 11:05:00,18757.95,18761.8,18744.65,18746.1,0,18741.250991636847,True,10,False,0,18739.92998538648,True,10,False,0,18739.855788693058,True,8,False,0,18703.28092860029,False,0,False,0,BUY,1,18697.7,2015-08-19 12:45:00,SELL,57,s1
NIFTY BANK,NSE,2015-08-20 12:40:00,18588.55,False,True,2015-08-20 12:40:00,18624.1,18626.05,18586.1,18588.55,0,18632.56552262033,False,0,True,10,18652.43738702968,False,0,True,16,18676.60221141547,False,0,True,16,18686.238384222463,False,0,True,18,SELL,-1,17160.05,2015-08-27 10:40:00,BUY,58,s1
NIFTY BANK,NSE,2015-08-28 10:05:00,17513.75,True,False,2015-08-28 10:05:00,17494.35,17513.75,17494.35,17513.75,0,17364.33025867529,True,10,False,0,17268.852094473557,True,6,False,0,17199.12369655885,True,6,False,0,17192.35932790944,True,19,False,0,BUY,1,17281.1,2015-08-28 13:30:00,SELL,59,s1
NIFTY BANK,NSE,2015-08-31 14:05:00,17113.1,False,True,2015-08-31 14:05:00,17110.7,17147.4,17106.6,17113.1,0,17197.050858477298,False,0,True,10,17225.12386040415,False,0,True,8,17245.057128833047,False,0,True,13,17249.88849721891,False,0,True,10,SELL,-1,16587.75,2015-09-03 13:30:00,BUY,60,s1
NIFTY BANK,NSE,2015-09-04 09:35:00,16135.85,False,True,2015-09-04 09:35:00,16162.45,16167.6,16120.2,16135.85,0,16415.320580273004,False,0,True,14,16465.90125945608,False,0,True,5,16473.141555913433,False,0,True,5,16551.08019459769,False,0,True,15,SELL,-1,16130.2,2015-09-08 12:00:00,BUY,61,s1
NIFTY BANK,NSE,2015-09-08 15:25:00,16365.8,True,False,2015-09-08 15:25:00,16359.7,16372.75,16350.5,16365.8,0,16333.568648036937,True,11,False,0,16242.732635825976,True,10,False,0,16168.94133677684,True,6,False,0,16168.901596081134,False,0,False,0,BUY,1,16260.1,2015-09-10 09:15:00,SELL,62,s1
NIFTY BANK,NSE,2015-09-10 15:00:00,16489.8,True,False,2015-09-10 15:00:00,16466.5,16497.0,16464.85,16489.8,0,16449.918420508453,True,18,False,0,16427.046274024502,True,17,False,0,16426.38278315483,False,0,False,0,16396.834475398224,True,17,False,0,BUY,1,16715.05,2015-09-15 15:15:00,SELL,63,s1
NIFTY BANK,NSE,2015-09-16 10:00:00,16845.0,True,False,2015-09-16 10:00:00,16841.65,16845.7,16824.3,16845.0,0,16814.162601223372,True,10,False,0,16794.338979299446,True,10,False,0,16781.585055479707,True,10,False,0,16733.20420343618,True,17,False,0,BUY,1,17399.4,2015-09-22 13:30:00,SELL,64,s1
NIFTY BANK,NSE,2015-09-23 09:50:00,16904.05,False,True,2015-09-23 09:50:00,16897.3,16908.8,16873.75,16904.05,0,16989.27284315928,False,0,True,10,17162.607634689262,False,0,True,6,17287.8408519094,False,0,False,0,17314.981208526853,False,0,True,12,SELL,-1,17234.75,2015-09-23 13:40:00,BUY,65,s1
NIFTY BANK,NSE,2015-09-24 10:35:00,17156.95,False,True,2015-09-24 10:35:00,17169.5,17178.7,17150.5,17156.95,0,17175.121844831854,False,0,True,15,17176.04014782223,False,0,True,13,17181.949880736738,False,0,True,13,17216.28990727936,False,0,True,14,SELL,-1,17206.8,2015-09-24 13:35:00,BUY,66,s1
NIFTY BANK,NSE,2015-09-28 11:45:00,17327.05,True,False,2015-09-28 11:45:00,17323.65,17329.8,17319.05,17327.05,0,17316.77568826597,True,12,False,0,17278.37711470075,True,15,False,0,17240.588807953365,True,15,False,0,17227.150939851126,True,12,False,0,BUY,1,17238.55,2015-09-28 14:10:00,SELL,67,s1
NIFTY BANK,NSE,2015-09-29 09:20:00,16764.3,False,True,2015-09-29 09:20:00,16810.7,16813.9,16732.4,16764.3,0,17109.510545144698,False,0,True,15,17202.362040939995,False,0,True,19,17226.499884674024,False,0,True,19,17228.65580802823,False,0,True,11,SELL,-1,17173.45,2015-09-29 11:05:00,BUY,68,s1
NIFTY BANK,NSE,2015-09-30 14:40:00,17154.5,False,True,2015-09-30 14:40:00,17150.8,17157.5,17125.9,17154.5,0,17163.204858104382,False,0,True,20,17190.728588872684,False,0,True,10,17204.01303364514,False,0,True,8,17204.308733077483,False,0,True,19,SELL,-1,17229.5,2015-09-30 14:45:00,BUY,69,s1
NIFTY BANK,NSE,2015-10-01 09:25:00,17314.4,True,False,2015-10-01 09:25:00,17324.1,17326.65,17299.15,17314.4,0,17230.762642927708,True,12,False,0,17214.064351264522,True,12,False,0,17213.70167719884,True,12,False,0,17209.267273516805,True,12,False,0,BUY,1,17213.7,2015-10-01 10:20:00,SELL,70,s1
NIFTY BANK,NSE,2015-10-01 12:10:00,17230.55,True,False,2015-10-01 12:10:00,17242.6,17245.75,17229.5,17230.55,0,17227.215523709907,True,10,False,0,17225.427436019334,True,10,False,0,17222.79309025668,True,10,False,0,17216.332207822776,True,10,False,0,BUY,1,17205.6,2015-10-01 12:40:00,SELL,71,s1
NIFTY BANK,NSE,2015-10-01 14:25:00,17121.3,False,True,2015-10-01 14:25:00,17135.0,17139.55,17112.0,17121.3,0,17176.32697919788,False,0,True,12,17201.36173296148,False,0,True,12,17211.033611127332,False,0,True,12,17211.84860646975,False,0,True,11,SELL,-1,17379.75,2015-10-05 09:15:00,BUY,72,s1
NIFTY BANK,NSE,2015-10-05 10:00:00,17497.45,True,False,2015-10-05 10:00:00,17487.2,17509.4,17487.2,17497.45,0,17342.490223639234,True,10,False,0,17269.117728999256,True,10,False,0,17243.0729927021,True,10,False,0,17227.884115385812,True,10,False,0,BUY,1,17522.35,2015-10-07 12:50:00,SELL,73,s1
NIFTY BANK,NSE,2015-10-07 14:45:00,17603.7,True,False,2015-10-07 14:45:00,17606.65,17610.15,17595.5,17603.7,0,17598.378905080306,True,20,False,0,17598.256352191824,True,12,False,0,17593.26292956961,True,20,False,0,17550.199563124268,True,17,False,0,BUY,1,17555.1,2015-10-08 09:25:00,SELL,74,s1
NIFTY BANK,NSE,2015-10-09 09:45:00,17710.15,True,False,2015-10-09 09:45:00,17683.6,17715.6,17680.95,17710.15,0,17582.04617773954,True,17,False,0,17527.7383140908,True,15,False,0,17523.05825561203,True,7,False,0,17522.99197046269,True,7,False,0,BUY,1,17547.85,2015-10-09 12:50:00,SELL,75,s1
NIFTY BANK,NSE,2015-10-12 10:20:00,17730.7,True,False,2015-10-12 10:20:00,17744.7,17745.25,17727.05,17730.7,0,17663.500077303845,True,10,False,0,17627.07969590436,True,10,False,0,17606.50013149924,True,6,False,0,17581.749147177256,True,10,False,0,BUY,1,17617.95,2015-10-12 14:00:00,SELL,76,s1
NIFTY BANK,NSE,2015-10-13 13:25:00,17520.6,False,True,2015-10-13 13:25:00,17539.7,17541.65,17518.6,17520.6,0,17559.802968676475,False,0,True,10,17578.47858202454,False,0,True,11,17597.725693370656,False,0,True,9,17601.63142586623,False,0,True,5,SELL,-1,17584.75,2015-10-14 10:20:00,BUY,77,s1
NIFTY BANK,NSE,2015-10-14 11:50:00,17548.15,False,True,2015-10-14 11:50:00,17536.85,17550.65,17527.25,17548.15,0,17549.849703574342,False,0,True,10,17550.086693815607,False,0,True,8,17561.05477210887,False,0,True,5,17575.64358789714,False,0,False,0,SELL,-1,17656.45,2015-10-15 09:15:00,BUY,78,s1
NIFTY BANK,NSE,2015-10-15 10:05:00,17712.95,True,False,2015-10-15 10:05:00,17717.2,17717.2,17699.4,17712.95,0,17646.565514419362,True,13,False,0,17597.333732749732,True,13,False,0,17578.02725718013,True,11,False,0,17576.94039716101,True,11,False,0,BUY,1,17604.7,2015-10-16 09:35:00,SELL,79,s1
